name_1,l,b,RA_1,dec_1,name_2,type,created,modified,ra_2,dec_2,epoch,parallax,pm_ra,pm_dec,galactic_lng,galactic_lat,distance,distance_err,scheme,epoch_of_elements,mean_anomaly,arg_of_perihelion,eccentricity,lng_asc_node,inclination,mean_daily_motion,semimajor_axis,epoch_of_perihelion,ephemeris_period,ephemeris_period_err,ephemeris_epoch,ephemeris_epoch_err,perihdist,Last_Fit_2,Last_fit_2a,Alive,Fit_covariance,Classification,",",Observing_mode,TAP_priority,Baseline_magnitude,Source_magnitude,piEN,t0,piEE,u0,Spectras,tE,Blend_magnitude,name2,Separation
Gaia21bzr,117.31346,4.99939,358.26249,67.23203,Gaia21bzr,SIDEREAL,2021-06-03 18:56:26.968861+00:00,2022-08-16 00:00:21.194606+00:00,358.26249,67.23203,,,,,117.313458633493,4.99938632504924,,,,,,,,,,,,,,,,,,2459369.8931426276,2459369.8398172734,false,"[[136.56543469995205, 1.242227206360228, -85.52522653178768, 9.190908219278054, -30.79209079854039, -0.12669947240796378, 0.00602045416052476], [1.242227206480717, 0.3322279789828444, -4.355780055453376, 0.7047701188802251, -1.0550984963560248, -0.011567433210857672, 0.00018526431043461292], [-85.52522653313173, -4.355780055390095, 93.55667008883026, -12.680826123632325, 27.94824973895803, 0.19576472740386833, -0.0053335445071218835], [9.19090821951113, 0.7047701188742362, -12.680826123687932, 1.8210422006722866, -3.5720884018222314, -0.028685237327753292, 0.0006661449659893524], [-30.79209079883173, -1.0550984963315009, 27.948249738837482, -3.572088401789273, 8.820712521760049, 0.05378782084281104, -0.001683315382319235], [-0.12669947238958063, -0.011567433210303298, 0.1957647273880322, -0.028685237325766885, 0.053787820837729185, 0.0004564122103112644, -1.0124502440852055e-05], [0.006020454160589704, 0.00018526431043070751, -0.005333544507112444, 0.0006661449659850267, -0.0016833153823230132, -1.0124502441869169e-05, 8.949945169677557e-06]]",Microlensing PSPL,,Regular,0.6298,20.45,19.328,1.96463,2459336.824,-2.0,0.37464,0.0,12.51,null,,0.0
Gaia21ccu,277.08558,-2.78053,142.96208,-55.29923,Gaia21ccu,SIDEREAL,2021-04-30 04:51:20.547590+00:00,2022-08-16 00:00:42.586431+00:00,142.96208,-55.29923,,,,,277.085583243015,-2.78053462004195,,,,,,,,,,,,,,,,,,2459563.4615123253,2459563.460799242,false,"[[0.002761379879023546, -0.0002554488429489736, 0.00028763680214306017, 1.0557110927888461e-06, -3.486142252346927e-07, 4.4288548178845725e-15, -3.863289470060252e-11, 4.2105846382185745e-11, 7.489646316734276e-07, 9.579704966632155e-13, 4.558989744251276e-07], [-0.0002554488406127344, 0.00022827167520142957, 8.94726357806383e-05, -3.184386557836534e-07, 4.7315279183018465e-07, 1.1638524722170365e-16, -1.6641507188874955e-11, -1.5078550789739372e-11, -6.578884306957105e-08, -2.755751445416042e-11, 3.357004371174573e-07], [0.00028763680593071834, 8.947263322236528e-05, 0.0006481610374012964, -8.67712769516619e-07, 1.7030648886109002e-06, 2.7484644426650617e-15, -1.1235374188927745e-10, 2.5125712085364123e-11, -1.4382054540661928e-06, 1.251896466714485e-12, -1.2076690155512425e-06], [1.0557111040888929e-06, -3.184386557620863e-07, -8.677127707886349e-07, 1.9573752590096515e-09, -2.90734923087925e-09, -1.9435446339550015e-18, 1.5652727650130677e-13, -1.3635058038101058e-14, 2.625640374346662e-09, 4.176097782516992e-15, 2.0345377070592143e-09], [-3.486142573490294e-07, 4.7315279080011625e-07, 1.7030648852254423e-06, -2.9073492377649433e-09, 5.0094032205412255e-09, 5.9364036429551516e-18, -2.998420932492149e-13, 4.3613074498504454e-14, -4.180694456145572e-09, -1.4185270706852302e-14, -3.20573084431159e-09], [4.427989307708785e-15, 1.164265611992733e-16, 2.7482068939529456e-15, -1.9436093337904217e-18, 5.936037428837909e-18, 1.5613953340087707e-26, -4.626375974120421e-22, 1.3627592001908168e-22, -4.256237409291732e-18, -8.83116756766012e-24, -3.588359538329942e-18], [-3.8632895326792006e-11, -1.6641506747227458e-11, -1.1235374192040931e-10, 1.565272762730327e-13, -2.9984209375793396e-13, -4.626790342812208e-22, 2.143287690702838e-15, -4.233788463875361e-18, 2.5541371983211364e-13, -2.343745973520502e-19, 2.1399092627674352e-13], [4.210585410786383e-11, -1.5078551926844307e-11, 2.5125712671577866e-11, -1.36350549888729e-14, 4.361307350577081e-14, 1.3629414185304016e-22, -4.233788532954849e-18, 2.581192276954754e-18, -6.269118042049272e-14, 2.336260890681315e-18, -8.577076153891816e-14], [7.489646205497203e-07, -6.578883375333048e-08, -1.4382054511585235e-06, 2.625640357390039e-09, -4.180694433100181e-09, -4.256401697178569e-18, 2.5541371920450176e-13, -6.269118271003853e-14, 5.5159746738356685e-08, -4.622078752311741e-14, 4.1692043881109916e-09], [9.579783825200163e-13, -2.7557515307319505e-11, 1.2518976650796284e-12, 4.1761000906265135e-15, -1.4185270543713809e-14, -8.83164832167143e-24, -2.3437477227629497e-19, 2.336260992904138e-18, -4.622078614135186e-14, 4.194430944146352e-18, -9.48646385909704e-14], [4.5589897488169797e-07, 3.357004397580515e-07, -1.2076690107610565e-06, 2.0345376984566427e-09, -3.2057308306820634e-09, -3.588531962376987e-18, 2.139909253588479e-13, -8.577076181915234e-14, 4.169204373651201e-09, -9.486463818439356e-14, 4.8179346751460025e-08]]",Microlensing PSPL,,Regular,0.00045,14.292,0.841,1.99999,2459371.872,-2.0,2.0,0.0,1.402,null,,0.0
Gaia21chq,51.37126,4.88783,286.96661,18.62254,Gaia21chq,SIDEREAL,2021-05-12 12:05:23.202196+00:00,2022-08-16 00:00:48.110022+00:00,286.96661,18.62254,2000.0,,,,51.371263221628,4.88782936040975,,,,,,,,,,,,,,,,,,2459416.0038547944,2459415.980226312,false,"[[0.28458114845056437, -0.00852463329999299, -0.45771432215800256, -0.008017654652882284, -0.05027899114105721, 2.4415539159728146e-06, 5.179428435220343e-07, -0.005657839067408058, -4.539109802344889e-05], [-0.008524633299864815, 0.0005185349008984549, 0.029092027264266806, -0.001235535445063371, 0.002146016924496287, -1.575827403979137e-07, 8.316247094205327e-08, 0.0003633145064429956, -3.464940677982135e-08], [-0.4577143220907051, 0.029092027260341623, 6.040614872862051, -1.2858764586538274, 0.3868468604985749, -3.428358463101788e-05, 0.00012109642111758397, 0.07643455456056772, 0.0008263351207981254], [-0.00801765466989875, -0.0012355354439719194, -1.2858764586022693, 0.3628175233670352, -0.07876589018083652, 7.433763879746466e-06, -3.485750570821856e-05, -0.01635443170104354, -0.00030515036442606877], [-0.050278991135705754, 0.0021460169241865825, 0.3868468604973142, -0.07876589018455842, 0.03095840848647351, -2.19200149071269e-06, 7.780986306726916e-06, 0.004887490397184089, 9.625990100743057e-05], [2.4415539155510304e-06, -1.575827403682826e-07, -3.4283584628703816e-05, 7.433763879481789e-06, -2.1920014905809524e-06, 1.9478438459130018e-10, -7.012432403005826e-10, -4.3393170942291707e-07, -4.902147280378465e-09], [5.179428452213065e-07, 8.316247083259426e-08, 0.00012109642111208676, -3.485750570812872e-05, 7.780986306328348e-06, -7.012432403219496e-10, 5.6866827811046005e-09, 1.5405576698778764e-06, 3.2875078158479454e-08], [-0.005657839067782441, 0.00036331450647018166, 0.07643455457681875, -0.01635443170518215, 0.004887490398243136, -4.339317095445496e-07, 1.5405576702761716e-06, 0.00096724835234078, 1.0544999520664241e-05], [-4.5391098002203256e-05, -3.464940812753476e-08, 0.000826335120717848, -0.0003051503644214934, 9.625990100159412e-05, -4.9021472802788e-09, 3.287507815813165e-08, 1.0544999517358655e-05, 4.681720251512339e-06]]",Microlensing PSPL,,Regular,9.86362,20.169,14.057,0.50861,2459324.24,-0.02142,0.34976,0.0,39.633,null,,0.0
Gaia21cjc,40.55052,-3.15179,289.16141,5.32148,Gaia21cjc,SIDEREAL,2021-05-17 12:00:09.083752+00:00,2022-08-16 00:00:24.944528+00:00,289.16141,5.32148,2000.0,,,,40.5505221642962,-3.15178571610189,,,,,,,,,,,,,,,,,,2459645.7082916033,2459645.683201484,false,"[[0.1613692282062112, 0.002739725907521686, 0.556884516871507, -0.008697227970205425, -0.015029396324331217, -10.306007337956464, 0.011087631276728906, -1.6310438369992835, 0.03553523119724921, -13.667903872066914, 0.020049540230626366, -2.3902339304097944, 0.020440227910850685], [0.002739725907570567, 0.001774274203066891, 0.3679844412902325, -0.015030791279496997, 0.006481911744831879, -7.028745580147334, 0.0075579759124355245, -1.170470817888883, 0.027541959197986868, -7.239162983287774, 0.01072699348001458, -5.970599161392785, 0.05213283412414572], [0.556884516881889, 0.36798444129040386, 79.34772665149417, -2.8326408125165288, 1.1855833904287325, -1466.8435181908073, 1.5749656615538763, -241.7570817083254, 5.630113708300302, -1505.011874575748, 2.2264657749772985, -1250.5679535323127, 10.89002476275246], [-0.008697227970584878, -0.015030791279464835, -2.8326408125083575, 0.21612155515820153, -0.10187369732049105, 60.479390967610115, -0.0653741256815714, 9.873128331903551, -0.22657548488611184, 61.42352649284294, -0.09151473173145912, 54.38988214207106, -0.48218516913388393], [-0.015029396324161457, 0.00648191174482075, 1.1855833904257878, -0.10187369732051373, 0.055131703032907535, -26.231871604203395, 0.028371328445106377, -4.268804140736207, 0.09759831311578988, -26.21389167247615, 0.03922758671484917, -26.2496549460512, 0.23280325803824328], [-10.30600733815053, -7.028745580146917, -1466.84351819004, 60.47939096773447, -26.231871604246074, 28028.138989375515, -30.14571404163068, 4629.652946717231, -108.42379294436327, 28700.774206217655, -42.52431559505744, 23875.33883462841, -208.5069332675597], [0.011087631276937198, 0.00755797591243477, 1.5749656615529872, -0.06537412568170249, 0.028371328445151153, -30.145714041629457, 0.03246149346170166, -4.978754676975906, 0.11662432642703961, -30.860245460534728, 0.04572660632533059, -25.665169050342435, 0.22417016614057494], [-1.63104383703145, -1.1704708178889032, -241.7570817082173, 9.873128331924894, -4.2688041407436135, 4629.652946717592, -4.978754676976497, 1089.5681894672312, -33.01952629952531, 4769.702923941096, -7.068590074062995, 3925.8603710792154, -34.27857338753055], [0.03553523119800395, 0.027541959197988648, 5.630113708298051, -0.22657548488662338, 0.09759831311596873, -108.4237929443771, 0.11662432642705925, -33.019526299526106, 1.171630562937404, -111.97941195332953, 0.16598505319593518, -91.12948568638117, 0.7954581752533652], [-13.667903872265539, -7.2391629832872235, -1505.0118745749335, 61.423526492969536, -26.213891672519555, 28700.77420621716, -30.86024546053545, 4769.702923940654, -111.97941195331389, 29665.29785311193, -43.96652319438718, 24328.396626037953, -212.43099017162737], [0.02004954023092065, 0.01072699348001368, 2.226465774976074, -0.091514731731646, 0.039227586714913186, -42.52431559505637, 0.04572660632533131, -7.068590074062285, 0.16598505319591073, -43.96652319438684, 0.06523937446808352, -36.09175839162983, 0.3151883839765087], [-2.390233930272474, -5.970599161183675, -1250.567953487938, 54.38988214040155, -26.24965494532011, 23875.33883379599, -25.665169049448096, 3925.8603709416225, -91.12948568316058, 24328.396625185895, -36.09175839036813, 144595.1377297818, -1276.6877427534682], [0.02044022790961477, 0.05213283412229384, 10.890024762359552, -0.4821851691190854, 0.23280325803176424, -208.5069332601877, 0.22417016613265442, -34.27857338631205, 0.7954581752248446, -212.43099016408132, 0.3151883839653348, -1276.6877427533798, 11.276028249677669]]",Microlensing PSPL,,Regular,2.62239,20.886,20.433,0.24938,2459346.092,0.13049,-0.1769,0.0,60.913,null,,0.0
Gaia21cki,29.24261,-8.69388,288.96524,-7.21158,Gaia21cki,SIDEREAL,2021-05-20 12:01:06.662113+00:00,2022-08-16 00:00:46.351206+00:00,288.96524,-7.21158,2000.0,,,,29.2426079409057,-8.69388177832722,,,,,,,,,,,,,,,,,,2459490.11210237,2459490.0973898144,false,"[[0.003281057246151482, -0.007715292383016852, 0.6266843626161469, 0.0019725556214967234, -0.0021986995929816505, -5.4723541811798935, 0.003398392588813811, -9.99758982346721, 0.003150095379110653, -3.3692759982401084, 0.004705180300512814], [-0.007715292382990567, 0.12629838792229045, -11.141591397661017, -0.030956932094262087, 0.02924564681044118, 125.71167964773137, -0.07837233509727394, 233.79692094152094, -0.07386697333517907, 70.85882609613068, -0.08907171538955341], [0.6266843626129956, -11.141591397652455, 1107.5251369386551, 3.955207533507896, -3.1037153159207937, -15525.209942723654, 9.693641290302258, -29539.003839630343, 9.353086979986225, -8983.380451354402, 11.35506996668645], [0.0019725556214867873, -0.03095693209426446, 3.955207533511543, 0.028664171817850585, -0.015233061410288311, -73.57125473327675, 0.046136776317765235, -140.27821671922126, 0.044641337073007534, -44.58404365129305, 0.0592630591319523], [-0.00219869959297511, 0.0292456468104653, -3.1037153159262267, -0.015233061410300982, 0.010826909108342797, 47.38808651664419, -0.029649959330419536, 89.74421962842851, -0.02846251543880437, 27.923458140366147, -0.0366797847551856], [-5.472354181124378, 125.71167964743097, -15525.209942705498, -73.57125473315126, 47.38808651650257, 283925.27313836693, -177.59281203652225, 550337.2196164724, -174.59269314050368, 167713.3466913057, -212.76172242603135], [0.0033983925887792338, -0.07837233509708831, 9.693641290291138, 0.04613677631768779, -0.029649959330331682, -177.59281203652588, 0.11119005755243644, -344.0870953668041, 0.10916323212143708, -104.88437011562644, 0.13309799155470511], [-9.997589823354724, 233.79692094082733, -29539.003839583776, -140.27821671893898, 89.74421962812363, 550337.219616307, -344.08709536669375, 1076956.0767772503, -341.74397292255225, 326425.2412619781, -413.29996190401965], [0.0031500953790749107, -0.0738669733349568, 9.353086979971225, 0.044641337072917404, -0.028462515438707117, -174.59269314044795, 0.10916323212140006, -341.74397292254577, 0.1084717425331022, -103.58593687164412, 0.1311866205124444], [-3.3692759982080323, 70.85882609596187, -8983.3804513448, -44.584043651225684, 27.92345814028656, 167713.34669132755, -104.88437011563799, 326425.24126211664, -103.58593687168994, 99972.87581591085, -127.47215922819827], [0.0047051803004753995, -0.08907171538940378, 11.355069966681475, 0.05926305913189759, -0.03667978475510595, -212.76172242617744, 0.13309799155479374, -413.2999619044227, 0.13118662051257446, -127.47215922826764, 0.1640280251691583]]",Microlensing PSPL,,Regular,5.25227,18.457,18.93,0.98909,2459331.41,-0.17967,1.3E-4,0.0,76.418,19.586,,0.0
Gaia21ckj,32.05434,-0.99601,283.3459,-1.23513,Gaia21ckj,SIDEREAL,2021-05-20 12:00:58.251345+00:00,2022-08-16 00:00:48.131208+00:00,283.3459,-1.23513,2000.0,,,,32.0543389330233,-0.99600991809312,,,,,,,,,,,,,,,,,,2459437.0006893096,2459436.9610501966,false,"[[0.1863466407713768, -3.2689093039028296e-05, 0.16827939101600103, 0.05522848432014945, -0.188540844878229, 70.650215165679, -0.0002651412063695176, 135.89289329501526, -0.000246784087154902, -457.8318986853149, 0.008223284012483368], [-3.2689093264487494e-05, 0.00021052625143677442, -0.013959195209303586, -0.001130239027597773, 0.003575984315801162, 14.515431384365336, -5.2399130921809266e-05, -12.269049592355772, 2.164634048294325e-05, 11.995495432587806, -0.0002676128528840986], [0.16827939173023831, -0.013959195201946807, 13.489686746702299, 0.7877425648924814, -0.8129542593671237, -3999.9003167677906, 0.014519079022447473, -159.96151514265262, 0.0002707436216405261, 6038.862068730428, -0.10200039908246653], [0.055228484350960186, -0.001130239027447367, 0.7877425638752538, 0.19051064339940926, -0.5316178596924688, 86.35783201963967, -0.0003223799931982529, 228.6051510936034, -0.0004103915242957995, -724.5578759417406, 0.013169758435715181], [-0.18854084488695816, 0.0035759843163490194, -0.8129542559247609, -0.5316178595567874, 1.8077938118085468, -589.3269501909476, 0.002210921068532321, -947.6437652295227, 0.0017304067168829459, 3328.390852116818, -0.0599778091276046], [70.65021490219037, 14.515431380607758, -3999.9003189387076, 86.35783154134751, -589.3269488567912, 4199568.475286554, -15.213029626042974, -334046.4201821209, 0.6440070198235454, -5015536.700226007, 83.56821410249398], [-0.00026514120541352044, -5.239913090812838e-05, 0.014519079030404254, -0.000322379991459973, 0.0022109210636925376, -15.213029626076725, 5.5261266852069804e-05, 1.1654253059634232, -2.2424642317653994e-06, 18.28676501024256, -0.0003048852351753211], [135.89289323254974, -12.269049593524036, -159.9615162240946, 228.60515092174384, -947.643764786315, -334046.4200802575, 1.165425305607244, 1394930.2701076942, -2.5131133826863294, -3212176.199574978, 59.86004196924168], [-0.0002467840870462438, 2.1646340485050066e-05, 0.00027074362359449364, -0.00041039152399331415, 0.0017304067161095834, 0.6440070196174773, -2.2424642310412264e-06, -2.5131133826992813, 4.663782171053748e-06, 5.727832790920876, -0.00010670129661729056], [-457.8318983133659, 11.995495444321273, 6038.862076948964, -724.5578750729773, 3328.3908502620952, -5015536.7024664255, 18.28676501831824, -3212176.2005294864, 5.727832792551794, 15519882.681296544, -275.3194798177724], [0.008223284005987057, -0.000267612853087558, -0.1020003992256457, 0.013169758420407367, -0.05997780909468914, 83.56821414090433, -0.00030488523531373564, 59.860041985499706, -0.00010670129664502679, -275.31947981441346, 0.004900013887166566]]",Microlensing PSPL,,No,0.36476,19.269,16.528,1.12245,2459365.431,-1.32732,-1.33971,0.0,32.987,null,,0.0
Gaia21cnn,25.67917,-7.87922,286.64292,-10.00918,Gaia21cnn,SIDEREAL,2021-05-28 12:00:18.009640+00:00,2022-08-16 00:00:48.284970+00:00,286.64292,-10.00918,2000.0,,,,25.6791682534717,-7.87921608855794,,,,,,,,,,,,,,,,,,2459447.723968221,2459447.6710226554,false,"[[5.833225750894125, 0.38183164448702095, 506.2467618003313, 8.520306555413596, 24.808573788873943, -790.2211874157728, 524.4327522368529], [0.3818316445312899, 0.027913909279679183, 36.100822198627036, 0.6286174004354673, 1.7729393558992967, -56.245807551075146, 37.32674448248685], [506.24676184618374, 36.100822197788666, 47032.765027191475, 813.1069448140394, 2309.5653865357745, -73235.16903811715, 48601.73925436253], [8.520306556504677, 0.6286174004422744, 813.1069448417529, 14.20345810229173, 39.95452335141562, -1265.008694222056, 839.5023171883346], [24.808573791187904, 1.7729393558626145, 2309.5653865416016, 39.95452335015571, 113.42585147843269, -3595.493626864959, 2386.1098427115307], [-790.221187485081, -56.24580754961605, -73235.16903791844, -1265.0086941754369, -3595.493626846123, 114113.05437988265, -75730.03892576598], [524.432752282835, 37.326744481517565, 48601.73925422939, 839.5023171573744, 2386.109842698968, -75730.03892576402, 50257.526880935795]]",Microlensing PSPL,,Regular,0.56727,19.125,23.04,-1.0081,2459362.226,-1.99999,-0.03927,0.0,40.24,19.155,,0.0
Gaia21ctx,298.36551,0.12947,182.96748,-62.39095,Gaia21ctx,SIDEREAL,2021-06-11 12:00:39.937668+00:00,2022-08-16 00:00:28.587816+00:00,182.96748,-62.39095,2000.0,,,,298.365513287267,0.129466021035702,,,,,,,,,,,,,,,,,,2459710.564662697,2459710.5262818327,false,"[[27.11970362364868, 0.49339403111300084, -156.8737171134141, 0.11666555277710766, 0.42006138494188394, 6743.453835969893, -4.683470840476004, 1008.4625627416182, -15.437290746642457, 2523.7378085899313, -28.810950481304186], [0.49339403111253527, 0.04248247818566048, -17.011189613823902, 0.022876851204227104, 0.02297277902939579, 705.3988385596241, -0.4871959717455776, 75.98767660106594, -1.1312918880223395, 192.5778862707978, -2.1675755725815384], [-156.87371710970046, -17.011189613459756, 7305.756849905525, -9.179948477792085, -9.31414748005552, -292916.37299880374, 202.09308068129323, -29864.840476491383, 438.5068184693585, -75665.56641561439, 845.5337416137774], [0.11666555278135464, 0.022876851204689828, -9.179948478183046, 0.014847558203739392, 0.011979019434768442, 386.1281997181099, -0.26677229075654907, 40.64409044501579, -0.6083960637059548, 103.32298035275147, -1.1662588565208998], [0.4200613849393186, 0.02297277902916986, -9.3141474801598, 0.011979019434394379, 0.019940390480413184, 382.6361688016918, -0.2653648104520411, 41.66781840453142, -0.6161728494586669, 105.20021893507901, -1.1798227226687368], [6743.45383586173, 705.3988385495869, -292916.3730008616, 386.12819970474817, 382.63616880006737, 12049509.667819709, -8322.058349191504, 1247368.6087553012, -18443.596969093007, 3161845.457158559, -35461.7984630195], [-4.683470840401159, -0.4871959717386468, 202.0930806827155, -0.2667722907473224, -0.2653648104509191, -8322.058349191544, 5.7494689504150065, -861.7953142045907, 12.744793327069543, -2184.4672948753105, 24.50227026762594], [1008.4625627448062, 75.98767660148117, -29864.840477307927, 40.64409044442398, 41.66781840515738, 1247368.6087801654, -861.7953142217618, 137372.8572176123, -2054.15993563487, 347212.0560772435, -3915.638206637746], [-15.437290746743873, -1.1312918880340808, 438.50681848375757, -0.6083960637002628, -0.6161728494709691, -18443.596969556376, 12.744793327389552, -2054.15993564478, 30.809592252241803, -5189.341945891512, 58.6068109717186], [2523.737808598143, 192.5778862718521, -75665.56641768441, 103.32298035125177, 105.20021893666706, 3161845.4572215984, -2184.4672949188453, 347212.0560772476, -5189.341945866458, 880574.3697089833, -9932.231277596577], [-28.81095048144788, -2.167575572598675, 845.5337416391984, -1.1662588565069791, -1.1798227226894373, -35461.79846381728, 24.502270268176897, -3915.638206647189, 58.60681097157657, -9932.23127762039, 112.11498977549039]]",Microlensing PSPL,,Regular,2.26558,17.762,18.632,0.13141,2459449.094,0.05917,0.22334,0.0,130.324,18.408,,0.0
Gaia21cuj,303.07898,-1.07506,193.19423,-63.94643,Gaia21cuj,SIDEREAL,2021-06-11 12:00:31.643668+00:00,2022-08-16 00:00:48.500675+00:00,193.19423,-63.94643,2000.0,,,,303.078977373985,-1.07506473485597,,,,,,,,,,,,,,,,,,2459487.6240277006,2459487.4823453077,false,"[[0.4708584463501262, -0.10371705746351408, -9.842415637463521, 0.1818655232759977, -0.02290955940350973, 476.53130126758776, -0.6610659878448029], [-0.1037170574634302, 0.02754846918047079, 2.782975175102927, -0.05341859010123714, 0.009170387799469536, -131.66022381727643, 0.1825893905660677], [-9.842415637454048, 2.782975175102822, 300.46277588771227, -5.886825731109396, 1.0947442193485553, -13826.203530398378, 19.166989572701343], [0.18186552327580993, -0.0534185901012346, -5.886825731109344, 0.11884339575856478, -0.024980492179920134, 268.5587645159919, -0.37230728712503225], [-0.022909559403468737, 0.009170387799467428, 1.0947442193483654, -0.02498049217991658, 0.009594945934355326, -48.41786371649541, 0.06707412914199612], [476.53130126714524, -131.6602238172694, -13826.203530398134, 268.55876451598954, -48.417863716503156, 644090.5387267272, -893.0616994208207], [-0.6610659878441909, 0.18258939056605838, 19.166989572701052, -0.37230728712502986, 0.06707412914200701, -893.0616994208227, 1.2383182741070238]]",Microlensing PSPL,,Regular,5.56766,19.161,19.709,0.94514,2459390.228,-0.26409,-0.13741,0.0,48.256,20.166,,0.0
Gaia21cwf,315.75838,-1.76684,220.88035,-61.81494,Gaia21cwf,SIDEREAL,2021-06-16 12:00:32.424492+00:00,2022-08-16 08:28:42.833547+00:00,220.88035,-61.81494,2000.0,,,,315.758378893237,-1.76684297869205,,,,,,,,,,,,,,,,,,2459807.8532735305,2459807.837139481,true,"[[11387.387997498525, -7.5971234828213925, -9759.224519698702, -0.2872990368594807, -4.937477449070525, -22067.441350812544, 0.10762420400276146, 29315.88857933349, -5.602758841921553, 98602.98630462878, -8.407314273748495], [-7.5971235050054045, 0.006331309715897816, 7.542254987303213, -0.0004295484719482753, 0.002145581921148296, 19.167384712295217, -0.00011202367632028631, -25.621278380899454, 0.004728318464990123, -85.65376725621225, 0.007116198906469272], [-9759.224676435955, 7.542255072801395, 15552.019459460204, -5.066821072525905, -4.868524231789652, 23366.66530867748, -0.126455271725916, -31302.395515164473, 5.694302685122466, -104194.04668666614, 8.58539908541594], [-0.2872989210458309, -0.00042954854973286093, -5.066821175746932, 0.0041511710583592674, 0.006682605320213269, -3.3253126361683827, 1.8331032983040833e-05, 4.626287175525959, -0.0007208735439365534, 14.70693276085634, -0.0010753951950987853], [-4.937477250747837, 0.0021455817792892917, -4.868524469764473, 0.006682605365445154, 0.04079942176637462, 2.9726085830517452, 7.750155693385765e-05, -4.654323099488088, 0.0011399268795905984, -13.225835639142547, 0.0013806916519915322], [-22067.44144679901, 19.167384733518936, 23366.665087877875, -3.3253124098226947, 2.9726090081083605, 69306.28799161917, -0.38688310734957965, -89596.94852233073, 16.68552343927992, -310804.50241720694, 25.95023881512936], [0.10762420474203509, -0.00011202367660496999, -0.1264552708833959, 1.8331031873739197e-05, 7.750155474574376e-05, -0.38688310787444186, 4.915567071013187e-06, 0.49804451573585884, -9.013101076414966e-05, 1.7359145706674979, -0.00014237930735227144], [29315.888712989927, -25.621278412922695, -31302.395226301207, 4.626286874060876, -4.654323667881523, -89596.94853274786, 0.4980445150861589, 168761.41386859564, -31.366556866103316, 385968.7092262122, -32.16912546670473], [-5.6027588612036165, 0.004728318466935378, 5.694302624550867, -0.0007208734864812245, 0.0011399269855013596, 16.68552342917367, -9.013101058107412e-05, -31.36655684998965, 0.005870771555111171, -71.89939457966344, 0.006022014363322516], [98602.98672471683, -85.65376734446312, -104194.04569118256, 14.706931748631312, -13.225837536412932, -310804.5023961206, 1.735914568211646, 385968.709151531, -71.89939461953531, 1398548.295889937, -116.78855360017629], [-8.407314303086135, 0.007116198909671929, 8.585398994977938, -0.0010753951089527887, 0.0013806918109552089, 25.950238800808577, -0.0001423793070818833, -32.169125443653044, 0.00602201436353383, -116.78855354411547, 0.009785512962755979]]",Microlensing PSPL,,Regular,0.55769,18.15,16.188,-0.3233,2459355.704,0.44715,-1.5089,0.0,332.98,null,,0.0
Gaia21cyc,139.9582,-0.65846,46.13203,57.7453,Gaia21cyc,SIDEREAL,2021-06-21 12:00:51.965724+00:00,2022-08-16 00:00:28.606041+00:00,46.13203,57.7453,2000.0,,,,139.958201906188,-0.658456524811802,,,,,,,,,,,,,,,,,,2459403.7231996683,2459404.33575218,false,"[[9.442905405017424, -0.07023552263846432, 7.321851587645505, -0.03608137700074871, -0.11738654064966196, 5.003359046122635e-06, -0.0004478964908550676], [-0.07023552263832973, 0.0020931135741539333, -0.26832321402882087, 0.0016718848989104558, 0.004668321081704271, -1.814748531613027e-07, 8.901832880748503e-06], [7.321851587630187, -0.2683232140288391, 45.8250172350921, -0.24014906474641162, -0.741863420437184, 3.0962757077953814e-05, -0.003627281078453303], [-0.03608137700060868, 0.0016718848989100952, -0.24014906474636358, 0.0020432675141194164, 0.004957313121344292, -1.622535411788849e-07, 3.1824036511038403e-06], [-0.1173865406493747, 0.004668321081704247, -0.7418634204371477, 0.004957313121344881, 0.014256497590007343, -5.012702373254937e-07, 5.337509852889564e-05], [5.003359045951066e-06, -1.8147485315036182e-07, 3.0962757075997724e-05, -1.622535411686238e-07, -5.012702372938281e-07, 2.0921101453971312e-11, -2.4502475403530433e-09], [-0.0004478964908554808, 8.901832880762368e-06, -0.003627281078454841, 3.1824036511147827e-06, 5.337509852892259e-05, -2.450247540511325e-09, 1.3503893058705219e-06]]",Unknown,,Regular,0.57699,10.748,9.262,0.2425,2459353.876,1.04291,-1.66415,0.0,54.537,null,,0.0
