JD;Magnitude;Error;Facility;Filter;Owner
2459528.4485406;15.082097053527832;0.0636668889666493;ObsMontsec-Umut Burgaz;i(APASS);ObsMontsec-Umut Burgaz
2459528.4494762;15.345919609069824;0.077242263032893;ObsMontsec-Umut Burgaz;r(APASS);ObsMontsec-Umut Burgaz
2459528.4502595;15.431111335754396;0.0717051872028867;ObsMontsec-Umut Burgaz;r(APASS);ObsMontsec-Umut Burgaz
2459528.4568698;15.165058135986328;0.0687835605048635;ObsMontsec-Umut Burgaz;i(APASS);ObsMontsec-Umut Burgaz
2459528.4576491;15.14275360107422;0.0639237821871306;ObsMontsec-Umut Burgaz;i(APASS);ObsMontsec-Umut Burgaz
2459528.4584084;15.171141624450684;0.0646283491271869;ObsMontsec-Umut Burgaz;i(APASS);ObsMontsec-Umut Burgaz
2459530.2788828;15.67922592163086;0.0481142291005264;ObsMontsec-Umut Burgaz;V(APASS);ObsMontsec-Umut Burgaz
2459530.2800156;15.658973693847656;0.0506771063095472;ObsMontsec-Umut Burgaz;V(APASS);ObsMontsec-Umut Burgaz
2459530.2811281;15.654541969299316;0.0456899682599172;ObsMontsec-Umut Burgaz;V(APASS);ObsMontsec-Umut Burgaz
2459530.31621528;15.655506134033203;0.0704099644807321;Flarestar-MPC171_G2-1600, Stephen M. Brincat;V(SDSS);Flarestar-MPC171_G2-1600, Stephen M. Brincat
2459530.32120371;14.78452491760254;0.069054067685676;Flarestar-MPC171_G2-1600, Stephen M. Brincat;I(SDSS);Flarestar-MPC171_G2-1600, Stephen M. Brincat
2459530.4059521;15.442398071289062;0.0575736805439503;ObsMontsec-Umut Burgaz;r(APASS);ObsMontsec-Umut Burgaz
2459530.4067373;15.459505081176758;0.0484651657040531;ObsMontsec-Umut Burgaz;r(APASS);ObsMontsec-Umut Burgaz
2459530.4074964;15.416078567504885;0.0502040501797521;ObsMontsec-Umut Burgaz;r(APASS);ObsMontsec-Umut Burgaz
2459530.408522;15.179315567016602;0.0735087724660901;ObsMontsec-Umut Burgaz;i(APASS);ObsMontsec-Umut Burgaz
2459530.4093044;15.168570518493652;0.0730530908371378;ObsMontsec-Umut Burgaz;i(APASS);ObsMontsec-Umut Burgaz
2459530.4100634;15.175037384033203;0.0734504200537856;ObsMontsec-Umut Burgaz;i(APASS);ObsMontsec-Umut Burgaz
2459530.4108541;15.171244621276855;0.0719993645346173;ObsMontsec-Umut Burgaz;i(APASS);ObsMontsec-Umut Burgaz
2459530.4309507;16.352764129638672;0.0757294222156045;ObsMontsec-Umut Burgaz;B(APASS);ObsMontsec-Umut Burgaz
2459530.4324025;16.350082397460938;0.0749651182183496;ObsMontsec-Umut Burgaz;B(APASS);ObsMontsec-Umut Burgaz
2459530.4338607;16.35913848876953;0.075841514738882;ObsMontsec-Umut Burgaz;B(APASS);ObsMontsec-Umut Burgaz
2459530.4353358;16.370389938354492;0.0777838024965597;ObsMontsec-Umut Burgaz;B(APASS);ObsMontsec-Umut Burgaz
2459530.4429459;16.352008819580078;0.0774347160458356;ObsMontsec-Umut Burgaz;B(APASS);ObsMontsec-Umut Burgaz
2459530.444412;16.365386962890625;0.083386853992514;ObsMontsec-Umut Burgaz;B(APASS);ObsMontsec-Umut Burgaz
2459530.4458761;16.346912384033203;0.0837093234967898;ObsMontsec-Umut Burgaz;B(APASS);ObsMontsec-Umut Burgaz
2459530.447613;15.657084465026855;0.0511580893243162;ObsMontsec-Umut Burgaz;V(APASS);ObsMontsec-Umut Burgaz
2459530.4487257;15.660231590270996;0.0495100737182907;ObsMontsec-Umut Burgaz;V(APASS);ObsMontsec-Umut Burgaz
2459530.4498564;15.644290924072266;0.0538512474605896;ObsMontsec-Umut Burgaz;V(APASS);ObsMontsec-Umut Burgaz
2459530.4512166;15.407515525817873;0.0569395827874736;ObsMontsec-Umut Burgaz;r(APASS);ObsMontsec-Umut Burgaz
2459530.4519901;15.43388557434082;0.0471194957836451;ObsMontsec-Umut Burgaz;r(APASS);ObsMontsec-Umut Burgaz
2459530.4527636;15.429417610168455;0.0498679970988768;ObsMontsec-Umut Burgaz;r(APASS);ObsMontsec-Umut Burgaz
2459530.4540185;15.139941215515137;0.0747045608530239;ObsMontsec-Umut Burgaz;i(APASS);ObsMontsec-Umut Burgaz
2459530.4547861;15.162435531616213;0.0739126083828127;ObsMontsec-Umut Burgaz;i(APASS);ObsMontsec-Umut Burgaz
2459530.4555539;15.16013526916504;0.0772136473015977;ObsMontsec-Umut Burgaz;i(APASS);ObsMontsec-Umut Burgaz
2459530.4563245;15.160513877868652;0.0725312235596225;ObsMontsec-Umut Burgaz;i(APASS);ObsMontsec-Umut Burgaz
2459530.4571124;15.139521598815918;0.072791336311016;ObsMontsec-Umut Burgaz;i(APASS);ObsMontsec-Umut Burgaz
2459532.4347785;16.32158088684082;0.1148655266145799;ObsMontsec-Umut Burgaz;B(APASS);ObsMontsec-Umut Burgaz
2459532.4362571;16.41482162475586;0.0888113461634418;ObsMontsec-Umut Burgaz;B(APASS);ObsMontsec-Umut Burgaz
2459532.4377266;16.370874404907227;0.0838419404375165;ObsMontsec-Umut Burgaz;B(APASS);ObsMontsec-Umut Burgaz
2459532.4393446;15.669425010681152;0.0570864251088496;ObsMontsec-Umut Burgaz;V(APASS);ObsMontsec-Umut Burgaz
2459532.4404633;15.6834716796875;0.0602357933713827;ObsMontsec-Umut Burgaz;V(APASS);ObsMontsec-Umut Burgaz
2459532.4415731;15.680435180664062;0.0566261863632737;ObsMontsec-Umut Burgaz;V(APASS);ObsMontsec-Umut Burgaz
2459532.4428615;15.441564559936523;0.0550289781320902;ObsMontsec-Umut Burgaz;r(APASS);ObsMontsec-Umut Burgaz
2459532.4436347;15.488032341003418;0.0634823258217238;ObsMontsec-Umut Burgaz;r(APASS);ObsMontsec-Umut Burgaz
2459532.4443969;15.470398902893066;0.0642481184646148;ObsMontsec-Umut Burgaz;r(APASS);ObsMontsec-Umut Burgaz
2459536.3726098;15.074138641357422;0.0716012550598498;ObsMontsec-Umut Burgaz;i(APASS);ObsMontsec-Umut Burgaz
2459536.3733793;15.126893997192385;0.0727235956398962;ObsMontsec-Umut Burgaz;i(APASS);ObsMontsec-Umut Burgaz
2459536.3741538;15.13219165802002;0.0718134430169108;ObsMontsec-Umut Burgaz;i(APASS);ObsMontsec-Umut Burgaz
2459536.3780787;14.74912452697754;0.0614232168403961;Flarestar-MPC171_G2-1600, Stephen M. Brincat;I(SDSS);Flarestar-MPC171_G2-1600, Stephen M. Brincat
2459536.4268126;16.419322967529297;0.1070091447970837;ObsMontsec-Umut Burgaz;B(APASS);ObsMontsec-Umut Burgaz
2459536.4282865;16.410966873168945;0.1192047740458376;ObsMontsec-Umut Burgaz;B(APASS);ObsMontsec-Umut Burgaz
2459536.4297547;16.347087860107422;0.1102759419274055;ObsMontsec-Umut Burgaz;B(APASS);ObsMontsec-Umut Burgaz
2459536.4314768;15.693222045898438;0.0661575880884525;ObsMontsec-Umut Burgaz;V(APASS);ObsMontsec-Umut Burgaz
2459536.4326141;15.668859481811523;0.0648087158352469;ObsMontsec-Umut Burgaz;V(APASS);ObsMontsec-Umut Burgaz
2459536.4337314;15.65647792816162;0.0654484840555225;ObsMontsec-Umut Burgaz;V(APASS);ObsMontsec-Umut Burgaz
2459536.4350956;15.426664352416992;0.0540775805807955;ObsMontsec-Umut Burgaz;r(APASS);ObsMontsec-Umut Burgaz
2459536.435879;15.480319023132324;0.0489980239244716;ObsMontsec-Umut Burgaz;r(APASS);ObsMontsec-Umut Burgaz
2459536.4366653;15.4420747756958;0.0538173844222616;ObsMontsec-Umut Burgaz;r(APASS);ObsMontsec-Umut Burgaz
2459537.4019426;16.304563522338867;0.0915988611694655;ObsMontsec-Umut Burgaz;B(APASS);ObsMontsec-Umut Burgaz
2459537.4034077;16.376419067382812;0.08672227474525;ObsMontsec-Umut Burgaz;B(APASS);ObsMontsec-Umut Burgaz
2459537.4048615;16.300458908081055;0.0973026804896812;ObsMontsec-Umut Burgaz;B(APASS);ObsMontsec-Umut Burgaz
2459537.4065943;15.716994285583496;0.0507079641844354;ObsMontsec-Umut Burgaz;V(APASS);ObsMontsec-Umut Burgaz
2459537.4077079;15.65614414215088;0.0499919872334298;ObsMontsec-Umut Burgaz;V(APASS);ObsMontsec-Umut Burgaz
2459537.4088541;15.668050765991213;0.053525033154394;ObsMontsec-Umut Burgaz;V(APASS);ObsMontsec-Umut Burgaz
2459537.410186;15.448236465454102;0.0519217133794929;ObsMontsec-Umut Burgaz;r(APASS);ObsMontsec-Umut Burgaz
2459537.4109466;15.439568519592283;0.0490743632061316;ObsMontsec-Umut Burgaz;r(APASS);ObsMontsec-Umut Burgaz
2459537.4117738;15.431198120117188;0.0526358669625828;ObsMontsec-Umut Burgaz;r(APASS);ObsMontsec-Umut Burgaz
2459537.4185803;15.12142276763916;0.074779040855698;ObsMontsec-Umut Burgaz;i(APASS);ObsMontsec-Umut Burgaz
2459537.4193609;15.127641677856444;0.0754166613270629;ObsMontsec-Umut Burgaz;i(APASS);ObsMontsec-Umut Burgaz
2459537.4201385;15.094442367553713;0.0787445625918078;ObsMontsec-Umut Burgaz;i(APASS);ObsMontsec-Umut Burgaz
2459541.24068862;15.41340160369873;0.0472232572667187;HAO68_G2-1600, Przemek Mikolajczyk;r(APASS);HAO68_G2-1600, Przemek Mikolajczyk
2459541.24493056;16.376684188842773;0.0882280056540426;HAO68_G2-1600, Przemek Mikolajczyk;B(APASS);HAO68_G2-1600, Przemek Mikolajczyk
2459541.25339699;15.648337364196776;0.0420880188407045;HAO68_G2-1600, Przemek Mikolajczyk;V(APASS);HAO68_G2-1600, Przemek Mikolajczyk
2459541.25682288;15.167413711547852;0.0702802312281589;HAO68_G2-1600, Przemek Mikolajczyk;i(APASS);HAO68_G2-1600, Przemek Mikolajczyk
2459541.3415725;15.440924644470217;0.0522692078227606;ObsMontsec-Umut Burgaz;r(APASS);ObsMontsec-Umut Burgaz
2459541.3423332;15.437704086303713;0.0512255615678475;ObsMontsec-Umut Burgaz;r(APASS);ObsMontsec-Umut Burgaz
2459541.3431115;15.441421508789062;0.0547799978595844;ObsMontsec-Umut Burgaz;r(APASS);ObsMontsec-Umut Burgaz
2459541.3546082;15.61379623413086;0.0509926984789086;ObsMontsec-Umut Burgaz;V(APASS);ObsMontsec-Umut Burgaz
2459541.355761;15.661470413208008;0.0413207098406691;ObsMontsec-Umut Burgaz;V(APASS);ObsMontsec-Umut Burgaz
2459541.3568841;15.677165031433104;0.0480795454088514;ObsMontsec-Umut Burgaz;V(APASS);ObsMontsec-Umut Burgaz
2459541.3660282;15.435288429260254;0.0589958236277228;ObsMontsec-Umut Burgaz;r(APASS);ObsMontsec-Umut Burgaz
2459541.3667883;15.448230743408203;0.0638700104582458;ObsMontsec-Umut Burgaz;r(APASS);ObsMontsec-Umut Burgaz
2459541.3675575;15.43688678741455;0.0628376621399411;ObsMontsec-Umut Burgaz;r(APASS);ObsMontsec-Umut Burgaz
2459541.3685968;15.184147834777832;0.074406459368476;ObsMontsec-Umut Burgaz;i(APASS);ObsMontsec-Umut Burgaz
2459541.3694072;15.159639358520508;0.0701957272937431;ObsMontsec-Umut Burgaz;i(APASS);ObsMontsec-Umut Burgaz
2459541.3701644;15.163992881774902;0.0740670665461842;ObsMontsec-Umut Burgaz;i(APASS);ObsMontsec-Umut Burgaz
