# HJD             mag      mag_err  
  2458668.24027   16.273   0.168    
  2458668.45514   16.042   0.149    
  2458668.45642   16.231   0.175    
  2458669.49703   16.202   0.147    
  2458669.49831   16.127   0.117    
  2458669.49957   15.960   0.121    
  2458670.25946   16.211   0.157    
  2458670.26069   16.177   0.15     
  2458670.26191   16.070   0.138    
  2458670.48162   16.215   0.136    
  2458670.4829    16.125   0.142    
  2458670.48416   16.233   0.157    
  2458670.52265   16.198   0.164    
  2458670.52388   16.257   0.181    
  2458670.5251    16.327   0.18     
  2458674.46987   16.245   0.215    
  2458674.4711    16.457   0.217    
  2458676.2054    16.234   0.19     
  2458676.46479   16.073   0.161    
  2458676.46606   16.250   0.218    
  2458680.49253   14.683   0.086    
  2458683.47708   16.100   0.142    
  2458683.47837   16.195   0.163    
  2458683.47965   16.082   0.152    
  2458684.47513   16.243   0.187    
  2458689.48935   15.944   0.144    
  2458689.49056   16.091   0.145    
  2458690.24269   16.085   0.137    
  2458690.2439    16.310   0.163    
  2458690.24514   16.236   0.165    
  2458697.21651   16.114   0.165    
  2458697.21771   16.040   0.117    
  2458697.21893   16.189   0.181    
  2458768.62702   14.733   0.168    
  2458771.87224   13.535   0.037    
  2458771.87345   13.553   0.034    
  2458771.87468   13.629   0.044    
  2458772.62589   13.803   0.053    
  2458773.88059   14.197   0.06     
  2458774.61992   14.509   0.072    
  2458774.62113   14.472   0.075    
  2458774.62233   14.436   0.086    
  2458774.87691   14.429   0.072    
  2458774.87812   14.493   0.069    
  2458774.87934   14.374   0.079    
  2458775.8761    14.729   0.089    
  2458775.87737   14.922   0.115    
  2458775.87864   14.877   0.102    
  2458782.87526   15.552   0.207    
  2458783.59613   15.424   0.078    
  2458783.86312   15.730   0.108    
  2458783.86441   15.472   0.096    
  2458783.86569   15.496   0.11     
  2458785.87094   15.614   0.161    
  2458786.60914   15.630   0.176    
  2458786.61035   15.801   0.176    
  2458786.61156   15.476   0.176    
  2458790.57788   15.708   0.112    
  2458790.57909   15.808   0.095    
  2458790.5803    15.662   0.082    
  2458791.57466   15.827   0.118    
  2458791.57587   15.849   0.107    
  2458791.57709   15.931   0.127    
  2458791.8555    16.027   0.191    
  2458791.85672   15.851   0.142    
  2458791.85793   16.012   0.154    
  2458792.56633   15.856   0.113    
  2458792.56754   15.803   0.109    
  2458792.56876   15.842   0.106    
  2458792.86469   15.798   0.202    
  2458793.57357   15.817   0.112    
  2458793.86645   15.576   0.205    
  2458795.8216    15.817   0.097    
  2458795.82288   15.799   0.097    
  2458795.82416   15.897   0.107    
  2458796.85627   15.880   0.213    
  2458798.8537    15.810   0.192    
  2458800.84711   15.608   0.177    
  2458801.83236   16.021   0.215    
  2458804.82394   16.073   0.19     
  2458804.82517   16.029   0.213    
  2458806.82158   16.015   0.124    
  2458806.82281   15.921   0.136    
  2458806.82403   16.106   0.187    
  2458808.52984   15.974   0.109    
  2458808.84665   16.063   0.166    
  2458808.84792   16.113   0.178    
  2458808.8492    16.288   0.192    
  2458809.57231   15.945   0.101    
  2458809.82774   15.962   0.116    
  2458809.82895   15.933   0.125    
  2458809.83017   16.122   0.138    
  2458809.85018   16.048   0.21     
  2458809.85139   15.943   0.167    
  2458810.77731   15.936   0.115    
  2458810.77853   15.964   0.111    
  2458810.77974   16.057   0.123    
  2458812.52588   16.063   0.145    
  2458812.52709   16.097   0.143    
  2458812.52832   16.299   0.166    
  2458812.81906   16.147   0.159    
  2458812.82036   15.949   0.131    
  2458812.82165   15.955   0.131    
  2458813.81106   16.081   0.129    
  2458813.81228   15.900   0.124    
  2458813.8135    16.186   0.164    
  2458814.82602   16.134   0.135    
  2458814.8273    15.977   0.114    
  2458814.82858   16.202   0.159    
  2458815.56597   16.143   0.128    
  2458815.5672    15.967   0.111    
  2458815.56841   16.106   0.122    
  2458815.83195   16.098   0.142    
  2458815.83332   16.153   0.163    
  2458815.83461   16.103   0.151    
  2458816.80272   16.006   0.116    
  2458816.80399   16.145   0.157    
  2458816.80528   15.940   0.091    
  2458817.83317   15.927   0.1      
  2458817.83439   16.022   0.122    
  2458817.83562   15.986   0.131    
  2458819.55293   16.034   0.108    
  2458819.80029   16.178   0.165    
  2458819.80157   15.951   0.112    
  2458819.80285   16.129   0.155    
  2458819.83822   16.144   0.155    
  2458819.83949   15.898   0.111    
  2458819.84077   16.173   0.125    
  2458820.54015   15.922   0.109    
  2458820.54152   16.266   0.177    
  2458820.54277   16.059   0.141    
  2458820.82783   15.994   0.118    
  2458820.83005   15.868   0.108    
  2458820.83918   16.005   0.133    
  2458820.84045   16.063   0.143    
  2458820.84172   16.162   0.167    
  2458822.83644   16.224   0.18     
  2458822.83766   15.908   0.086    
  2458822.83887   15.978   0.126    
  2458823.84455   16.143   0.171    
  2458823.84578   16.188   0.177    
  2458823.84701   16.101   0.166    
  2458824.53348   16.046   0.117    
  2458824.53469   16.046   0.119    
  2458824.83395   15.905   0.105    
  2458824.83518   15.944   0.114    
  2458824.83639   16.054   0.143    
  2458824.84633   16.357   0.186    
  2458824.84755   16.077   0.178    
  2458825.54461   16.037   0.126    
  2458825.80855   16.164   0.144    
  2458825.80982   16.102   0.129    
  2458825.8111    16.088   0.134    
  2458825.8228    16.324   0.213    
  2458825.82402   16.150   0.151    
  2458825.82525   16.033   0.14     
  2458826.81217   16.158   0.166    
  2458826.81339   16.164   0.168    
  2458826.81462   16.096   0.16     
  2458826.83653   16.315   0.2      
  2458826.83774   16.240   0.174    
  2458827.76397   15.835   0.203    
  2458827.7652    16.184   0.211    
  2458827.76641   15.921   0.208    
  2458827.78877   16.149   0.205    
  2458831.83521   16.159   0.187    
  2458832.80092   16.069   0.192    
  2458832.8022    15.974   0.19     
  2458833.82456   15.896   0.202    
  2458834.82416   16.170   0.212    
  2458834.82661   16.220   0.21     
  2458835.83174   16.248   0.178    
  2458835.83296   16.302   0.17     
  2458835.83418   15.978   0.15     
  2458836.75301   16.084   0.153    
  2458836.75423   16.306   0.17     
  2458836.79882   16.134   0.17     
  2458836.80011   16.141   0.147    
  2458836.80138   16.214   0.181    
  2458837.79793   16.151   0.158    
  2458837.80711   16.056   0.138    
  2458837.80838   16.057   0.135    
  2458837.80966   16.292   0.186    
  2458837.81096   16.194   0.155    
  2458837.81223   16.004   0.126    
  2458837.81349   16.195   0.161    
  2458838.75931   16.113   0.171    
  2458838.76052   16.227   0.173    
  2458838.7696    16.009   0.145    
  2458838.77087   16.039   0.132    
  2458838.77215   16.254   0.157    
  2458839.8216    16.280   0.198    
  2458839.82281   16.083   0.149    
  2458839.82403   16.279   0.182    
  2458840.76531   16.137   0.16     
  2458840.76774   16.218   0.174    
  2458840.80286   16.240   0.159    
  2458840.80407   16.101   0.133    
  2458841.78507   16.192   0.154    
  2458841.78629   15.890   0.116    
  2458841.78752   16.056   0.112    
  2458841.8047    16.197   0.155    
  2458841.80714   16.172   0.163    
  2458842.78344   15.978   0.125    
  2458842.78472   16.084   0.142    
  2458842.80867   15.964   0.119    
  2458842.80988   16.187   0.136    
  2458842.81109   15.949   0.112    
  2458843.80851   16.286   0.202    
  2458843.81096   16.131   0.154    
  2458843.83195   16.100   0.13     
  2458843.83323   16.258   0.156    
  2458843.83451   16.270   0.172    
  2458844.8167    16.096   0.144    
  2458844.81799   16.236   0.141    
  2458844.81928   16.192   0.151    
  2458844.82066   15.962   0.132    
  2458844.82187   16.223   0.171    
  2458844.8231    16.062   0.152    
  2458845.82435   16.277   0.171    
  2458845.82557   16.245   0.169    
  2458845.8268    16.094   0.129    
  2458845.83921   16.290   0.201    
  2458846.8395    16.046   0.128    
  2458846.84073   16.081   0.149    
  2458846.84535   16.264   0.177    
  2458846.84661   16.136   0.139    
  2458847.82191   16.207   0.149    
  2458847.82318   16.247   0.129    
  2458847.82446   16.053   0.117    
  2458848.83579   16.164   0.156    
  2458848.83707   16.046   0.135    
  2458848.83833   16.181   0.164    
  2458849.5306    16.077   0.136    
  2458849.5318    16.313   0.161    
  2458849.84487   16.096   0.132    
  2458849.84613   16.244   0.166    
  2458849.84741   16.175   0.155    
  2458849.85257   16.026   0.135    
  2458849.85385   16.249   0.196    
  2458849.85513   16.285   0.186    
  2458850.43236   16.093   0.146    
  2458850.43358   16.128   0.122    
  2458850.43479   16.088   0.116    
  2458850.45465   16.500   0.199    
  2458850.45591   16.014   0.115    
  2458850.45714   16.004   0.14     
  2458850.8527    16.108   0.145    
  2458850.85398   16.215   0.166    
  2458850.85525   16.534   0.215    
  2458851.47066   16.083   0.111    
  2458851.47188   16.167   0.187    
  2458851.4731    16.472   0.208    
  2458851.50398   16.015   0.122    
  2458851.81636   16.172   0.131    
  2458851.81758   15.855   0.103    
  2458851.81881   16.155   0.151    
  2458852.46626   16.219   0.134    
  2458852.47073   16.130   0.158    
  2458852.47194   16.153   0.154    
  2458852.47317   16.089   0.124    
  2458852.66651   16.192   0.171    
  2458852.66772   16.128   0.183    
  2458852.66894   16.123   0.176    
  2458852.82711   16.140   0.137    
  2458852.82839   16.165   0.15     
  2458852.82966   16.256   0.161    
  2458853.84908   16.269   0.21     
  2458853.85029   16.218   0.219    
  2458853.85151   16.086   0.184    
  2458855.77459   16.116   0.156    
  2458855.77702   16.087   0.183    
  2458855.79623   16.249   0.182    
  2458855.79751   16.127   0.124    
  2458856.844     16.332   0.219    
  2458857.69754   15.895   0.219    
  2458857.86757   16.073   0.212    
  2458862.85293   15.997   0.145    
  2458863.81475   15.622   0.183    
  2458864.82936   16.328   0.213    
  2458864.84728   15.999   0.184    
  2458864.84849   15.951   0.156    
  2458866.63662   16.090   0.209    
  2458866.63784   15.930   0.146    
  2458866.82618   16.137   0.163    
  2458866.8274    16.032   0.158    
  2458868.82652   16.011   0.144    
  2458868.82774   16.125   0.147    
  2458869.77685   16.090   0.186    
  2458869.7793    16.361   0.215    
  2458869.81038   16.017   0.137    
  2458869.8116    16.090   0.149    
  2458869.81283   16.279   0.17     
  2458870.77153   16.293   0.2      
  2458870.77275   16.229   0.184    
  2458870.81067   16.090   0.143    
  2458870.81193   16.069   0.132    
  2458871.79739   16.068   0.101    
  2458871.79867   16.372   0.194    
  2458871.79995   16.200   0.163    
  2458871.80779   16.045   0.131    
  2458871.80901   16.196   0.18     
  2458871.81022   16.257   0.17     
  2458875.78155   16.236   0.15     
  2458875.7828    16.287   0.149    
  2458875.78409   16.349   0.175    
  2458875.8191    16.079   0.136    
  2458875.82038   16.128   0.148    
  2458875.82165   16.162   0.162    
  2458878.78487   16.324   0.196    
  2458878.7861    16.366   0.214    
  2458878.82211   16.156   0.161    
  2458878.82334   16.212   0.169    
  2458878.82457   16.007   0.156    
  2458879.78855   16.174   0.167    
  2458879.78979   16.225   0.163    
  2458879.82886   16.208   0.149    
  2458879.83013   16.236   0.15     
  2458879.83142   16.115   0.146    
  2458880.61225   16.051   0.12     
  2458880.61352   16.381   0.208    
  2458880.61479   16.430   0.215    
  2458880.79112   16.364   0.21     
  2458880.79239   16.369   0.179    
  2458880.82514   16.049   0.142    
  2458880.82636   16.048   0.139    
  2458880.82758   16.204   0.17     
  2458881.61143   16.055   0.147    
  2458881.61399   16.119   0.189    
  2458881.63117   16.144   0.166    
  2458881.63244   16.267   0.179    
  2458881.63372   16.287   0.16     
  2458881.7928    16.098   0.152    
  2458881.83913   16.070   0.142    
  2458881.84035   15.884   0.123    
  2458882.63838   16.246   0.194    
  2458882.64094   16.244   0.201    
  2458882.64454   16.111   0.163    
  2458882.64577   16.300   0.196    
  2458882.64701   16.351   0.22     
  2458882.8181    16.176   0.199    
  2458882.81932   16.199   0.165    
  2458882.8317    16.031   0.138    
  2458882.83293   16.180   0.181    
  2458882.83416   16.131   0.13     
  2458883.66215   16.197   0.156    
  2458883.66342   16.151   0.172    
  2458883.81951   16.085   0.153    
  2458883.82081   16.402   0.205    
  2458883.8221    16.097   0.152    
  2458883.83764   16.101   0.144    
  2458883.83892   16.064   0.121    
  2458883.8402    16.331   0.184    
  2458884.63077   16.356   0.214    
  2458884.65691   16.093   0.17     
  2458884.80829   16.156   0.17     
  2458884.80953   16.085   0.17     
  2458885.65615   16.037   0.185    
  2458885.65872   15.939   0.156    
  2458885.80775   16.292   0.217    
  2458885.80898   16.079   0.175    
  2458885.8102    16.269   0.211    
  2458886.84337   16.065   0.158    
  2458886.84464   16.238   0.147    
  2458886.84593   16.085   0.133    
  2458893.59326   16.177   0.148    
  2458893.5945    16.257   0.177    
  2458893.59572   16.271   0.163    
  2458893.86891   16.224   0.194    
  2458894.59604   16.271   0.186    
  2458894.59732   16.425   0.21     
  2458894.59859   16.372   0.213    
  2458894.62731   15.974   0.119    
  2458894.62857   15.965   0.113    
  2458894.62986   16.111   0.145    
  2458897.67331   16.087   0.146    
  2458897.67453   16.007   0.122    
  2458897.67576   16.063   0.159    
  2458897.85422   16.074   0.152    
  2458897.85547   16.038   0.162    
  2458897.85668   16.064   0.138    
  2458898.72471   16.240   0.163    
  2458898.72715   16.129   0.143    
  2458898.82047   16.250   0.194    
  2458898.82169   16.282   0.192    
  2458899.58711   16.382   0.204    
  2458899.58833   16.312   0.167    
  2458899.61588   16.026   0.122    
  2458899.61712   15.974   0.131    
  2458899.61835   16.134   0.135    
  2458900.62635   16.303   0.214    
  2458900.62757   16.200   0.169    
  2458900.63024   15.886   0.092    
  2458900.63268   16.214   0.142    
  2458900.85731   16.291   0.154    
  2458900.86259   16.255   0.173    
  2458901.73901   16.290   0.215    
  2458902.74518   16.046   0.119    
  2458902.74646   16.103   0.135    
  2458902.74775   16.024   0.091    
  2458902.85089   16.204   0.191    
  2458903.73915   16.056   0.132    
  2458903.74158   16.238   0.184    
  2458903.79153   16.049   0.145    
  2458903.79276   16.194   0.17     
  2458903.79398   16.038   0.124    
  2458904.61646   16.274   0.153    
  2458904.61772   16.090   0.146    
  2458904.619     16.083   0.123    
  2458904.77042   16.053   0.141    
  2458904.77164   15.967   0.136    
  2458904.77287   16.128   0.134    
  2458905.52321   16.335   0.166    
  2458905.52449   16.124   0.147    
  2458905.52576   16.075   0.135    
  2458905.61598   16.533   0.214    
  2458905.6172    16.069   0.151    
  2458905.61843   16.233   0.185    
  2458906.61714   16.219   0.172    
  2458906.61842   16.258   0.147    
  2458906.61969   16.414   0.216    
  2458906.68464   16.161   0.136    
  2458906.68586   15.861   0.113    
  2458906.68708   16.032   0.104    
  2458907.64472   16.118   0.15     
  2458907.64599   16.105   0.143    
  2458907.82837   16.082   0.123    
  2458907.8296    15.940   0.134    
  2458907.83082   16.013   0.144    
  2458908.61633   15.928   0.146    
  2458908.61755   16.389   0.201    
  2458908.84257   16.076   0.144    
  2458908.8438    15.908   0.133    
  2458908.84503   16.042   0.132    
  2458909.65747   15.913   0.124    
  2458909.71333   16.249   0.167    
  2458909.71455   16.001   0.115    
  2458909.71577   16.199   0.122    
  2458910.64795   16.113   0.135    
  2458910.64918   15.959   0.107    
  2458910.65041   16.040   0.158    
  2458912.3188    16.300   0.209    
  2458912.79698   16.049   0.11     
  2458912.7982    16.136   0.147    
  2458912.79943   16.030   0.145    
  2458913.80001   16.255   0.181    
  2458913.80123   16.139   0.131    
  2458915.62243   16.002   0.212    
  2458915.72824   16.030   0.213    
  2458920.73997   15.993   0.209    
  2458922.26889   16.299   0.178    
  2458922.27133   16.268   0.187    
  2458922.58157   16.010   0.131    
  2458923.7385    16.178   0.208    
  2458923.74095   16.147   0.183    
  2458923.78348   16.175   0.199    
  2458924.59601   16.163   0.153    
  2458924.59846   16.316   0.156    
  2458924.59972   16.058   0.134    
  2458924.60094   15.938   0.119    
  2458924.60216   16.074   0.13     
  2458925.31019   16.338   0.204    
  2458926.50938   16.164   0.165    
  2458926.5106    16.130   0.145    
  2458926.51182   16.108   0.133    
  2458928.26024   16.304   0.174    
  2458928.26146   16.509   0.206    
  2458928.26267   16.259   0.156    
  2458928.29374   16.196   0.159    
  2458928.29499   16.132   0.132    
  2458928.29622   16.275   0.171    
  2458931.34365   16.466   0.215    
  2458933.33329   15.996   0.105    
  2458933.3345    16.019   0.104    
  2458933.33572   16.067   0.114    
  2458980.22798   16.194   0.125    
  2458980.23039   16.161   0.134    
  2458983.35016   16.460   0.203    
  2458983.3514    16.484   0.167    
  2458985.34233   16.053   0.126    
  2458985.34355   16.224   0.153    
  2458985.34477   16.266   0.187    
  2458987.29566   16.416   0.208    
  2458987.29688   16.250   0.156    
  2458989.31884   16.172   0.161    
  2458989.32006   16.019   0.102    
  2458989.32128   16.228   0.131    
  2458993.30468   16.248   0.151    
  2458993.30712   16.412   0.196    
  2458997.29612   16.368   0.16     
  2458997.29738   16.239   0.162    
  2458997.29861   16.225   0.167    
  2458997.34539   16.344   0.156    
  2458997.34666   16.390   0.15     
  2458997.3479    16.195   0.161    
  2459015.31478   16.090   0.13     
  2459018.30438   16.402   0.215    
  2459019.32701   16.281   0.183    
  2459019.32821   16.012   0.136    
  2459019.32945   16.163   0.152    
  2459023.2848    16.306   0.174    
  2459023.28602   16.042   0.122    
  2459023.28725   16.242   0.172    
  2459025.22156   16.471   0.209    
  2459025.22337   16.373   0.198    
  2459025.22463   16.283   0.179    
  2459038.27189   15.972   0.177    
  2459038.27312   16.115   0.211    
  2459038.27434   16.206   0.213    
  2459049.23092   16.387   0.201    
  2459049.23213   16.319   0.161    
  2459049.23335   16.185   0.157    
  2459050.20371   16.275   0.19     
  2459143.83564   16.217   0.176    
  2459144.58614   16.108   0.126    
  2459144.82692   16.106   0.141    
  2459144.82813   16.329   0.173    
  2459144.82935   16.106   0.132    
  2459144.86466   16.226   0.171    
  2459144.86588   15.868   0.135    
  2459144.86709   16.216   0.181    
  2459146.60061   16.264   0.17     
  2459148.84778   16.314   0.208    
  2459148.84899   16.359   0.188    
  2459148.85021   16.370   0.205    
  2459148.85146   16.111   0.146    
  2459148.85268   16.272   0.151    
  2459148.8539    16.122   0.162    
  2459150.86022   16.439   0.21     
  2459150.86145   16.041   0.188    
  2459155.85353   15.857   0.207    
  2459158.83717   16.152   0.194    
  2459158.84764   16.003   0.19     
  2459158.84892   16.144   0.171    
  2459158.85021   16.274   0.185    
  2459163.84277   16.266   0.198    
  2459163.844     16.311   0.182    
  2459163.84521   16.488   0.203    
  2459164.84471   16.164   0.15     
  2459164.84599   16.051   0.123    
  2459164.84727   16.119   0.153    
  2459167.5778    16.195   0.177    
  2459167.57902   16.166   0.18     
  2459167.58024   16.075   0.152    
  2459167.78094   16.236   0.133    
  2459167.78224   16.271   0.164    
  2459167.78352   16.309   0.164    
  2459167.82465   16.318   0.163    
  2459167.82594   16.152   0.175    
  2459167.82725   16.057   0.111    
  2459171.76479   16.081   0.163    
  2459171.76601   15.901   0.119    
  2459171.76725   16.086   0.152    
  2459171.7838    15.936   0.121    
  2459171.78502   16.062   0.135    
  2459171.78625   16.114   0.148    
  2459171.79512   16.236   0.159    
  2459171.79634   16.123   0.163    
  2459171.79757   16.303   0.173    
  2459173.7847    16.273   0.17     
  2459173.78592   16.341   0.16     
  2459174.50867   16.010   0.195    
  2459174.50989   16.094   0.192    
  2459174.80275   16.431   0.199    
  2459174.80397   16.152   0.17     
  2459174.80519   16.196   0.115    
  2459175.76058   16.326   0.162    
  2459175.76303   16.362   0.179    
  2459177.75184   15.900   0.157    
  2459177.75428   16.293   0.203    
  2459177.7915    16.394   0.167    
  2459177.8009    15.917   0.118    
  2459177.8022    16.061   0.123    
  2459177.80349   16.087   0.132    
  2459178.79783   16.252   0.167    
  2459178.79907   16.201   0.169    
  2459178.8003    16.338   0.202    
  2459178.82024   16.364   0.218    
  2459178.82147   16.213   0.205    
  2459178.8227    16.362   0.201    
  2459179.80226   16.233   0.192    
  2459179.80473   16.370   0.196    
  2459180.76603   15.993   0.214    
  2459180.76848   16.018   0.205    
  2459180.77595   15.968   0.183    
  2459187.7112    16.070   0.204    
  2459189.76782   16.295   0.211    
  2459192.5224    16.064   0.144    
  2459192.52361   16.304   0.174    
  2459192.52484   16.359   0.186    
  2459192.53735   16.323   0.179    
  2459192.53859   16.050   0.133    
  2459192.56413   16.364   0.198    
  2459192.56535   16.382   0.212    
  2459193.81799   16.120   0.158    
  2459193.82044   16.295   0.176    
  2459193.84796   16.079   0.15     
  2459194.76493   16.320   0.203    
  2459195.7075    16.137   0.162    
  2459195.70874   15.898   0.133    
  2459195.70997   16.062   0.144    
  2459195.73947   16.133   0.151    
  2459195.7407    16.316   0.146    
  2459195.74193   16.258   0.177    
  2459195.79627   16.241   0.177    
  2459196.72125   16.216   0.176    
  2459196.72248   16.390   0.168    
  2459196.72371   16.108   0.156    
  2459196.73459   16.113   0.128    
  2459196.73589   16.209   0.149    
  2459196.73655   16.018   0.103    
  2459196.73718   16.228   0.149    
  2459196.73777   16.046   0.144    
  2459196.73899   16.010   0.124    
  2459198.79399   15.949   0.1      
  2459198.7952    15.884   0.134    
  2459198.79643   15.940   0.113    
  2459198.8025    16.293   0.163    
  2459198.81679   15.911   0.12     
  2459198.81802   15.945   0.132    
  2459198.81924   16.331   0.171    
  2459198.82413   16.208   0.153    
  2459198.82544   16.110   0.192    
  2459198.82674   16.151   0.159    
  2459199.79447   16.223   0.112    
  2459199.79571   16.093   0.132    
  2459199.79693   16.328   0.183    
  2459200.71323   16.189   0.167    
  2459200.71454   16.130   0.156    
  2459200.71585   16.154   0.16     
  2459201.53291   16.166   0.16     
  2459201.53536   16.196   0.132    
  2459201.5852    16.345   0.193    
  2459201.71974   16.208   0.126    
  2459201.72105   16.506   0.209    
  2459201.72348   16.417   0.204    
  2459202.6671    16.063   0.12     
  2459202.66833   16.050   0.142    
  2459202.66956   16.258   0.133    
  2459202.7167    16.143   0.137    
  2459202.71799   16.074   0.134    
  2459202.71928   16.135   0.155    
  2459203.69416   16.225   0.138    
  2459203.69545   16.232   0.152    
  2459203.69674   16.003   0.124    
  2459203.7104    16.454   0.204    
  2459203.7117    16.168   0.163    
  2459203.713     16.452   0.217    
  2459203.71829   16.302   0.185    
  2459203.71957   16.278   0.163    
  2459203.72086   15.957   0.096    
  2459205.6949    15.966   0.138    
  2459205.69621   16.289   0.194    
  2459205.6975    16.120   0.172    
  2459205.71691   16.065   0.141    
  2459205.71812   16.021   0.122    
  2459205.71937   15.965   0.117    
  2459205.73878   16.101   0.142    
  2459205.74      16.002   0.144    
  2459205.74121   16.329   0.19     
  2459206.6627    16.242   0.201    
  2459206.68156   16.189   0.201    
  2459207.84078   16.393   0.187    
  2459207.84208   16.257   0.165    
  2459207.84337   16.142   0.154    
  2459208.48655   16.291   0.192    
  2459208.48777   16.215   0.203    
  2459208.489     16.217   0.175    
  2459208.7694    16.354   0.193    
  2459208.77187   16.156   0.176    
  2459209.70064   16.206   0.214    
  2459210.58772   16.286   0.199    
  2459210.5902    16.254   0.176    
  2459213.52053   15.228   0.141    
  2459219.838     16.412   0.215    
  2459219.83924   16.397   0.218    
  2459220.75849   16.229   0.192    
  2459220.75972   16.176   0.155    
  2459220.76095   16.185   0.168    
  2459220.78635   16.418   0.217    
  2459221.79256   16.258   0.191    
  2459221.79385   16.050   0.126    
  2459221.79515   16.229   0.167    
  2459222.70195   16.256   0.198    
  2459222.70318   16.503   0.215    
  2459222.70442   16.267   0.195    
  2459222.72823   16.056   0.13     
  2459222.72946   16.186   0.128    
  2459222.73067   15.949   0.112    
  2459223.81085   15.946   0.12     
  2459223.81206   16.154   0.175    
  2459223.8133    16.110   0.132    
  2459226.66441   16.175   0.157    
  2459226.6657    16.315   0.168    
  2459226.66698   16.259   0.165    
  2459227.76235   16.253   0.175    
  2459227.76358   16.357   0.158    
  2459227.76481   16.133   0.166    
  2459228.77634   16.052   0.139    
  2459228.77879   16.244   0.187    
  2459228.82037   15.921   0.114    
  2459228.82168   16.227   0.13     
  2459228.82297   16.014   0.11     
  2459229.69543   16.052   0.126    
  2459230.79479   16.133   0.121    
  2459230.79602   16.106   0.125    
  2459230.79725   16.082   0.14     
  2459230.81554   16.165   0.152    
  2459230.81684   16.190   0.124    
  2459230.81814   16.146   0.136    
  2459230.82796   16.139   0.128    
  2459230.82926   16.262   0.201    
  2459230.83057   16.332   0.185    
  2459230.86421   16.249   0.179    
  2459230.86552   16.406   0.186    
  2459230.8668    16.273   0.215    
  2459231.77191   16.017   0.13     
  2459231.77319   16.038   0.135    
  2459231.77449   16.068   0.125    
  2459233.62327   16.050   0.125    
  2459233.62583   16.254   0.191    
  2459233.67053   16.192   0.14     
  2459233.67182   16.262   0.167    
  2459233.67312   16.123   0.133    
  2459233.71378   16.144   0.141    
  2459233.71506   16.077   0.127    
  2459233.71635   16.083   0.137    
  2459234.83217   16.090   0.141    
  2459234.8334    16.043   0.122    
  2459234.83463   16.096   0.162    
  2459235.71726   16.226   0.176    
  2459235.71855   16.117   0.147    
  2459235.71987   16.080   0.137    
  2459235.77516   16.238   0.162    
  2459235.77776   16.281   0.177    
  2459236.58578   16.073   0.157    
  2459236.58708   16.110   0.179    
  2459236.58838   16.201   0.218    
  2459236.62142   16.344   0.199    
  2459236.76538   16.243   0.195    
  2459236.76785   16.250   0.199    
  2459237.70909   16.010   0.14     
  2459237.71039   16.072   0.142    
  2459237.71168   16.264   0.193    
  2459237.73209   16.224   0.175    
  2459237.73338   16.211   0.148    
  2459237.73467   16.085   0.137    
  2459237.7857    16.167   0.175    
  2459237.78693   16.035   0.136    
  2459237.78816   16.344   0.219    
  2459237.80156   16.115   0.139    
  2459237.8042    16.297   0.156    
  2459237.81972   16.217   0.179    
  2459237.82096   16.220   0.173    
  2459237.82218   16.053   0.127    
  2459245.60246   15.773   0.163    
  2459247.7372    16.265   0.198    
  2459247.75425   16.006   0.174    
  2459247.75557   16.325   0.218    
  2459247.78085   15.974   0.147    
  2459247.78213   16.257   0.198    
  2459248.72978   15.984   0.169    
  2459248.73223   16.146   0.213    
  2459249.78416   16.030   0.158    
  2459249.78546   16.186   0.217    
  2459249.79267   16.105   0.189    
  2459251.4223    16.197   0.168    
  2459251.42353   16.123   0.127    
  2459251.42477   16.157   0.127    
  2459251.46259   16.165   0.159    
  2459251.57714   16.197   0.174    
  2459251.57958   16.120   0.142    
  2459253.51885   16.198   0.149    
  2459253.72361   16.421   0.189    
  2459253.72482   16.128   0.163    
  2459253.75408   16.283   0.211    
  2459253.75531   16.155   0.187    
  2459254.71409   16.367   0.21     
  2459254.71655   16.067   0.139    
  2459254.75224   16.137   0.129    
  2459254.75346   16.164   0.147    
  2459254.75468   16.090   0.148    
  2459255.72312   15.900   0.101    
  2459255.72442   16.029   0.132    
  2459255.72571   16.313   0.157    
  2459256.71279   16.024   0.163    
  2459256.71403   16.129   0.167    
  2459256.71525   16.312   0.179    
  2459256.71653   16.246   0.18     
  2459256.71777   16.038   0.1      
  2459256.719     15.991   0.13     
  2459257.83203   16.104   0.135    
  2459257.83331   16.242   0.177    
  2459257.8346    16.221   0.181    
  2459257.86404   16.080   0.149    
  2459257.86526   16.233   0.154    
  2459257.86855   16.102   0.146    
  2459257.87115   16.095   0.16     
  2459259.54191   16.287   0.198    
  2459259.55041   16.268   0.176    
  2459259.55172   16.123   0.145    
  2459259.55302   16.250   0.167    
  2459259.55974   16.106   0.138    
  2459259.56104   16.080   0.131    
  2459259.56234   15.957   0.105    
  2459259.56331   16.131   0.169    
  2459259.56455   16.005   0.159    
  2459259.56578   16.096   0.125    
  2459261.76685   16.311   0.187    
  2459261.76929   16.361   0.193    
  2459262.74322   16.001   0.151    
  2459262.74446   16.092   0.159    
  2459262.74568   16.107   0.159    
  2459262.76573   16.042   0.146    
  2459262.76698   16.178   0.176    
  2459262.76823   16.136   0.161    
  2459263.72674   16.241   0.202    
  2459263.7292    16.113   0.185    
  2459263.77233   16.101   0.134    
  2459263.77364   16.063   0.126    
  2459263.77495   16.095   0.13     
  2459264.727     16.331   0.201    
  2459264.72945   16.110   0.167    
