# HJD             mag      mag_err  
  2459496.74899   16.076   0.08     
  2459496.75022   15.994   0.08     
  2459499.26292   16.020   0.125    
  2459499.26417   15.949   0.148    
  2459499.26542   15.698   0.109    
  2459501.73223   15.948   0.1      
  2459501.73349   15.725   0.075    
  2459501.73475   15.813   0.086    
  2459502.70283   15.920   0.114    
  2459502.70406   15.761   0.103    
  2459502.7053    15.995   0.127    
  2459504.61812   15.624   0.142    
  2459504.61935   15.592   0.129    
  2459504.62059   16.040   0.181    
  2459504.65178   15.803   0.113    
  2459504.65302   15.597   0.118    
  2459504.65426   15.988   0.143    
  2459506.67238   15.462   0.121    
  2459506.67362   15.699   0.151    
  2459506.67488   15.580   0.14     
  2459507.68526   15.620   0.144    
  2459507.68651   15.888   0.209    
  2459508.54636   15.456   0.218    
  2459509.67171   15.506   0.099    
  2459509.67296   15.491   0.11     
  2459509.67421   15.371   0.104    
  2459510.6922    15.068   0.096    
  2459510.69467   15.065   0.087    
  2459511.69464   15.165   0.071    
  2459511.6959    15.076   0.06     
  2459511.69719   15.218   0.073    
  2459513.77555   14.978   0.035    
  2459513.77682   14.873   0.031    
  2459513.77808   14.935   0.033    
  2459515.77093   14.604   0.025    
  2459515.7722    14.600   0.025    
  2459515.77348   14.593   0.025    
  2459517.67914   14.251   0.022    
  2459517.68038   14.212   0.021    
  2459517.68161   14.198   0.022    
  2459518.52979   14.049   0.029    
  2459518.53108   14.044   0.031    
  2459518.53237   14.061   0.03     
  2459520.76466   13.774   0.015    
  2459520.76591   13.756   0.015    
  2459520.76716   13.778   0.015    
  2459521.76082   13.904   0.017    
  2459521.76209   13.935   0.016    
  2459521.76333   13.923   0.017    
  2459522.51201   14.171   0.034    
  2459522.51325   14.167   0.033    
  2459522.51448   14.191   0.033    
  2459523.55132   14.205   0.06     
  2459525.71693   14.754   0.03     
  2459525.71817   14.752   0.029    
  2459525.71945   14.765   0.03     
  2459527.73305   15.295   0.119    
  2459527.73433   14.969   0.096    
  2459528.70081   15.145   0.054    
  2459528.70208   15.188   0.053    
  2459529.74294   15.235   0.047    
  2459529.7442    15.292   0.051    
  2459529.74546   15.212   0.044    
  2459530.73864   15.183   0.096    
  2459530.73988   15.387   0.097    
  2459530.74115   15.309   0.077    
  2459535.72388   15.809   0.129    
  2459535.72515   15.636   0.109    
  2459537.71812   15.720   0.133    
  2459537.71937   15.776   0.155    
  2459537.72064   15.889   0.144    
  2459538.71044   15.639   0.106    
  2459538.71169   15.901   0.115    
  2459538.71295   15.787   0.107    
  2459541.70624   15.920   0.073    
  2459541.70749   15.850   0.067    
  2459541.70875   15.983   0.063    
  2459542.69859   16.002   0.071    
  2459542.69985   15.933   0.069    
  2459542.70112   15.943   0.069    
  2459545.69083   16.063   0.111    
  2459545.69208   16.194   0.123    
  2459545.69335   16.004   0.096    
  2459546.68699   15.754   0.14     
  2459546.68951   16.154   0.154    
  2459548.58576   16.079   0.106    
  2459548.58699   16.227   0.093    
  2459550.55813   16.184   0.101    
  2459550.55937   15.999   0.078    
  2459550.56061   16.240   0.098    
  2459552.57877   16.240   0.093    
  2459552.58001   16.039   0.073    
  2459552.58125   16.198   0.096    
  2459555.57316   16.145   0.083    
  2459555.5744    16.376   0.107    
  2459555.57563   16.272   0.101    
  2459565.5831    15.997   0.205    
  2459638.15651   16.351   0.177    
  2459641.14695   16.338   0.124    
  2459641.14822   16.581   0.167    
  2459641.14948   16.532   0.158    
  2459646.13284   16.661   0.155    
  2459646.1341    16.780   0.163    
  2459646.13535   16.672   0.137    
  2459650.11794   16.653   0.16     
  2459650.1192    16.614   0.135    
  2459650.12048   16.912   0.174    
  2459652.11229   16.599   0.132    
  2459652.11354   16.542   0.137    
  2459652.1148    16.828   0.161    
  2459654.11602   16.197   0.142    
  2459654.11728   16.150   0.142    
  2459664.0779    16.633   0.2      
  2459664.07917   16.755   0.2      
  2459664.08042   16.439   0.175    
  2459667.07706   16.723   0.163    
  2459667.07831   16.876   0.2      
  2459667.07959   16.599   0.133    
  2459669.96594   16.518   0.117    
  2459669.96717   16.592   0.118    
  2459669.96842   16.574   0.115    
  2459672.12885   16.446   0.115    
  2459672.1301    16.945   0.157    
  2459672.13137   16.386   0.105    
  2459673.97924   16.593   0.141    
  2459673.98049   16.409   0.113    
  2459673.98173   16.680   0.159    
  2459675.9624    16.707   0.124    
  2459675.96363   17.000   0.16     
  2459675.96486   16.555   0.127    
  2459680.05337   16.738   0.201    
  2459680.05463   16.769   0.181    
  2459680.0559    16.874   0.186    
  2459681.93297   16.735   0.192    
  2459681.93421   16.609   0.123    
  2459681.95856   16.917   0.143    
  2459681.95982   16.649   0.117    
  2459681.96103   16.711   0.169    
  2459683.89255   16.554   0.168    
  2459683.89384   16.717   0.185    
  2459689.01431   16.008   0.212    
  2459694.06188   16.468   0.132    
  2459694.06315   17.046   0.215    
  2459694.06442   16.741   0.16     
  2459698.04329   16.764   0.147    
  2459698.04456   16.656   0.135    
  2459698.04583   16.714   0.13     
  2459699.9565    16.836   0.161    
  2459699.95775   16.701   0.14     
  2459699.959     16.543   0.139    
  2459702.95867   16.494   0.111    
  2459702.96117   16.655   0.163    
  2459704.91311   16.604   0.149    
  2459704.91435   16.801   0.217    
  2459706.85937   16.895   0.212    
  2459706.86184   16.580   0.158    
  2459710.9751    16.361   0.174    
  2459710.9776    16.246   0.165    
  2459711.04851   16.940   0.173    
  2459711.04979   16.636   0.13     
  2459711.05104   16.820   0.134    
  2459713.06823   16.317   0.14     
  2459724.95062   16.820   0.171    
  2459724.95189   16.750   0.153    
  2459724.95315   16.559   0.14     
  2459724.96614   16.764   0.153    
  2459724.96739   17.044   0.21     
  2459724.96867   16.731   0.153    
  2459726.56194   16.411   0.153    
  2459726.56319   16.838   0.213    
  2459731.59829   16.305   0.127    
  2459731.60082   16.856   0.197    
  2459732.89271   16.731   0.163    
  2459732.89397   16.545   0.13     
  2459732.89524   16.833   0.158    
  2459736.96597   16.478   0.105    
  2459736.96722   16.625   0.11     
  2459736.9685    16.771   0.145    
  2459739.94705   16.594   0.154    
  2459739.9483    16.717   0.178    
  2459739.94959   16.814   0.207    
  2459740.7606    16.368   0.217    
  2459750.93961   16.620   0.126    
  2459750.94087   16.700   0.145    
  2459750.9421    16.689   0.148    
  2459754.84359   16.679   0.133    
  2459754.84482   16.596   0.121    
  2459754.84606   16.575   0.101    
  2459757.57992   16.521   0.185    
  2459759.90212   16.685   0.111    
  2459759.9034    16.680   0.128    
  2459759.90466   16.632   0.142    
  2459760.85216   16.595   0.146    
  2459760.8534    16.678   0.173    
  2459760.85465   16.794   0.183    
  2459761.88762   16.636   0.197    
  2459761.88892   16.602   0.163    
  2459762.71923   16.523   0.151    
  2459762.72049   16.944   0.211    
  2459763.79872   16.656   0.134    
  2459763.79997   16.705   0.159    
  2459763.80123   16.786   0.19     
  2459764.83459   16.613   0.144    
  2459764.83584   16.679   0.18     
  2459765.86085   16.564   0.172    
  2459765.86342   16.625   0.165    
  2459767.87984   16.871   0.155    
  2459767.88108   16.578   0.133    
  2459767.88232   16.479   0.108    
  2459769.7558    16.532   0.207    
  2459772.84716   15.045   0.169    
  2459780.04656   16.545   0.152    
  2459780.0478    16.782   0.177    
  2459781.43843   16.553   0.184    
  2459782.41118   16.024   0.187    
  2459782.52327   16.308   0.206    
  2459782.72827   16.597   0.136    
  2459783.69919   17.021   0.185    
  2459783.70041   16.761   0.137    
  2459783.70164   16.733   0.149    
  2459783.70639   16.765   0.145    
  2459783.70763   16.741   0.154    
  2459783.70886   17.072   0.176    
  2459784.81581   16.696   0.143    
  2459784.81706   16.770   0.153    
  2459784.8183    16.514   0.136    
  2459785.38615   16.611   0.201    
  2459785.38742   16.591   0.185    
  2459785.3887    16.795   0.213    
  2459785.42559   16.774   0.199    
  2459785.42683   16.322   0.135    
  2459785.69571   16.761   0.176    
  2459785.69699   16.824   0.198    
  2459785.6983    16.490   0.139    
  2459786.39504   16.687   0.196    
  2459786.39628   16.591   0.182    
  2459786.55576   16.478   0.19     
  2459786.7046    16.559   0.125    
  2459786.70589   16.476   0.141    
  2459786.70718   16.770   0.16     
  2459787.40344   16.509   0.179    
  2459787.40594   16.438   0.168    
  2459788.37724   16.442   0.193    
  2459788.37847   16.476   0.18     
  2459788.72128   17.145   0.189    
  2459788.72252   16.586   0.107    
  2459789.38372   16.495   0.184    
  2459789.97067   16.692   0.138    
  2459789.97192   16.670   0.113    
  2459789.97319   16.503   0.102    
  2459790.03979   16.579   0.112    
  2459790.04104   16.581   0.118    
  2459790.04229   16.519   0.089    
  2459790.60609   16.865   0.217    
  2459790.60733   16.614   0.185    
  2459790.60857   16.498   0.138    
  2459791.70719   16.822   0.175    
  2459791.70848   16.695   0.181    
  2459791.78936   16.628   0.132    
  2459791.79062   16.547   0.134    
  2459791.79187   16.778   0.159    
  2459792.37799   16.739   0.2      
  2459792.37922   16.840   0.196    
  2459792.79517   16.591   0.172    
  2459792.79647   16.506   0.175    
  2459792.79776   16.575   0.16     
  2459793.61366   16.566   0.135    
  2459793.61495   16.842   0.198    
  2459793.61626   16.639   0.165    
  2459794.01124   16.659   0.124    
  2459794.0125    16.403   0.101    
  2459794.01376   16.667   0.125    
  2459794.61737   16.750   0.203    
  2459794.61995   16.750   0.174    
  2459795.62598   16.628   0.194    
  2459795.688     17.016   0.218    
  2459795.68923   17.093   0.197    
  2459795.69048   16.807   0.176    
  2459797.01547   16.648   0.116    
  2459797.51098   16.733   0.203    
  2459797.51223   16.709   0.206    
