HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2458992.39382,2020-05-22.8890989,bo,1.41,99.990,99.990,99.990,99.990,99.990,g
2458992.39503,2020-05-22.8903055,bo,1.41,99.990,99.990,99.990,99.990,99.990,g
2458993.42365,2020-05-23.9188707,bo,1.97,16.583,15.660,0.094,1.979,0.169,g
2458993.42486,2020-05-23.9200833,bo,1.96,16.724,15.623,0.080,2.046,0.149,g
2458993.42608,2020-05-23.9213026,bo,1.53,16.804,15.686,0.078,1.931,0.138,g
2459000.37842,2020-05-30.8732958,bo,1.45,16.246,15.575,0.118,2.137,0.231,g
2459000.37964,2020-05-30.8745188,bo,1.93,16.484,15.923,0.131,1.553,0.185,g
2459000.38089,2020-05-30.8757656,bo,1.49,16.317,16.000,0.164,1.445,0.216,g
2459004.54885,2020-06-04.0435541,bo,1.42,15.741,>15.741,99.990,0.873,0.367,g
2459004.55006,2020-06-04.0447702,bo,1.39,15.653,>15.653,99.990,1.669,0.398,g
2459004.55128,2020-06-04.0459875,bo,1.37,15.650,15.568,0.203,2.152,0.399,g
2459009.43608,2020-06-08.9306206,bo,1.41,15.923,>15.923,99.990,1.283,0.310,g
2459009.43733,2020-06-08.9318671,bo,1.91,15.813,>15.813,99.990,1.590,0.343,g
2459009.43860,2020-06-08.9331427,bo,1.40,15.653,>15.653,99.990,1.082,0.398,g
2459014.53236,2020-06-14.0267572,bp,1.55,16.524,15.820,0.115,1.706,0.179,g
2459014.53357,2020-06-14.0279695,bp,1.96,99.990,99.990,99.990,99.990,99.990,g
2459014.53497,2020-06-14.0293671,bp,1.98,99.990,99.990,99.990,99.990,99.990,g
2459016.32081,2020-06-15.8151724,bo,1.44,16.508,15.718,0.106,1.874,0.181,g
2459016.32202,2020-06-15.8163945,bo,1.41,99.990,99.990,99.990,99.990,99.990,g
2459016.32326,2020-06-15.8176280,bo,1.53,99.990,99.990,99.990,99.990,99.990,g
2459017.39355,2020-06-16.8878954,bp,1.98,99.990,99.990,99.990,99.990,99.990,g
2459017.39479,2020-06-16.8891300,bp,2.00,16.595,15.782,0.104,1.767,0.167,g
2459017.39601,2020-06-16.8903439,bp,2.00,99.990,99.990,99.990,99.990,99.990,g
2459019.30155,2020-06-18.7958524,bo,1.49,16.492,15.885,0.126,1.607,0.184,g
2459019.30276,2020-06-18.7970696,bo,1.50,16.454,15.701,0.110,1.903,0.190,g
2459019.30409,2020-06-18.7984074,bo,1.45,16.503,15.677,0.103,1.945,0.182,g
2459022.44377,2020-06-21.9380439,bp,1.43,16.625,15.841,0.107,1.674,0.163,g
2459022.44501,2020-06-21.9392765,bp,1.42,99.990,99.990,99.990,99.990,99.990,g
2459022.44623,2020-06-21.9405028,bp,1.48,16.523,15.815,0.114,1.714,0.179,g
2459023.42611,2020-06-22.9203715,bo,1.49,16.561,15.841,0.113,1.674,0.173,g
2459023.42821,2020-06-22.9224680,bo,1.45,16.610,15.781,0.102,1.768,0.165,g
2459025.31589,2020-06-24.8101384,bo,2.02,16.394,15.831,0.131,1.688,0.201,g
2459025.31712,2020-06-24.8113697,bo,2.05,16.358,15.812,0.133,1.719,0.208,g
2459025.31835,2020-06-24.8126064,bo,2.01,16.392,15.741,0.120,1.836,0.202,g
2459025.33594,2020-06-24.8301872,bp,1.49,16.495,15.764,0.112,1.796,0.184,g
2459025.33716,2020-06-24.8314067,bp,1.60,16.594,15.698,0.096,1.909,0.167,g
2459025.33837,2020-06-24.8326192,bp,1.47,16.608,15.832,0.107,1.688,0.165,g
2459031.27278,2020-06-30.7670197,bo,2.00,16.067,15.823,0.175,1.702,0.272,g
2459031.27404,2020-06-30.7682824,bo,1.99,15.916,>15.916,99.990,1.113,0.312,g
2459031.27527,2020-06-30.7695129,bo,1.42,15.929,15.581,0.159,2.126,0.309,g
2459031.29997,2020-06-30.7942092,bp,1.45,15.956,15.652,0.166,1.992,0.301,g
2459031.30120,2020-06-30.7954415,bp,1.55,16.046,15.821,0.178,1.704,0.277,g
2459031.30246,2020-06-30.7967031,bp,1.45,16.167,15.983,0.185,1.468,0.248,g
2459033.40810,2020-07-02.9023567,bo,1.93,15.516,>15.516,99.990,0.401,0.451,g
2459033.40931,2020-07-02.9035645,bo,1.41,15.525,>15.525,99.990,1.711,0.448,g
2459033.41054,2020-07-02.9047938,bo,1.42,15.665,>15.665,99.990,1.670,0.394,g
2459033.46912,2020-07-02.9633699,bp,1.50,15.750,>15.750,99.990,1.531,0.364,g
2459033.47034,2020-07-02.9645938,bp,1.40,15.775,>15.775,99.990,1.244,0.356,g
2459033.47155,2020-07-02.9658084,bp,1.48,15.873,15.620,0.174,2.052,0.325,g
2459037.44223,2020-07-06.9365287,bo,1.97,15.799,>15.799,99.990,1.639,0.348,g
2459037.44383,2020-07-06.9381292,bo,1.94,15.951,>15.951,99.990,0.657,0.303,g
2459037.44592,2020-07-06.9402228,bo,1.94,15.889,15.886,0.219,1.606,0.320,g
2459038.24417,2020-07-07.7384798,bo,2.12,16.293,15.740,0.132,1.837,0.221,g
2459038.24539,2020-07-07.7396993,bo,2.13,16.217,15.726,0.140,1.861,0.237,g
2459038.24661,2020-07-07.7409218,bo,2.12,99.990,99.990,99.990,99.990,99.990,g
2459047.44038,2020-07-16.9348989,bp,1.50,16.695,15.634,0.083,2.025,0.153,g
2459047.44160,2020-07-16.9361192,bp,1.53,16.615,15.712,0.096,1.886,0.164,g
2459047.44284,2020-07-16.9373565,bp,1.54,16.605,15.712,0.096,1.885,0.166,g
2459048.25179,2020-07-17.7463361,bo,1.43,16.517,15.899,0.124,1.586,0.180,g
2459048.25301,2020-07-17.7475473,bo,1.49,16.691,15.707,0.089,1.893,0.153,g
2459048.25426,2020-07-17.7488043,bo,1.41,16.538,15.814,0.113,1.716,0.176,g
2459049.50940,2020-07-19.0039863,bp,2.25,16.327,15.884,0.146,1.608,0.214,g
2459049.51067,2020-07-19.0052593,bp,2.23,16.450,15.670,0.107,1.959,0.191,g
2459049.51208,2020-07-19.0066594,bp,2.03,16.501,15.774,0.112,1.780,0.182,g
2459050.45305,2020-07-19.9476619,bo,1.49,16.614,15.737,0.098,1.843,0.164,g
2459050.45436,2020-07-19.9489761,bo,1.51,16.602,15.696,0.095,1.912,0.166,g
2459050.45564,2020-07-19.9502531,bo,1.93,16.486,15.809,0.118,1.724,0.185,g
2459052.51252,2020-07-22.0072070,bp,1.52,16.641,15.705,0.093,1.896,0.160,g
2459052.51373,2020-07-22.0084167,bp,1.53,16.455,15.691,0.109,1.921,0.190,g
2459052.51494,2020-07-22.0096318,bp,1.52,16.533,15.853,0.117,1.656,0.177,g
2459054.38051,2020-07-23.8752826,bo,1.47,16.389,15.832,0.131,1.688,0.202,g
2459054.38173,2020-07-23.8764998,bo,1.48,16.765,15.870,0.096,1.629,0.143,g
2459054.38299,2020-07-23.8777650,bo,1.55,16.631,15.804,0.103,1.732,0.162,g
2459058.34086,2020-07-27.8358,bp,1.48,16.341,15.906,0.147,1.576,0.211,g
2459058.34208,2020-07-27.8370136,bp,1.47,16.349,15.582,0.108,2.124,0.210,g
2459058.34331,2020-07-27.8382447,bp,1.47,16.479,15.807,0.118,1.726,0.186,g
2459060.21808,2020-07-29.7131,bo,1.96,15.900,15.758,0.192,1.808,0.317,g
2459060.21929,2020-07-29.7143160,bo,1.46,15.950,15.897,0.209,1.588,0.303,g
2459060.22051,2020-07-29.7155324,bo,1.45,16.073,>16.073,99.990,0.577,0.270,g
2459061.30013,2020-07-30.7952004,bp,1.51,15.900,15.759,0.193,1.805,0.317,g
2459061.30135,2020-07-30.7964246,bp,1.56,15.795,>15.795,99.990,1.192,0.349,g
2459061.30257,2020-07-30.7976421,bp,1.46,15.871,>15.871,99.990,1.423,0.326,g
2459061.34504,2020-07-30.8401123,bp,1.53,16.011,>16.011,99.990,1.420,0.286,g
2459061.34625,2020-07-30.8413280,bp,1.44,15.968,15.787,0.186,1.759,0.298,g
2459061.34745,2020-07-30.8425342,bp,1.48,16.042,15.553,0.140,2.184,0.278,g
2459068.47513,2020-08-06.9705967,bp,1.41,16.152,15.761,0.153,1.801,0.252,g
2459068.47635,2020-08-06.9718246,bp,1.46,16.017,15.867,0.191,1.635,0.285,g
2459068.47756,2020-08-06.9730325,bp,1.43,15.968,15.855,0.198,1.652,0.298,g
2459072.24819,2020-08-10.7438998,bp,1.44,16.702,15.490,0.072,2.312,0.152,g
2459072.24943,2020-08-10.7451321,bp,1.40,99.990,99.990,99.990,99.990,99.990,g
2459072.25064,2020-08-10.7463503,bp,1.52,99.990,99.990,99.990,99.990,99.990,g
2459075.24915,2020-08-13.7450626,bo,1.39,16.706,15.581,0.078,2.126,0.151,g
2459075.25038,2020-08-13.7462843,bo,1.48,16.607,15.584,0.086,2.120,0.166,g
2459075.25159,2020-08-13.7474993,bo,1.40,16.552,15.737,0.104,1.842,0.174,g
2459075.43685,2020-08-13.9327687,bo,1.48,16.658,15.755,0.096,1.811,0.158,g
2459075.43807,2020-08-13.9339939,bo,1.96,16.666,15.688,0.089,1.927,0.157,g
2459075.43929,2020-08-13.9352081,bo,2.10,16.647,15.612,0.085,2.066,0.160,g
2459078.28370,2020-08-16.7798214,bp,1.49,99.990,99.990,99.990,99.990,99.990,g
2459078.28493,2020-08-16.7810501,bp,1.44,16.669,15.637,0.085,2.018,0.156,g
2459078.28615,2020-08-16.7822695,bp,1.57,99.990,99.990,99.990,99.990,99.990,g
2459081.38718,2020-08-19.8835293,bp,1.47,99.990,99.990,99.990,99.990,99.990,g
2459081.38840,2020-08-19.8847503,bp,1.41,16.532,15.780,0.110,1.771,0.177,g
2459081.38963,2020-08-19.8859734,bp,1.50,16.565,15.791,0.108,1.753,0.172,g
2459081.47645,2020-08-19.9728090,bo,1.41,16.571,15.607,0.090,2.076,0.171,g
2459081.47767,2020-08-19.9740261,bo,1.45,16.555,15.787,0.108,1.759,0.174,g
2459081.47888,2020-08-19.9752362,bo,1.46,16.547,15.635,0.095,2.023,0.175,g
2459083.33386,2020-08-21.8303560,bp,1.44,16.607,15.714,0.096,1.883,0.166,g
2459083.33508,2020-08-21.8315778,bp,1.51,16.565,15.760,0.105,1.804,0.172,g
2459083.33630,2020-08-21.8327936,bp,1.49,16.790,15.548,0.070,2.191,0.140,g
2459083.48040,2020-08-21.9769074,bp,1.55,99.990,99.990,99.990,99.990,99.990,g
2459083.48162,2020-08-21.9781313,bp,1.53,16.546,15.750,0.105,1.820,0.175,g
2459083.48285,2020-08-21.9793530,bp,1.43,16.629,15.723,0.095,1.866,0.162,g
2459083.48541,2020-08-21.9819129,bo,1.37,16.507,15.792,0.114,1.750,0.181,g
2459083.48661,2020-08-21.9831208,bo,1.40,16.570,16.054,0.137,1.375,0.171,g
2459083.48782,2020-08-21.9843285,bo,1.42,16.528,15.882,0.121,1.612,0.178,g
2459088.27724,2020-08-26.7741265,bp,1.48,16.023,15.671,0.159,1.957,0.283,g
2459088.27846,2020-08-26.7753482,bp,1.49,16.023,15.837,0.185,1.680,0.283,g
2459088.27987,2020-08-26.7767583,bp,1.48,16.205,15.565,0.122,2.158,0.240,g
2459096.27787,2020-09-03.7754417,bo,1.54,16.080,15.766,0.164,1.793,0.269,g
2459096.27913,2020-09-03.7767090,bo,1.43,16.104,15.796,0.165,1.744,0.263,g
2459096.28036,2020-09-03.7779284,bo,1.43,16.090,15.735,0.158,1.845,0.266,g
2459097.42959,2020-09-04.9272569,bp,1.52,15.443,>15.443,99.990,1.286,0.483,g
2459100.39622,2020-09-07.8941666,bo,1.97,16.382,15.836,0.133,1.681,0.204,g
2459100.39744,2020-09-07.8953755,bo,1.96,16.338,15.660,0.118,1.977,0.212,g
2459100.39865,2020-09-07.8965997,bo,1.97,16.304,15.735,0.130,1.844,0.219,g
2459100.43544,2020-09-07.9333859,bp,1.43,16.133,15.661,0.142,1.975,0.256,g
2459100.43667,2020-09-07.9346042,bp,1.48,16.055,15.755,0.166,1.811,0.275,g
2459100.43788,2020-09-07.9358270,bp,1.48,16.108,16.067,0.211,1.359,0.262,g
2459103.41392,2020-09-10.9121326,bo,1.50,16.278,15.890,0.153,1.601,0.224,g
2459103.41514,2020-09-10.9133532,bo,1.96,16.224,16.020,0.182,1.418,0.235,g
2459103.41636,2020-09-10.9145773,bo,1.96,16.388,15.789,0.126,1.756,0.202,g
2459104.26582,2020-09-11.7641138,bo,1.49,16.532,15.734,0.105,1.846,0.177,g
2459104.26705,2020-09-11.7653437,bo,1.41,16.394,15.768,0.123,1.791,0.201,g
2459104.45051,2020-09-11.9488208,bp,2.05,16.058,15.890,0.188,1.599,0.274,g
2459104.45172,2020-09-11.9500343,bp,1.99,15.737,>15.737,99.990,1.406,0.369,g
2459104.45294,2020-09-11.9512561,bp,1.59,16.134,15.907,0.178,1.576,0.256,g
2459110.37414,2020-09-17.8730114,bo,1.44,16.548,15.790,0.109,1.753,0.175,g
2459110.37538,2020-09-17.8742436,bo,1.50,16.636,15.757,0.098,1.809,0.161,g
2459110.37659,2020-09-17.8754583,bo,1.42,16.406,15.860,0.133,1.645,0.199,g
2459113.24810,2020-09-20.7472394,bp,1.64,14.978,>14.978,99.990,0.613,0.741,g
2459113.25001,2020-09-20.7491520,bp,1.61,14.369,>14.369,99.990,2.766,1.298,g
2459114.23580,2020-09-21.7350398,bp,1.44,16.447,15.717,0.112,1.875,0.192,g
2459114.23702,2020-09-21.7362582,bp,1.49,16.430,15.770,0.120,1.786,0.195,g
2459114.23824,2020-09-21.7374754,bp,1.49,16.305,15.844,0.143,1.670,0.218,g
2459115.24730,2020-09-22.7466300,bo,1.43,16.305,15.900,0.151,1.585,0.218,g
2459115.24850,2020-09-22.7478396,bo,1.37,16.279,15.905,0.156,1.578,0.224,g
2459115.24973,2020-09-22.7490652,bo,1.54,16.308,15.856,0.145,1.650,0.218,g
2459115.27351,2020-09-22.7728525,bp,1.39,16.232,15.679,0.132,1.942,0.234,g
2459115.27473,2020-09-22.7740733,bp,1.42,16.328,15.673,0.120,1.953,0.214,g
2459115.27593,2020-09-22.7752800,bp,1.43,16.348,15.886,0.144,1.605,0.210,g
2459120.34900,2020-09-27.8488289,bp,1.46,15.783,15.771,0.217,1.784,0.353,g
2459120.35022,2020-09-27.8500542,bp,1.51,15.808,>15.808,99.990,0.952,0.345,g
2459120.35143,2020-09-27.8512679,bp,1.47,15.928,>15.928,99.990,1.497,0.309,g
2459121.32304,2020-09-28.8229719,bo,1.49,15.978,15.976,0.219,1.478,0.295,g
2459121.32426,2020-09-28.8241958,bo,1.38,16.036,15.924,0.198,1.550,0.280,g
2459121.32549,2020-09-28.8254188,bo,1.47,16.074,>16.074,99.990,1.332,0.270,g
2459127.34189,2020-10-04.8424048,bo,1.41,16.084,15.697,0.154,1.911,0.268,g
2459127.34312,2020-10-04.8436333,bo,1.44,15.859,>15.859,99.990,1.475,0.329,g
2459127.34433,2020-10-04.8448468,bo,1.43,16.003,15.896,0.199,1.591,0.289,g
2459127.37585,2020-10-04.8763597,bp,1.51,15.901,>15.901,99.990,1.442,0.317,g
2459127.37705,2020-10-04.8775699,bp,1.49,15.678,>15.678,99.990,1.858,0.389,g
2459127.37828,2020-10-04.8787953,bp,1.44,15.682,>15.682,99.990,1.810,0.388,g
2459133.32003,2020-10-10.8211178,bo,1.44,99.990,99.990,99.990,99.990,99.990,g
2459133.32122,2020-10-10.8223197,bo,1.41,16.560,15.724,0.102,1.864,0.173,g
2459133.32244,2020-10-10.8235372,bo,1.46,99.990,99.990,99.990,99.990,99.990,g
2459134.32031,2020-10-11.8214960,bo,1.44,99.990,99.990,99.990,99.990,99.990,g
2459134.32154,2020-10-11.8227225,bo,1.35,99.990,99.990,99.990,99.990,99.990,g
2459134.32276,2020-10-11.8239429,bo,1.43,99.990,99.990,99.990,99.990,99.990,g
2459134.33558,2020-10-11.8367655,bp,1.96,99.990,99.990,99.990,99.990,99.990,g
2459134.33681,2020-10-11.8379908,bp,1.98,99.990,99.990,99.990,99.990,99.990,g
2459134.33804,2020-10-11.8392233,bp,2.01,99.990,99.990,99.990,99.990,99.990,g
2459134.33960,2020-10-11.8407822,bp,1.98,99.990,99.990,99.990,99.990,99.990,g
2459134.34082,2020-10-11.8420010,bp,1.98,99.990,99.990,99.990,99.990,99.990,g
2459138.30711,2020-10-15.8086652,bo,1.46,16.573,15.702,0.098,1.903,0.171,g
2459138.30832,2020-10-15.8098813,bo,1.48,16.594,15.834,0.109,1.683,0.167,g
2459138.30953,2020-10-15.8110905,bo,1.47,16.506,15.703,0.105,1.901,0.182,g
2459138.32981,2020-10-15.8313855,bp,1.52,16.544,15.771,0.108,1.784,0.175,g
2459138.33103,2020-10-15.8325980,bp,1.44,16.549,15.737,0.104,1.841,0.175,g
2459138.33225,2020-10-15.8338105,bp,1.45,16.440,15.911,0.135,1.568,0.193,g
2459146.28467,2020-10-23.7869739,bo,1.40,15.217,>15.217,99.990,1.526,0.595,g
2459146.28589,2020-10-23.7881901,bo,1.43,15.288,>15.288,99.990,0.404,0.557,g
2459146.28711,2020-10-23.7894085,bo,1.43,15.229,>15.229,99.990,0.278,0.588,g
2459146.49486,2020-10-23.9971673,bH,1.42,15.859,15.518,0.160,2.254,0.330,g
2459146.49617,2020-10-23.9984769,bH,1.45,15.853,>15.853,99.990,1.365,0.331,g
2459146.49746,2020-10-23.9997629,bH,1.39,15.846,>15.846,99.990,1.401,0.333,g
2459148.49583,2020-10-25.9983122,bk,2.16,15.856,15.716,0.193,1.877,0.330,g
2459148.49706,2020-10-25.9995399,bk,2.15,15.787,15.687,0.200,1.928,0.352,g
2459148.49829,2020-10-26.0007803,bk,2.27,15.873,>15.873,99.990,1.556,0.325,g
2459148.50373,2020-10-26.0062140,bH,1.42,15.996,>15.996,99.990,1.306,0.290,g
2459148.50500,2020-10-26.0074928,bH,1.39,15.961,>15.961,99.990,1.284,0.300,g
2459148.50633,2020-10-26.0088145,bH,1.38,16.027,>16.027,99.990,1.330,0.282,g
2459149.55931,2020-10-27.0618913,bl,1.41,15.867,15.668,0.183,1.963,0.327,g
2459149.56052,2020-10-27.0631034,bl,1.42,15.936,15.654,0.169,1.989,0.307,g
2459149.56174,2020-10-27.0643226,bl,1.52,15.960,15.626,0.161,2.040,0.300,g
2459150.52341,2020-10-28.0260734,bk,1.46,14.767,>14.767,99.990,1.282,0.900,g
2459150.52464,2020-10-28.0273038,bk,1.44,15.654,>15.654,99.990,1.935,0.398,g
2459150.52587,2020-10-28.0285315,bk,1.44,15.219,>15.219,99.990,1.987,0.593,g
2459150.53456,2020-10-28.0372291,bk,1.48,16.003,15.777,0.178,1.776,0.288,g
2459150.53578,2020-10-28.0384484,bk,1.46,15.854,15.705,0.191,1.898,0.331,g
2459150.53700,2020-10-28.0396643,bk,1.41,16.159,15.953,0.182,1.509,0.250,g
2459151.51319,2020-10-29.0159297,bG,1.44,15.822,15.778,0.211,1.773,0.341,g
2459151.51447,2020-10-29.0172182,bG,1.38,15.897,>15.897,99.990,1.562,0.318,g
2459151.51577,2020-10-29.0185186,bG,1.38,15.887,>15.887,99.990,1.275,0.321,g
2459151.54501,2020-10-29.0477591,bH,1.48,15.867,15.794,0.205,1.749,0.327,g
2459151.54630,2020-10-29.0490447,bH,1.49,15.549,>15.549,99.990,2.160,0.438,g
2459151.54760,2020-10-29.0503564,bH,1.46,15.702,>15.702,99.990,1.131,0.381,g
2459152.26039,2020-10-29.7631944,bo,2.01,15.735,>15.735,99.990,1.588,0.369,g
2459152.26183,2020-10-29.7646305,bo,1.97,15.764,>15.764,99.990,1.620,0.359,g
2459152.26633,2020-10-29.7691407,bo,2.08,15.697,>15.697,99.990,1.657,0.382,g
2459153.25511,2020-10-30.7580047,bo,2.01,15.645,>15.645,99.990,1.483,0.401,g
2459153.25636,2020-10-30.7592498,bo,2.07,15.714,15.620,0.201,2.051,0.376,g
2459153.25760,2020-10-30.7604895,bo,2.03,15.700,>15.700,99.990,1.245,0.381,g
2459153.51042,2020-10-31.0133285,bG,2.14,15.616,>15.616,99.990,1.855,0.412,g
2459153.51171,2020-10-31.0146253,bG,2.11,15.533,>15.533,99.990,1.182,0.444,g
2459153.51300,2020-10-31.0159179,bG,2.04,15.708,>15.708,99.990,1.075,0.378,g
2459153.53420,2020-10-31.0371187,bH,1.42,15.513,>15.513,99.990,1.386,0.453,g
2459153.53550,2020-10-31.0384195,bH,1.43,15.458,>15.458,99.990,1.345,0.476,g
2459153.53682,2020-10-31.0397310,bH,1.42,15.451,>15.451,99.990,1.178,0.480,g
2459154.26273,2020-10-31.7657144,bp,2.19,15.566,>15.566,99.990,1.578,0.431,g
2459154.26396,2020-10-31.7669454,bp,2.21,15.477,>15.477,99.990,1.197,0.468,g
2459154.26519,2020-10-31.7681729,bp,2.19,15.616,>15.616,99.990,1.504,0.412,g
2459155.49942,2020-11-02.0024971,bk,2.34,15.771,>15.771,99.990,1.373,0.357,g
2459155.50064,2020-11-02.0037175,bk,2.34,15.769,>15.769,99.990,1.411,0.358,g
2459155.50186,2020-11-02.0049405,bk,2.30,15.887,>15.887,99.990,1.435,0.321,g
2459155.53100,2020-11-02.0340819,bH,1.37,15.769,>15.769,99.990,1.208,0.358,g
2459155.53230,2020-11-02.0353754,bH,1.41,15.696,>15.696,99.990,1.685,0.383,g
2459155.53358,2020-11-02.0366615,bH,1.42,15.681,>15.681,99.990,1.422,0.388,g
2459156.50016,2020-11-03.0033197,bG,1.34,15.808,15.437,0.156,2.430,0.345,g
2459156.50146,2020-11-03.0046244,bG,1.37,15.845,15.722,0.196,1.869,0.334,g
2459156.50275,2020-11-03.0059103,bG,1.39,16.030,15.905,0.196,1.578,0.281,g
2459157.26805,2020-11-03.7712765,bp,1.49,15.548,>15.548,99.990,1.162,0.439,g
2459157.26926,2020-11-03.7724891,bp,1.47,15.411,>15.411,99.990,1.182,0.498,g
2459157.27049,2020-11-03.7737170,bp,1.55,15.229,>15.229,99.990,0.733,0.588,g
2459157.49684,2020-11-04.4652777,bG,2.06,15.318,>15.318,99.990,2.179,0.542,g
2459157.49814,2020-11-04.0013813,bG,2.02,15.563,15.517,0.210,2.255,0.432,g
2459157.49947,2020-11-04.0027059,bG,1.97,15.636,>15.636,99.990,1.916,0.404,g
2459157.52447,2020-11-04.0277106,bH,1.37,16.229,15.790,0.146,1.754,0.234,g
2459157.52576,2020-11-04.0289984,bH,1.41,16.392,15.632,0.109,2.030,0.202,g
2459157.52704,2020-11-04.0302850,bH,1.56,16.271,16.004,0.172,1.440,0.225,g
2459158.28568,2020-11-04.7889741,bp,2.22,99.990,99.990,99.990,99.990,99.990,g
2459158.28813,2020-11-04.7914275,bp,2.31,99.990,99.990,99.990,99.990,99.990,g
2459158.53352,2020-11-05.0368423,bH,1.44,15.275,>15.275,99.990,1.643,0.564,g
2459158.53482,2020-11-05.0381396,bH,1.42,15.885,>15.885,99.990,1.007,0.321,g
2459158.53611,2020-11-05.0394394,bH,1.51,15.750,>15.750,99.990,1.256,0.364,g
2459159.51791,2020-11-06.0213108,bH,2.10,16.143,>16.143,99.990,1.018,0.254,g
2459159.51922,2020-11-06.0226120,bH,2.08,16.304,15.776,0.135,1.778,0.219,g
2459159.52050,2020-11-06.0239047,bH,2.10,16.194,15.652,0.133,1.991,0.242,g
2459164.26131,2020-11-10.7650674,bp,2.07,15.929,>15.929,99.990,1.491,0.309,g
2459164.26252,2020-11-10.7662756,bp,2.06,16.038,>16.038,99.990,1.072,0.279,g
2459164.26372,2020-11-10.7674835,bp,2.05,16.085,15.746,0.161,1.827,0.268,g
2459167.51195,2020-11-14.0159353,bl,2.02,15.722,15.570,0.191,2.149,0.374,g
2459167.51318,2020-11-14.0171570,bl,2.01,15.921,15.898,0.215,1.588,0.311,g
2459167.51440,2020-11-14.0183858,bl,2.00,16.060,15.663,0.152,1.972,0.274,g
2459168.50406,2020-11-15.0081129,bl,2.36,15.055,>15.055,99.990,1.566,0.691,g
2459168.50527,2020-11-15.0093255,bl,2.32,15.165,>15.165,99.990,1.179,0.624,g
2459168.50648,2020-11-15.0105425,bl,2.24,15.333,>15.333,99.990,0.791,0.534,g
2459169.50537,2020-11-16.0094844,bl,2.09,15.128,>15.128,99.990,1.873,0.646,g
2459169.50660,2020-11-16.0107122,bl,2.11,15.313,>15.313,99.990,0.984,0.545,g
2459250.88269,2021-02-05.3869811,bG,1.41,15.040,>15.040,99.990,2.611,0.700,g
2459250.88399,2021-02-05.3882799,bG,1.99,14.917,>14.917,99.990,-1.760,0.784,g
2459251.88242,2021-02-06.3866513,bG,1.97,15.270,>15.270,99.990,1.764,0.566,g
2459251.88372,2021-02-06.3879428,bG,2.13,15.180,>15.180,99.990,2.723,0.615,g
2459251.88501,2021-02-06.3892387,bG,2.11,14.979,>14.979,99.990,2.637,0.740,g
2459255.86841,2021-02-10.3723730,bG,1.43,16.161,15.778,0.154,1.774,0.249,g
2459255.86971,2021-02-10.3736738,bG,1.42,16.270,15.828,0.146,1.693,0.226,g
2459255.87104,2021-02-10.3749964,bG,1.41,15.993,15.729,0.172,1.855,0.291,g
2459257.87377,2021-02-12.3775865,bk,1.43,16.232,15.757,0.142,1.807,0.234,g
2459257.87498,2021-02-12.3788002,bk,1.45,16.326,>16.326,99.990,1.046,0.214,g
2459257.87620,2021-02-12.3800200,bk,1.46,16.155,16.085,0.206,1.337,0.251,g
2459257.88511,2021-02-12.3889362,bl,1.54,15.493,>15.493,99.990,1.461,0.461,g
2459257.88633,2021-02-12.3901503,bl,1.44,15.409,>15.409,99.990,1.232,0.498,g
2459257.88756,2021-02-12.3913780,bl,1.52,15.341,>15.341,99.990,1.353,0.530,g
2459258.88432,2021-02-13.3880686,bl,1.50,15.799,>15.799,99.990,1.220,0.348,g
2459258.88555,2021-02-13.3892987,bl,1.46,15.676,15.479,0.183,2.337,0.390,g
2459258.88677,2021-02-13.3905207,bl,1.46,15.597,>15.597,99.990,1.979,0.419,g
2459259.85785,2021-02-14.3615256,bG,1.48,16.206,15.743,0.143,1.831,0.239,g
2459259.85915,2021-02-14.3628271,bG,1.36,16.206,15.920,0.169,1.556,0.239,g
2459259.86048,2021-02-14.3641524,bG,1.40,16.342,15.616,0.112,2.060,0.211,g
2459259.87980,2021-02-14.3834834,bl,1.50,16.058,16.045,0.217,1.387,0.274,g
2459259.88103,2021-02-14.3847076,bl,1.45,15.971,15.735,0.177,1.846,0.297,g
2459259.88226,2021-02-14.3859384,bl,1.49,15.866,15.747,0.197,1.825,0.327,g
2459260.85713,2021-02-15.3607334,bG,1.41,16.189,15.538,0.121,2.212,0.243,g
2459260.85843,2021-02-15.3620335,bG,1.38,16.133,15.501,0.123,2.289,0.256,g
2459260.85974,2021-02-15.3633440,bG,1.37,16.226,15.822,0.151,1.702,0.235,g
2459260.88060,2021-02-15.3842008,bH,1.43,16.135,16.044,0.202,1.388,0.255,g
2459260.88189,2021-02-15.3854924,bH,1.38,16.325,15.900,0.149,1.585,0.214,g
2459260.88320,2021-02-15.3867996,bH,1.42,15.883,15.790,0.201,1.754,0.322,g
2459262.88573,2021-02-17.3891835,bG,1.45,15.882,15.388,0.139,2.540,0.322,g
2459262.88703,2021-02-17.3904752,bG,1.49,15.889,>15.889,99.990,1.061,0.320,g
2459262.88833,2021-02-17.3917798,bG,1.47,15.912,15.777,0.194,1.777,0.314,g
2459264.86364,2021-02-19.3669325,bG,1.49,16.340,15.725,0.125,1.862,0.212,g
2459264.86492,2021-02-19.3682208,bG,1.50,16.160,15.802,0.158,1.735,0.250,g
2459264.86623,2021-02-19.3695196,bG,1.58,16.219,15.828,0.153,1.693,0.236,g
2459265.63630,2021-02-20.1395299,bp,1.98,15.558,>15.558,99.990,2.043,0.435,g
