HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2458563.80638,2019-03-21.3056601,bj,1.74,15.936,15.139,0.105,3.194,0.307,g
2458563.80760,2019-03-21.3068805,bj,1.60,16.056,14.989,0.082,3.670,0.275,g
2458565.78415,2019-03-23.2832304,bj,1.63,16.102,15.022,0.081,3.557,0.263,g
2458565.78537,2019-03-23.2844471,bj,1.51,16.186,15.210,0.089,2.990,0.244,g
2458565.78658,2019-03-23.2856660,bj,1.59,16.062,15.094,0.090,3.330,0.273,g
2458566.79248,2019-03-24.2914571,bF,2.15,16.326,15.145,0.074,3.178,0.214,g
2458566.79374,2019-03-24.2927225,bF,2.09,16.384,14.998,0.061,3.636,0.203,g
2458566.79509,2019-03-24.2940674,bF,2.09,16.368,15.033,0.064,3.521,0.206,g
2458572.09291,2019-03-29.5913766,bB,2.08,16.928,15.018,0.038,3.572,0.123,g
2458572.09419,2019-03-29.5926578,bB,2.06,17.032,15.101,0.037,3.310,0.112,g
2458572.09548,2019-03-29.5939431,bB,2.09,16.921,15.161,0.043,3.131,0.124,g
2458572.50569,2019-03-30.0041209,bn,1.66,16.735,15.034,0.046,3.520,0.148,g
2458572.50690,2019-03-30.0053271,bn,1.57,16.877,15.149,0.045,3.167,0.129,g
2458572.50812,2019-03-30.0065452,bn,1.55,16.818,14.999,0.041,3.635,0.137,g
2458573.88481,2019-03-31.3831017,bj,1.59,16.741,15.164,0.051,3.122,0.146,g
2458573.88603,2019-03-31.3843217,bj,1.56,16.756,15.037,0.045,3.510,0.144,g
2458573.88724,2019-03-31.3855394,bj,1.56,16.708,15.110,0.050,3.281,0.151,g
2458575.75864,2019-04-02.2567563,bF,1.96,16.980,15.141,0.040,3.188,0.118,g
2458575.75990,2019-04-02.2580175,bF,2.00,17.048,15.062,0.035,3.428,0.111,g
2458575.76117,2019-04-02.2592831,bF,1.99,17.066,15.031,0.034,3.528,0.109,g
2458577.50275,2019-04-04.0007024,bn,1.49,16.837,15.045,0.042,3.486,0.134,g
2458577.50398,2019-04-04.0019319,bn,1.50,16.896,15.131,0.043,3.215,0.127,g
2458577.50519,2019-04-04.0031452,bn,1.48,16.936,15.029,0.038,3.535,0.123,g
2458577.90696,2019-04-04.4048760,br,1.43,16.762,15.170,0.050,3.105,0.143,g
2458577.90817,2019-04-04.4060942,br,1.44,16.785,15.239,0.053,2.913,0.141,g
2458577.90939,2019-04-04.4073113,br,1.46,16.742,15.085,0.048,3.357,0.146,g
2458579.07788,2019-04-05.5756835,bB,2.35,16.940,15.131,0.041,3.219,0.122,g
2458579.07915,2019-04-05.5769607,bB,2.22,16.781,15.106,0.047,3.292,0.141,g
2458579.08043,2019-04-05.5782359,bB,2.16,16.814,15.116,0.046,3.264,0.137,g
2458579.74450,2019-04-06.2422435,bF,1.97,16.951,15.121,0.041,3.250,0.121,g
2458579.74576,2019-04-06.2435024,bF,1.59,16.880,15.248,0.049,2.888,0.129,g
2458580.74073,2019-04-07.2383805,bF,1.46,17.038,15.174,0.039,3.094,0.111,g
2458580.74201,2019-04-07.2396565,bF,1.51,16.974,15.113,0.039,3.270,0.118,g
2458580.74329,2019-04-07.2409402,bF,1.45,16.964,15.121,0.040,3.248,0.119,g
2458581.57175,2019-04-08.0693289,bn,1.45,16.875,15.054,0.041,3.452,0.130,g
2458581.57299,2019-04-08.0705634,bn,1.48,16.850,15.073,0.043,3.397,0.133,g
2458582.07135,2019-04-08.5688751,bB,2.06,17.141,15.097,0.033,3.321,0.101,g
2458582.07263,2019-04-08.5701614,bB,2.05,17.023,15.124,0.038,3.239,0.113,g
2458582.07391,2019-04-08.5714388,bB,2.08,17.051,15.059,0.035,3.440,0.110,g
2458582.99129,2019-04-09.4887489,br,1.46,15.962,15.314,0.121,2.720,0.300,g
2458582.99251,2019-04-09.4899641,br,1.44,15.994,15.152,0.101,3.157,0.291,g
2458583.73081,2019-04-10.2281972,bF,1.98,16.940,15.122,0.041,3.247,0.123,g
2458583.73208,2019-04-10.2294637,bF,2.00,16.845,15.191,0.048,3.045,0.134,g
2458583.73335,2019-04-10.2307368,bF,2.01,16.856,15.259,0.050,2.861,0.132,g
2458584.71901,2019-04-11.2163104,bj,1.55,16.810,15.092,0.045,3.338,0.137,g
2458584.72024,2019-04-11.2175368,bj,1.47,16.682,15.064,0.049,3.423,0.154,g
2458584.72145,2019-04-11.2187561,bj,1.60,16.736,15.068,0.047,3.409,0.147,g
2458585.47546,2019-04-11.9726975,bn,1.49,16.855,15.043,0.041,3.490,0.132,g
2458585.47668,2019-04-11.9739079,bn,1.58,16.816,15.056,0.043,3.449,0.137,g
2458585.47789,2019-04-11.9751228,bn,1.49,16.965,15.218,0.044,2.970,0.119,g
2458586.50614,2019-04-13.0032866,bn,1.52,16.747,15.083,0.047,3.364,0.146,g
2458586.50736,2019-04-13.0045021,bn,1.46,16.893,15.042,0.040,3.492,0.127,g
2458586.50856,2019-04-13.0057096,bn,1.51,16.870,15.253,0.049,2.875,0.130,g
2458587.90347,2019-04-14.4004988,br,1.38,16.822,15.207,0.049,3.002,0.136,g
2458587.90470,2019-04-14.4017180,br,1.39,16.822,15.199,0.049,3.023,0.136,g
2458587.90592,2019-04-14.4029361,br,1.48,99.990,99.990,99.990,99.990,99.990,g
2458588.87964,2019-04-15.3765799,br,1.47,14.448,>14.448,99.990,0.252,1.208,g
2458588.88086,2019-04-15.3777982,br,1.42,14.133,>14.133,99.990,2.223,1.615,g
2458588.88208,2019-04-15.3790137,br,1.31,99.990,99.990,99.990,99.990,99.990,g
2458589.05978,2019-04-15.5566982,bB,2.22,16.806,15.189,0.049,3.052,0.138,g
2458589.06106,2019-04-15.5579785,bB,2.26,16.856,15.194,0.047,3.035,0.132,g
2458589.06233,2019-04-15.5592511,bB,2.21,16.958,15.168,0.042,3.111,0.120,g
2458590.45876,2019-04-16.9555577,bn,1.43,15.512,15.047,0.143,3.476,0.453,g
2458590.45996,2019-04-16.9567725,bn,1.53,15.589,15.253,0.161,2.878,0.422,g
2458590.46119,2019-04-16.9579915,bn,1.50,15.639,14.817,0.103,4.298,0.404,g
2458591.80379,2019-04-18.3004884,bj,2.00,16.249,15.278,0.090,2.812,0.230,g
2458591.80501,2019-04-18.3017070,bj,2.06,16.293,15.481,0.104,2.330,0.221,g
2458591.96700,2019-04-18.4636791,br,1.47,15.598,15.227,0.156,2.945,0.419,g
2458591.96822,2019-04-18.4648951,br,1.55,13.824,>13.824,99.990,-2.454,2.146,g
2458593.75319,2019-04-20.2497237,bj,1.45,16.016,15.429,0.128,2.445,0.285,g
2458593.75441,2019-04-20.2509428,bj,1.56,16.057,15.328,0.112,2.684,0.274,g
2458593.75562,2019-04-20.2521608,bj,1.55,15.992,15.103,0.097,3.302,0.292,g
2458594.81509,2019-04-21.3115390,bj,1.60,16.277,14.956,0.065,3.780,0.224,g
2458594.81631,2019-04-21.3127631,bj,1.52,16.174,15.115,0.083,3.263,0.247,g
2458594.81753,2019-04-21.3139813,bj,1.56,16.212,15.073,0.077,3.397,0.238,g
2458599.58239,2019-04-26.0784737,bn,1.42,16.569,15.105,0.057,3.296,0.171,g
2458599.58359,2019-04-26.0796800,bn,1.50,16.735,15.078,0.048,3.380,0.147,g
2458599.58480,2019-04-26.0808797,bn,1.42,16.682,14.925,0.043,3.891,0.155,g
2458600.68413,2019-04-27.1801314,bF,1.52,16.924,15.007,0.037,3.608,0.124,g
2458600.68541,2019-04-27.1814061,bF,1.46,16.887,15.177,0.045,3.083,0.128,g
2458600.68667,2019-04-27.1826722,bF,1.46,16.818,15.021,0.042,3.561,0.136,g
2458601.67279,2019-04-28.1687221,bj,1.54,16.655,15.295,0.063,2.767,0.158,g
2458601.67401,2019-04-28.1699459,bj,1.56,16.650,15.159,0.055,3.137,0.159,g
2458601.67523,2019-04-28.1711615,bj,1.50,16.665,15.185,0.056,3.061,0.157,g
2458602.68023,2019-04-29.1760957,bF,1.45,16.770,15.100,0.047,3.314,0.142,g
2458602.68150,2019-04-29.1773685,bF,1.54,16.794,14.990,0.042,3.665,0.140,g
2458602.68277,2019-04-29.1786265,bF,1.47,16.821,14.974,0.040,3.718,0.136,g
2458603.68784,2019-04-30.1836304,bj,1.46,15.607,14.928,0.117,3.877,0.415,g
2458603.68907,2019-04-30.1848578,bj,1.59,15.553,14.921,0.122,3.905,0.436,g
2458603.69030,2019-04-30.1860862,bj,1.54,15.650,15.105,0.133,3.296,0.399,g
2458604.41073,2019-04-30.9064717,bn,1.47,16.553,15.083,0.057,3.362,0.174,g
2458604.41194,2019-04-30.9076758,bn,1.55,16.703,15.157,0.053,3.142,0.152,g
2458604.41315,2019-04-30.9088918,bn,1.60,16.689,15.078,0.050,3.381,0.154,g
2458604.97621,2019-05-01.4719157,br,1.44,15.607,15.345,0.172,2.643,0.415,g
2458605.67249,2019-05-02.1681435,bF,1.46,16.705,15.265,0.058,2.843,0.151,g
2458605.67376,2019-05-02.1694190,bF,1.42,16.738,15.216,0.054,2.977,0.147,g
2458605.67503,2019-05-02.1706858,bF,1.45,16.699,15.168,0.053,3.111,0.152,g
2458606.47560,2019-05-02.9712054,bn,1.43,16.631,14.970,0.047,3.732,0.162,g
2458606.47686,2019-05-02.9724682,bn,1.57,16.785,15.067,0.045,3.414,0.141,g
2458606.47809,2019-05-02.9736909,bn,1.42,16.707,15.054,0.048,3.454,0.151,g
2458607.75452,2019-05-04.2500395,bF,1.47,16.500,15.124,0.062,3.239,0.183,g
2458607.75578,2019-05-04.2513012,bF,1.41,16.395,15.081,0.065,3.370,0.201,g
2458607.75705,2019-05-04.2525740,bF,1.47,16.339,15.127,0.072,3.230,0.212,g
2458608.83229,2019-05-05.3277385,br,1.44,15.927,15.271,0.120,2.831,0.309,g
2458608.83349,2019-05-05.3289497,br,1.33,99.990,99.990,99.990,99.990,99.990,g
2458608.83472,2019-05-05.3301796,br,1.39,99.990,99.990,99.990,99.990,99.990,g
2458609.84925,2019-05-06.3446465,br,1.41,99.990,99.990,99.990,99.990,99.990,g
2458609.85047,2019-05-06.3458614,br,1.51,99.990,99.990,99.990,99.990,99.990,g
2458609.85168,2019-05-06.3470797,br,1.57,99.990,99.990,99.990,99.990,99.990,g
2458611.00427,2019-05-07.4995899,bB,2.04,17.077,15.097,0.035,3.320,0.108,g
2458611.00555,2019-05-07.5008689,bB,2.04,17.174,15.097,0.032,3.322,0.098,g
2458611.00682,2019-05-07.5021452,bB,2.05,16.953,15.160,0.042,3.135,0.120,g
2458612.66565,2019-05-09.1608689,bj,1.51,16.147,15.188,0.091,3.054,0.253,g
2458612.66686,2019-05-09.1620810,bj,1.55,16.197,15.302,0.096,2.749,0.241,g
2458612.66808,2019-05-09.1632990,bj,1.52,16.217,15.263,0.091,2.848,0.237,g
2458613.99389,2019-05-10.4890368,bB,2.04,17.091,15.146,0.036,3.174,0.106,g
2458613.99516,2019-05-10.4903131,bB,2.07,17.108,15.028,0.032,3.538,0.105,g
2458613.99644,2019-05-10.4915893,bB,2.05,17.017,15.154,0.039,3.150,0.114,g
2458614.89398,2019-05-11.3890802,bj,1.53,16.309,15.177,0.077,3.085,0.218,g
2458614.89520,2019-05-11.3903006,bj,1.58,16.160,15.173,0.088,3.098,0.250,g
2458614.89642,2019-05-11.3915164,bj,1.52,16.231,15.263,0.090,2.851,0.234,g
2458615.81100,2019-05-12.3060519,br,1.41,16.091,15.179,0.095,3.077,0.266,g
2458615.81221,2019-05-12.3072628,br,1.42,16.144,15.225,0.094,2.951,0.253,g
2458615.81345,2019-05-12.3084988,br,1.55,16.171,15.279,0.096,2.808,0.247,g
2458616.44699,2019-05-12.9420032,bn,1.48,16.522,15.065,0.057,3.418,0.179,g
2458616.44820,2019-05-12.9432141,bn,1.44,16.468,15.243,0.071,2.902,0.188,g
2458616.44940,2019-05-12.9444172,bn,1.48,16.513,15.100,0.060,3.310,0.181,g
2458617.68340,2019-05-14.1783598,bj,1.51,16.372,15.387,0.088,2.543,0.205,g
2458617.68462,2019-05-14.1795752,bj,1.63,16.307,15.261,0.084,2.856,0.218,g
2458617.68584,2019-05-14.1807944,bj,1.62,16.296,15.166,0.077,3.117,0.220,g
2458618.67570,2019-05-15.1706038,bj,1.51,16.372,15.410,0.090,2.490,0.205,g
2458618.67692,2019-05-15.1718168,bj,1.60,16.270,15.232,0.084,2.932,0.226,g
2458618.67813,2019-05-15.1730418,bj,1.52,16.318,15.281,0.084,2.804,0.216,g
2458619.65666,2019-05-16.1515158,bj,1.52,16.225,15.161,0.082,3.131,0.235,g
2458619.65788,2019-05-16.1527302,bj,1.52,16.280,15.344,0.093,2.646,0.223,g
2458619.65911,2019-05-16.1539606,bj,1.49,16.267,15.145,0.078,3.179,0.226,g
2458621.61412,2019-05-18.1088912,bj,2.00,15.679,15.224,0.144,2.953,0.389,g
2458621.61535,2019-05-18.1101115,bj,1.65,15.670,15.358,0.164,2.611,0.392,g
2458626.67192,2019-05-23.1664798,bF,1.54,16.501,15.198,0.066,3.024,0.182,g
2458626.67319,2019-05-23.1677482,bF,1.54,16.528,15.195,0.064,3.032,0.178,g
2458626.67447,2019-05-23.1690267,bF,1.56,16.480,15.377,0.079,2.566,0.186,g
2458627.67473,2019-05-24.1692478,bF,1.54,16.332,15.121,0.072,3.248,0.213,g
2458627.67599,2019-05-24.1705115,bF,1.53,16.251,15.208,0.084,2.998,0.230,g
2458627.67725,2019-05-24.1717771,bF,1.46,16.189,15.140,0.083,3.192,0.243,g
2458628.96173,2019-05-25.4562156,bB,2.26,17.054,15.031,0.034,3.528,0.110,g
2458628.96302,2019-05-25.4574913,bB,2.28,16.858,15.071,0.042,3.402,0.131,g
2458628.96429,2019-05-25.4587701,bB,2.21,16.984,15.054,0.037,3.457,0.117,g
2458630.96243,2019-05-27.4568413,bB,2.04,17.077,15.084,0.035,3.361,0.107,g
2458630.96371,2019-05-27.4581253,bB,2.04,17.035,15.112,0.037,3.275,0.112,g
2458630.96498,2019-05-27.4593989,bB,2.04,17.146,15.178,0.036,3.083,0.101,g
2458632.95853,2019-05-29.4528943,bB,2.14,17.009,15.147,0.039,3.171,0.115,g
2458632.95982,2019-05-29.4541774,bB,2.16,17.037,15.209,0.041,2.995,0.112,g
2458632.96110,2019-05-29.4554552,bB,2.13,17.129,15.187,0.037,3.058,0.103,g
2458634.98339,2019-05-31.4777013,bB,2.08,17.029,15.110,0.037,3.281,0.112,g
2458634.98468,2019-05-31.4789832,bB,2.07,17.175,15.109,0.033,3.283,0.098,g
2458634.98595,2019-05-31.4802586,bB,2.06,17.126,15.250,0.039,2.882,0.103,g
2458636.58257,2019-06-02.0768391,bj,1.61,16.822,15.248,0.051,2.891,0.136,g
2458636.58378,2019-06-02.0780596,bj,1.54,16.848,15.267,0.051,2.838,0.133,g
2458636.58500,2019-06-02.0792729,bj,1.45,16.776,15.252,0.054,2.879,0.142,g
2458637.58812,2019-06-03.0823677,bF,1.49,16.893,15.229,0.047,2.942,0.127,g
2458637.58940,2019-06-03.0836482,bF,1.57,16.904,15.176,0.045,3.086,0.126,g
2458637.59067,2019-06-03.0849188,bF,1.46,17.024,15.131,0.038,3.219,0.113,g
2458638.65059,2019-06-04.1448236,bF,1.46,16.972,15.104,0.039,3.301,0.118,g
2458638.65186,2019-06-04.1460901,bF,1.41,16.882,15.238,0.048,2.915,0.128,g
2458638.65312,2019-06-04.1473517,bF,1.56,16.933,15.163,0.043,3.126,0.123,g
2458639.90125,2019-06-05.3954568,bF,1.75,13.739,>13.739,99.990,0.092,2.319,g
2458639.90251,2019-06-05.3967310,bF,1.80,13.947,>13.947,99.990,3.628,1.916,g
2458639.90379,2019-06-05.3980060,bF,1.50,14.292,>14.292,99.990,1.596,1.394,g
2458640.70240,2019-06-06.1965975,bj,1.49,16.905,15.353,0.052,2.623,0.126,g
2458640.70361,2019-06-06.1978216,bj,1.64,16.883,15.170,0.045,3.105,0.128,g
2458640.70483,2019-06-06.1990393,bj,1.62,16.831,15.179,0.048,3.079,0.135,g
2458641.57448,2019-06-07.0686805,bj,1.56,16.769,15.158,0.050,3.137,0.143,g
2458641.57570,2019-06-07.0698949,bj,1.58,16.855,15.160,0.046,3.131,0.132,g
2458641.57692,2019-06-07.0711130,bj,1.58,16.561,15.122,0.058,3.247,0.173,g
2458641.89714,2019-06-07.3913211,bj,1.55,16.808,15.103,0.045,3.301,0.138,g
2458641.89834,2019-06-07.3925346,bj,1.61,16.785,15.114,0.047,3.268,0.140,g
2458641.89956,2019-06-07.3937505,bj,1.56,16.732,15.131,0.050,3.216,0.148,g
2458643.37457,2019-06-08.8687418,bn,1.51,16.920,15.140,0.042,3.193,0.124,g
2458643.37590,2019-06-08.8700673,bn,1.52,16.981,15.093,0.038,3.334,0.117,g
2458643.37711,2019-06-08.8712869,bn,1.53,16.951,15.176,0.043,3.090,0.121,g
2458644.55753,2019-06-10.0516879,bF,1.47,16.870,15.129,0.044,3.225,0.130,g
2458644.55880,2019-06-10.0529567,bF,1.48,16.738,15.282,0.057,2.799,0.147,g
2458644.56011,2019-06-10.0542707,bF,1.53,16.829,15.274,0.052,2.819,0.135,g
2458645.58626,2019-06-11.0804118,bj,1.59,16.579,15.225,0.063,2.951,0.170,g
2458645.58749,2019-06-11.0816456,bj,1.47,16.601,15.237,0.062,2.918,0.166,g
2458645.58871,2019-06-11.0828619,bj,1.50,16.560,15.189,0.062,3.050,0.173,g
2458645.83788,2019-06-11.3320234,bF,1.49,16.213,15.268,0.092,2.836,0.238,g
2458645.83915,2019-06-11.3332996,bF,1.55,16.390,15.021,0.062,3.564,0.202,g
2458645.84043,2019-06-11.3345765,bF,1.52,16.296,15.311,0.088,2.727,0.220,g
2458646.90725,2019-06-12.4013932,bB,2.05,16.856,15.175,0.047,3.091,0.132,g
2458646.90853,2019-06-12.4026707,bB,2.04,16.868,15.111,0.043,3.279,0.130,g
2458646.90980,2019-06-12.4039420,bB,2.06,16.809,15.116,0.046,3.261,0.138,g
2458648.36919,2019-06-13.8633285,bn,1.54,16.450,15.252,0.073,2.877,0.191,g
2458648.37039,2019-06-13.8645348,bn,1.52,16.580,15.150,0.059,3.164,0.170,g
2458648.37160,2019-06-13.8657415,bn,1.57,16.527,15.112,0.060,3.275,0.178,g
2458655.27375,2019-06-20.7679304,bn,2.08,16.671,15.010,0.047,3.599,0.157,g
2458655.27497,2019-06-20.7691403,bn,2.07,16.701,15.026,0.047,3.543,0.153,g
2458655.27617,2019-06-20.7703408,bn,2.05,16.817,15.051,0.043,3.464,0.137,g
2458656.59797,2019-06-22.0921616,bj,1.58,15.876,15.077,0.105,3.382,0.324,g
2458656.59919,2019-06-22.0933725,bj,1.63,15.735,15.026,0.114,3.543,0.369,g
2458656.60041,2019-06-22.0945950,bj,1.60,15.674,15.224,0.145,2.954,0.390,g
2458657.60622,2019-06-23.1004153,bj,1.60,16.821,15.204,0.049,3.008,0.136,g
2458657.60746,2019-06-23.1016473,bj,1.57,16.843,15.144,0.046,3.181,0.133,g
2458657.60867,2019-06-23.1028650,bj,1.53,16.831,15.151,0.047,3.162,0.135,g
2458659.91909,2019-06-25.4133239,bB,2.27,16.985,15.176,0.041,3.086,0.117,g
2458659.92037,2019-06-25.4145943,bB,2.26,17.111,15.171,0.037,3.103,0.104,g
2458659.92163,2019-06-25.4158594,bB,2.13,17.156,15.126,0.034,3.235,0.100,g
2458660.80341,2019-06-26.2976534,bj,1.55,16.811,15.122,0.046,3.244,0.137,g
2458660.80462,2019-06-26.2988716,bj,1.46,16.857,15.130,0.045,3.221,0.131,g
2458660.80584,2019-06-26.3000881,bj,1.56,16.761,15.124,0.048,3.239,0.144,g
2458661.76693,2019-06-27.2611929,bj,1.62,15.682,15.264,0.149,2.846,0.388,g
2458661.76815,2019-06-27.2624084,bj,1.64,14.895,>14.895,99.990,2.706,0.800,g
2458661.76936,2019-06-27.2636252,bj,1.60,15.300,15.113,0.184,3.273,0.552,g
2458662.77764,2019-06-28.2719271,bj,1.59,16.792,15.191,0.050,3.044,0.140,g
2458662.77885,2019-06-28.2731384,bj,1.55,16.875,15.276,0.050,2.816,0.129,g
2458662.78006,2019-06-28.2743600,bj,1.59,16.847,15.241,0.050,2.906,0.133,g
2458666.86389,2019-07-02.3582818,bB,2.07,17.018,14.992,0.034,3.658,0.113,g
2458666.86516,2019-07-02.3595562,bB,2.06,17.155,15.154,0.035,3.151,0.100,g
2458666.86645,2019-07-02.3608362,bB,2.05,17.046,15.199,0.040,3.021,0.110,g
2458667.83243,2019-07-03.3268461,bB,2.27,17.077,15.063,0.034,3.429,0.108,g
2458667.83370,2019-07-03.3281163,bB,2.22,16.971,15.125,0.040,3.237,0.118,g
2458667.83499,2019-07-03.3294076,bB,2.24,17.064,15.110,0.036,3.282,0.109,g
2458668.79797,2019-07-04.2924247,bj,1.57,16.787,15.227,0.052,2.946,0.140,g
2458668.79919,2019-07-04.2936473,bj,1.57,16.854,15.216,0.048,2.976,0.132,g
2458668.80042,2019-07-04.2948723,bj,1.53,16.769,15.122,0.048,3.246,0.143,g
2458669.79769,2019-07-05.2921652,br,1.50,15.608,15.136,0.143,3.202,0.417,g
2458669.79890,2019-07-05.2933790,br,1.43,15.991,15.218,0.107,2.971,0.292,g
2458669.80010,2019-07-05.2945841,br,1.52,16.295,15.364,0.094,2.597,0.222,g
2458670.61820,2019-07-06.1127122,bF,1.58,16.973,15.172,0.042,3.099,0.118,g
2458670.61947,2019-07-06.1139850,bF,1.60,16.942,15.263,0.047,2.851,0.122,g
2458670.62074,2019-07-06.1152489,bF,1.56,16.887,15.149,0.044,3.166,0.128,g
2458670.89086,2019-07-06.3853802,bB,2.04,17.014,15.191,0.041,3.044,0.114,g
2458670.89213,2019-07-06.3866506,bB,2.05,17.060,15.162,0.038,3.127,0.109,g
2458670.89340,2019-07-06.3879239,bB,2.05,17.068,15.196,0.039,3.030,0.109,g
2458671.47853,2019-07-06.9730761,bj,1.59,14.539,>14.539,99.990,5.242,1.110,g
2458671.47976,2019-07-06.9743012,bj,1.67,14.734,>14.734,99.990,3.133,0.929,g
2458671.48097,2019-07-06.9755194,bj,1.60,14.587,>14.587,99.990,2.900,1.062,g
2458671.89157,2019-07-07.3861204,bB,2.11,17.066,15.211,0.040,2.988,0.109,g
2458671.89284,2019-07-07.3873902,bB,2.11,17.086,15.143,0.037,3.183,0.107,g
2458671.89411,2019-07-07.3886684,bB,2.11,17.014,15.162,0.040,3.126,0.114,g
2458673.24999,2019-07-08.7445892,bn,1.49,16.471,14.972,0.055,3.724,0.188,g
2458673.25119,2019-07-08.7457931,bn,1.49,16.625,15.247,0.062,2.892,0.163,g
2458673.25241,2019-07-08.7470123,bn,1.48,16.624,15.122,0.055,3.247,0.163,g
2458674.82334,2019-07-10.3180174,bB,2.06,16.816,15.068,0.044,3.413,0.137,g
2458674.82463,2019-07-10.3193038,bB,2.03,16.873,15.178,0.046,3.083,0.130,g
2458674.82592,2019-07-10.3205893,bB,2.03,16.802,15.156,0.048,3.145,0.138,g
2458675.79759,2019-07-11.2923004,br,1.46,15.894,14.998,0.096,3.637,0.319,g
2458675.79880,2019-07-11.2935105,br,1.44,15.851,15.081,0.108,3.369,0.332,g
2458675.80002,2019-07-11.2947300,br,1.46,15.857,15.087,0.108,3.351,0.330,g
2458682.44294,2019-07-17.9379601,bn,1.62,15.328,>15.328,99.990,1.774,0.537,g
2458682.44548,2019-07-17.9404998,bn,1.68,15.626,15.110,0.136,3.282,0.408,g
2458682.62932,2019-07-18.1243465,bj,1.62,16.294,14.947,0.063,3.813,0.221,g
2458682.63053,2019-07-18.1255633,bj,1.63,16.176,15.260,0.094,2.856,0.246,g
2458682.63175,2019-07-18.1267802,bj,1.58,16.284,15.223,0.082,2.957,0.223,g
2458683.56365,2019-07-19.0587311,bF,1.58,16.580,15.361,0.071,2.605,0.170,g
2458683.56491,2019-07-19.0599893,bF,1.57,16.506,15.198,0.066,3.027,0.182,g
2458683.56618,2019-07-19.0612563,bF,1.51,16.486,15.217,0.068,2.972,0.185,g
2458683.82198,2019-07-19.3170717,br,1.55,14.998,14.837,0.189,4.221,0.728,g
2458683.82320,2019-07-19.3182895,br,1.70,14.778,>14.778,99.990,1.414,0.891,g
2458683.82441,2019-07-19.3195100,br,1.67,14.590,>14.590,99.990,3.595,1.060,g
2458684.77669,2019-07-20.2718393,br,1.48,16.138,15.191,0.092,3.045,0.255,g
2458684.77793,2019-07-20.2730726,br,1.49,16.098,15.131,0.090,3.218,0.264,g
2458684.77913,2019-07-20.2742842,br,1.51,16.059,15.280,0.107,2.805,0.274,g
2458685.61806,2019-07-21.1132545,bj,1.41,99.990,99.990,99.990,99.990,99.990,g
2458685.61930,2019-07-21.1144858,bj,1.41,99.990,99.990,99.990,99.990,99.990,g
2458685.81384,2019-07-21.3090438,br,1.48,15.972,15.050,0.094,3.468,0.297,g
2458685.81506,2019-07-21.3102596,br,1.36,15.934,15.213,0.113,2.984,0.307,g
2458685.81627,2019-07-21.3114769,br,1.39,15.864,15.034,0.102,3.520,0.328,g
2458686.77170,2019-07-22.2669625,br,1.48,16.330,15.093,0.070,3.333,0.214,g
2458686.77293,2019-07-22.2681943,br,1.42,16.369,15.183,0.073,3.068,0.206,g
2458686.77415,2019-07-22.2694126,br,1.47,16.294,15.045,0.069,3.484,0.221,g
2458688.68459,2019-07-24.1799667,bF,1.54,16.942,15.164,0.043,3.122,0.122,g
2458688.68589,2019-07-24.1812579,bF,1.61,16.893,15.217,0.047,2.975,0.127,g
2458688.68716,2019-07-24.1825339,bF,1.48,16.942,15.098,0.040,3.317,0.122,g
2458689.76251,2019-07-25.2579456,bj,1.60,16.689,15.155,0.053,3.148,0.154,g
2458689.76373,2019-07-25.2591607,bj,1.55,16.692,15.118,0.051,3.256,0.153,g
2458689.76495,2019-07-25.2603848,bj,1.64,16.552,15.161,0.061,3.131,0.174,g
2458689.83487,2019-07-25.3303182,bB,2.08,17.132,15.148,0.035,3.171,0.102,g
2458689.83742,2019-07-25.3328630,bB,2.06,17.088,15.124,0.036,3.237,0.107,g
2458690.25842,2019-07-25.7538954,bn,1.58,16.963,15.115,0.040,3.266,0.120,g
2458690.25983,2019-07-25.7552998,bn,1.58,16.881,15.206,0.047,3.003,0.129,g
2458690.80039,2019-07-26.2958875,br,1.49,99.990,99.990,99.990,99.990,99.990,g
2458690.80159,2019-07-26.2971004,br,1.42,99.990,99.990,99.990,99.990,99.990,g
2458690.80283,2019-07-26.2983391,br,1.42,99.990,99.990,99.990,99.990,99.990,g
2458691.27130,2019-07-26.7668384,bn,1.52,17.057,15.026,0.034,3.548,0.110,g
2458691.27253,2019-07-26.7680682,bn,1.48,16.930,15.077,0.040,3.383,0.123,g
2458691.27374,2019-07-26.7692677,bn,1.51,17.061,14.983,0.032,3.690,0.109,g
2458692.59668,2019-07-28.0923019,bj,1.55,16.927,15.205,0.045,3.005,0.123,g
2458692.59790,2019-07-28.0935185,bj,1.48,16.875,15.145,0.044,3.179,0.129,g
2458692.59912,2019-07-28.0947363,bj,1.57,16.855,15.093,0.043,3.335,0.132,g
2458692.74380,2019-07-28.2394311,bj,1.58,16.784,15.164,0.049,3.122,0.141,g
2458692.74502,2019-07-28.2406472,bj,1.50,16.898,15.269,0.049,2.837,0.127,g
2458692.74624,2019-07-28.2418672,bj,1.60,16.874,15.267,0.050,2.839,0.130,g
2458693.70750,2019-07-29.2031898,br,1.36,16.563,15.422,0.077,2.463,0.175,g
2458693.70871,2019-07-29.2044094,br,1.40,16.667,15.259,0.060,2.859,0.157,g
2458693.70993,2019-07-29.2056262,br,1.46,16.781,15.223,0.052,2.958,0.141,g
2458696.80076,2019-08-01.2966582,bB,2.06,17.099,15.196,0.038,3.031,0.105,g
