HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2459018.45800,2020-06-17.9540821,bp,1.46,16.355,16.037,0.164,1.398,0.209,g
2459018.45923,2020-06-17.9553109,bp,1.45,16.234,16.038,0.183,1.397,0.233,g
2459018.46046,2020-06-17.9565387,bp,1.45,16.318,15.938,0.155,1.532,0.216,g
2459020.82061,2020-06-20.3165732,bt,1.44,16.232,15.831,0.152,1.690,0.234,g
2459020.82183,2020-06-20.3177883,bt,1.48,16.048,15.833,0.180,1.686,0.277,g
2459020.82304,2020-06-20.3190042,bt,1.48,15.736,>15.736,99.990,1.689,0.369,g
2459021.91000,2020-06-21.4059172,bC,1.52,16.364,15.948,0.150,1.517,0.207,g
2459021.91131,2020-06-21.4072273,bC,1.50,16.696,16.023,0.118,1.415,0.153,g
2459021.91262,2020-06-21.4085381,bC,1.48,16.571,15.866,0.115,1.636,0.171,g
2459022.76293,2020-06-22.2588087,bt,1.51,16.227,15.926,0.166,1.548,0.235,g
2459022.76415,2020-06-22.2600285,bt,1.46,16.263,16.048,0.180,1.384,0.227,g
2459022.76537,2020-06-22.2612469,bt,1.49,16.216,16.131,0.203,1.281,0.237,g
2459023.38172,2020-06-22.8775699,bo,1.50,16.196,16.057,0.193,1.372,0.241,g
2459023.38427,2020-06-22.880125,bo,1.53,16.241,16.016,0.179,1.423,0.232,g
2459025.66765,2020-06-25.1634174,bs,1.48,15.673,>15.673,99.990,0.356,0.391,g
2459026.84037,2020-06-26.3360908,bD,1.35,16.384,16.061,0.163,1.367,0.203,g
2459026.84169,2020-06-26.3374112,bD,1.44,16.214,15.957,0.173,1.505,0.237,g
2459026.84300,2020-06-26.3387222,bD,1.47,16.402,15.899,0.138,1.586,0.200,g
2459027.93023,2020-06-27.4259096,bC,1.47,16.486,15.876,0.125,1.621,0.185,g
2459027.93154,2020-06-27.4272270,bC,1.45,16.521,15.759,0.109,1.804,0.179,g
2459027.93286,2020-06-27.4285410,bC,1.50,16.720,16.022,0.116,1.416,0.149,g
2459029.93616,2020-06-29.4317673,bt,1.50,16.362,15.973,0.154,1.482,0.207,g
2459029.93738,2020-06-29.4329902,bt,1.45,16.375,15.882,0.140,1.610,0.205,g
2459029.93861,2020-06-29.4342144,bt,1.47,16.367,15.890,0.142,1.600,0.206,g
2459030.82104,2020-06-30.3166171,bC,1.49,16.210,>16.210,99.990,1.100,0.238,g
2459030.82235,2020-06-30.3179291,bC,1.53,16.093,>16.093,99.990,1.221,0.266,g
2459030.82367,2020-06-30.3192466,bC,1.54,16.061,>16.061,99.990,1.019,0.273,g
2459030.84094,2020-06-30.3365230,bD,1.45,16.092,>16.092,99.990,1.271,0.266,g
2459030.84226,2020-06-30.3378435,bD,1.52,16.096,15.869,0.178,1.631,0.265,g
2459030.84357,2020-06-30.3391552,bD,1.92,16.155,>16.155,99.990,1.243,0.251,g
2459031.02939,2020-06-30.5249671,bD,1.52,16.354,15.995,0.158,1.453,0.209,g
2459031.03071,2020-06-30.5262883,bD,1.55,16.441,15.894,0.133,1.594,0.193,g
2459031.03204,2020-06-30.5276133,bD,1.49,16.408,15.871,0.134,1.628,0.199,g
2459031.03338,2020-06-30.5289541,bC,1.46,16.517,15.916,0.126,1.563,0.180,g
2459031.03468,2020-06-30.5302574,bC,1.42,16.656,15.832,0.103,1.686,0.158,g
2459031.03600,2020-06-30.5315699,bC,1.47,16.651,15.935,0.114,1.535,0.159,g
2459033.91090,2020-07-03.4063920,bC,1.46,15.861,15.816,0.211,1.713,0.329,g
2459033.91223,2020-07-03.4077177,bC,1.48,16.035,>16.035,99.990,1.057,0.280,g
2459033.91357,2020-07-03.4090603,bC,1.39,16.108,>16.108,99.990,0.947,0.262,g
2459033.91894,2020-07-03.4144244,bD,1.41,16.111,>16.111,99.990,1.037,0.261,g
2459033.92026,2020-07-03.4157409,bD,1.38,15.990,>15.990,99.990,1.179,0.292,g
2459033.92158,2020-07-03.4170609,bD,1.43,16.226,15.744,0.141,1.830,0.235,g
2459034.85524,2020-07-04.3506971,bD,1.40,15.795,>15.795,99.990,1.373,0.349,g
2459034.85655,2020-07-04.3520150,bD,1.94,15.927,>15.927,99.990,1.394,0.309,g
2459034.85788,2020-07-04.3533399,bD,1.45,15.779,>15.779,99.990,1.173,0.354,g
2459035.90858,2020-07-05.4040123,bD,1.50,15.822,>15.822,99.990,1.041,0.341,g
2459035.90990,2020-07-05.4053383,bD,1.88,15.786,>15.786,99.990,1.153,0.352,g
2459035.91121,2020-07-05.4066469,bD,1.49,15.645,>15.645,99.990,1.462,0.401,g
2459036.44724,2020-07-05.9426555,bp,2.08,15.660,>15.660,99.990,0.820,0.395,g
2459036.44852,2020-07-05.9439361,bp,2.09,15.513,>15.513,99.990,0.682,0.453,g
2459036.94972,2020-07-06.4451309,bt,1.99,15.299,>15.299,99.990,1.312,0.551,g
2459036.95094,2020-07-06.44635,bt,1.94,15.064,>15.064,99.990,0.173,0.685,g
2459036.95215,2020-07-06.4475564,bt,1.58,15.125,>15.125,99.990,0.881,0.647,g
2459038.53465,2020-07-08.0300229,bp,2.02,15.607,>15.607,99.990,0.840,0.415,g
2459038.53586,2020-07-08.0312320,bp,1.94,15.853,>15.853,99.990,1.365,0.331,g
2459038.53709,2020-07-08.0324560,bp,1.95,15.983,>15.983,99.990,1.151,0.294,g
2459039.02522,2020-07-08.5205758,bC,1.45,16.206,>16.206,99.990,1.100,0.239,g
2459039.02654,2020-07-08.5218979,bC,1.41,16.130,15.897,0.177,1.588,0.257,g
2459039.02786,2020-07-08.5232223,bC,1.45,16.282,16.039,0.176,1.395,0.224,g
2459040.85205,2020-07-10.3473815,bD,1.46,16.496,15.979,0.137,1.474,0.183,g
2459040.85337,2020-07-10.3486906,bD,1.47,16.295,16.028,0.172,1.409,0.220,g
2459040.85469,2020-07-10.3500103,bD,1.52,16.365,15.896,0.143,1.590,0.207,g
2459041.80283,2020-07-11.2981332,bt,1.44,16.162,15.821,0.160,1.705,0.249,g
2459041.80404,2020-07-11.2993508,bt,1.46,16.183,15.965,0.180,1.494,0.244,g
2459041.80527,2020-07-11.3005714,bt,1.47,16.095,>16.095,99.990,1.304,0.265,g
2459041.84610,2020-07-11.3413981,bC,1.52,16.572,15.984,0.128,1.467,0.171,g
2459041.84741,2020-07-11.3427090,bC,1.51,16.490,16.039,0.145,1.395,0.185,g
2459041.84873,2020-07-11.3440273,bC,1.51,16.552,15.863,0.117,1.640,0.174,g
2459042.80306,2020-07-12.2983472,bs,1.46,16.227,16.138,0.202,1.272,0.235,g
2459042.80427,2020-07-12.2995619,bs,1.52,16.538,15.828,0.114,1.694,0.176,g
2459042.80549,2020-07-12.3007768,bs,1.48,16.453,15.990,0.144,1.459,0.191,g
2459043.83400,2020-07-13.3292668,bD,1.45,16.222,16.105,0.197,1.312,0.236,g
2459043.83531,2020-07-13.3305807,bD,1.43,16.073,15.856,0.180,1.650,0.270,g
2459043.83663,2020-07-13.3319052,bD,1.40,16.272,15.912,0.158,1.567,0.225,g
2459043.91941,2020-07-13.4146775,bs,1.49,16.278,16.018,0.173,1.421,0.224,g
2459043.92063,2020-07-13.4159002,bs,1.46,16.154,>16.154,99.990,1.234,0.251,g
2459043.92187,2020-07-13.4171304,bs,1.47,16.447,16.013,0.148,1.429,0.192,g
2459045.93894,2020-07-15.4341799,bt,1.52,16.234,16.074,0.190,1.350,0.233,g
2459048.01457,2020-07-17.5097848,bC,1.46,16.617,15.859,0.110,1.646,0.164,g
2459048.01588,2020-07-17.5110972,bC,1.43,16.495,15.768,0.113,1.789,0.184,g
2459048.01719,2020-07-17.5124097,bC,1.46,16.518,15.860,0.120,1.644,0.180,g
2459049.90286,2020-07-19.3980589,bD,2.08,16.340,16.076,0.172,1.347,0.211,g
2459049.90417,2020-07-19.3993694,bD,2.09,16.393,16.092,0.167,1.328,0.201,g
2459049.90548,2020-07-19.4006892,bD,2.00,16.353,16.130,0.179,1.282,0.209,g
2459050.86889,2020-07-20.3640881,bC,2.09,16.315,16.128,0.185,1.284,0.217,g
2459050.87020,2020-07-20.3654005,bC,2.00,16.382,16.167,0.180,1.239,0.204,g
2459050.87151,2020-07-20.3667120,bC,2.26,16.304,16.087,0.180,1.335,0.219,g
2459053.02473,2020-07-22.5199252,bD,1.46,16.358,16.008,0.159,1.435,0.208,g
2459053.02602,2020-07-22.5212086,bD,1.54,16.407,16.148,0.173,1.262,0.199,g
2459053.02732,2020-07-22.5225085,bD,1.46,16.284,16.043,0.176,1.390,0.223,g
2459055.44493,2020-07-24.9401122,bp,1.55,16.236,15.876,0.158,1.620,0.233,g
2459055.44620,2020-07-24.9413765,bp,1.55,16.318,15.905,0.150,1.577,0.216,g
2459055.44741,2020-07-24.9425946,bp,1.53,16.320,15.785,0.134,1.763,0.215,g
2459055.92781,2020-07-25.4229945,bC,2.00,16.372,16.054,0.164,1.376,0.206,g
2459055.92909,2020-07-25.4242773,bC,1.98,16.327,16.152,0.187,1.257,0.214,g
2459055.93039,2020-07-25.4255807,bC,2.12,16.222,15.998,0.179,1.449,0.236,g
2459055.95140,2020-07-25.4465791,bD,2.00,16.425,15.976,0.145,1.478,0.196,g
2459055.95268,2020-07-25.4478678,bD,2.00,16.484,15.848,0.122,1.663,0.185,g
2459055.95399,2020-07-25.4491678,bD,2.02,16.320,15.902,0.150,1.582,0.216,g
2459058.78938,2020-07-28.2845765,bt,1.47,16.465,15.826,0.122,1.697,0.188,g
2459058.79061,2020-07-28.2857964,bt,1.45,16.356,15.850,0.138,1.660,0.208,g
2459058.79183,2020-07-28.2870230,bt,1.49,16.533,15.961,0.130,1.497,0.177,g
2459060.00047,2020-07-29.4956645,bD,1.46,16.394,15.864,0.135,1.637,0.201,g
2459060.00177,2020-07-29.4969631,bD,1.48,16.386,15.871,0.137,1.628,0.203,g
2459060.00306,2020-07-29.4982535,bD,1.47,16.425,16.084,0.161,1.338,0.195,g
2459061.77652,2020-07-31.2717288,bC,1.44,16.123,15.858,0.172,1.649,0.258,g
2459061.77780,2020-07-31.2730234,bC,1.45,16.016,15.987,0.214,1.463,0.285,g
2459061.77912,2020-07-31.2743299,bC,1.43,16.095,15.871,0.179,1.626,0.265,g
2459061.88276,2020-07-31.3779723,bD,1.43,16.288,15.877,0.151,1.619,0.222,g
2459061.88404,2020-07-31.3792663,bD,1.47,16.152,16.107,0.211,1.309,0.251,g
2459061.88533,2020-07-31.3805496,bD,1.44,16.280,16.077,0.182,1.346,0.223,g
2459062.76791,2020-08-01.2631243,bs,1.44,15.638,>15.638,99.990,1.078,0.404,g
2459062.76912,2020-08-01.2643451,bs,1.41,15.662,>15.662,99.990,1.063,0.395,g
2459062.77034,2020-08-01.2655611,bs,1.45,15.687,>15.687,99.990,0.350,0.386,g
2459062.85740,2020-08-01.3526159,bt,1.44,15.681,>15.681,99.990,1.007,0.388,g
2459062.85861,2020-08-01.3538354,bt,1.55,15.502,>15.502,99.990,0.776,0.457,g
2459062.85984,2020-08-01.3550584,bt,1.51,15.636,>15.636,99.990,0.621,0.404,g
2459063.78208,2020-08-02.2773214,bs,1.56,15.477,>15.477,99.990,1.559,0.468,g
2459063.78330,2020-08-02.2785375,bs,1.48,15.452,>15.452,99.990,1.197,0.479,g
2459063.78452,2020-08-02.2797533,bs,1.41,15.553,>15.553,99.990,1.278,0.436,g
2459063.84569,2020-08-02.3409304,bt,1.94,15.524,>15.524,99.990,0.760,0.448,g
2459063.84691,2020-08-02.3421532,bt,1.94,15.410,>15.410,99.990,0.748,0.498,g
2459063.84813,2020-08-02.3433703,bt,1.50,15.484,>15.484,99.990,1.210,0.465,g
2459066.88542,2020-08-05.3806907,bC,2.24,15.867,>15.867,99.990,0.730,0.327,g
2459066.88667,2020-08-05.3819442,bC,2.11,15.948,>15.948,99.990,1.039,0.303,g
2459066.88792,2020-08-05.3831952,bC,2.09,15.981,>15.981,99.990,1.240,0.294,g
2459068.97511,2020-08-07.4704201,bD,1.92,16.208,16.063,0.192,1.364,0.239,g
2459068.97635,2020-08-07.4716620,bD,1.44,16.207,15.759,0.145,1.805,0.239,g
2459068.97761,2020-08-07.4729177,bD,1.91,16.090,16.050,0.212,1.380,0.266,g
2459069.73657,2020-08-08.2319082,bt,1.51,16.089,15.806,0.169,1.729,0.266,g
2459069.73780,2020-08-08.2331267,bt,1.98,15.998,>15.998,99.990,1.141,0.290,g
2459069.73901,2020-08-08.2343427,bt,1.97,15.949,>15.949,99.990,1.274,0.303,g
2459069.96699,2020-08-08.4623174,bC,1.99,16.292,16.097,0.184,1.321,0.221,g
2459069.96948,2020-08-08.4648055,bC,2.03,16.141,>16.141,99.990,1.232,0.254,g
2459071.94517,2020-08-10.4405390,bC,1.48,16.610,15.837,0.108,1.679,0.165,g
2459071.94641,2020-08-10.4417853,bC,1.46,16.329,15.863,0.143,1.640,0.214,g
2459071.94765,2020-08-10.4430238,bC,1.46,16.435,15.874,0.131,1.622,0.194,g
2459072.76658,2020-08-11.2619732,bD,1.92,16.603,15.945,0.120,1.521,0.166,g
2459072.76782,2020-08-11.2632162,bD,1.53,16.389,16.003,0.154,1.442,0.202,g
2459072.76906,2020-08-11.2644546,bD,1.94,16.430,15.819,0.125,1.707,0.195,g
2459072.83903,2020-08-11.3344353,bs,1.47,16.346,15.903,0.146,1.580,0.210,g
2459072.84025,2020-08-11.3356534,bs,1.47,16.375,16.036,0.161,1.398,0.205,g
2459072.84147,2020-08-11.3368695,bs,1.44,16.236,16.134,0.200,1.278,0.233,g
2459073.75222,2020-08-12.2476355,bs,1.42,99.990,99.990,99.990,99.990,99.990,g
2459073.75343,2020-08-12.2488504,bs,1.49,16.378,15.813,0.131,1.716,0.204,g
2459073.75466,2020-08-12.2500714,bs,1.45,99.990,99.990,99.990,99.990,99.990,g
2459073.88250,2020-08-12.3779194,bt,1.51,16.058,>16.058,99.990,1.230,0.274,g
2459073.88373,2020-08-12.3791412,bt,1.43,16.196,16.068,0.195,1.357,0.241,g
2459073.88494,2020-08-12.3803605,bt,1.46,16.247,15.860,0.154,1.645,0.230,g
2459074.86430,2020-08-13.3597447,bt,1.45,16.223,>16.223,99.990,1.046,0.235,g
2459074.86553,2020-08-13.3609734,bt,1.51,16.151,>16.151,99.990,1.156,0.252,g
2459074.86674,2020-08-13.3621912,bt,1.50,16.194,15.890,0.166,1.599,0.242,g
2459075.80307,2020-08-14.2985412,bC,1.48,16.554,15.943,0.125,1.523,0.174,g
2459075.80431,2020-08-14.2997782,bC,1.49,16.630,15.926,0.115,1.548,0.162,g
2459075.80556,2020-08-14.3010244,bC,1.42,16.576,15.805,0.108,1.729,0.171,g
2459075.81475,2020-08-14.3102171,bt,1.44,16.365,15.740,0.124,1.836,0.207,g
2459075.81597,2020-08-14.3114356,bt,1.42,16.328,15.840,0.140,1.674,0.214,g
2459075.81719,2020-08-14.3126539,bt,1.41,16.477,15.877,0.127,1.620,0.187,g
2459078.83891,2020-08-17.3344767,bD,1.94,16.390,15.967,0.149,1.489,0.202,g
2459078.84016,2020-08-17.3357185,bD,1.54,16.398,15.869,0.135,1.632,0.200,g
2459078.84140,2020-08-17.3369600,bD,1.93,16.400,15.929,0.142,1.544,0.200,g
2459079.86614,2020-08-18.3617343,bt,1.56,16.103,>16.103,99.990,0.990,0.263,g
2459079.86736,2020-08-18.3629468,bt,1.48,16.099,15.729,0.156,1.856,0.264,g
2459079.86857,2020-08-18.3641642,bt,1.52,16.231,>16.231,99.990,1.117,0.234,g
2459082.74163,2020-08-21.2373219,bC,1.43,16.367,16.176,0.185,1.230,0.207,g
2459082.74287,2020-08-21.2385590,bC,1.43,16.174,15.917,0.173,1.560,0.246,g
2459082.74411,2020-08-21.2398008,bC,1.45,16.412,15.959,0.145,1.502,0.198,g
2459082.80039,2020-08-21.2960815,bD,1.47,16.576,15.904,0.119,1.578,0.170,g
2459082.80163,2020-08-21.2973212,bD,1.93,16.408,15.901,0.138,1.584,0.199,g
2459082.80287,2020-08-21.2985608,bD,1.93,16.441,15.929,0.137,1.543,0.193,g
2459083.83819,2020-08-22.3339219,bt,1.44,14.740,>14.740,99.990,0.761,0.923,g
2459083.83941,2020-08-22.3351399,bt,1.42,15.809,>15.809,99.990,0.073,0.345,g
2459083.84062,2020-08-22.3363519,bt,1.41,15.481,>15.481,99.990,1.512,0.467,g
2459083.84358,2020-08-22.3393098,bC,1.49,16.470,15.926,0.133,1.547,0.188,g
2459083.84482,2020-08-22.3405539,bC,1.51,16.589,15.900,0.117,1.585,0.168,g
2459083.84606,2020-08-22.3417934,bC,1.44,16.665,15.819,0.101,1.707,0.157,g
2459084.80078,2020-08-23.2965449,bs,1.38,99.990,99.990,99.990,99.990,99.990,g
2459084.80200,2020-08-23.2977692,bs,1.41,16.273,15.875,0.152,1.622,0.225,g
2459084.80321,2020-08-23.2989771,bs,1.42,99.990,99.990,99.990,99.990,99.990,g
2459084.82760,2020-08-23.3233711,bD,1.46,16.421,15.884,0.134,1.609,0.196,g
2459084.82885,2020-08-23.3246222,bD,1.44,16.589,15.862,0.113,1.641,0.168,g
2459084.83009,2020-08-23.3258697,bD,1.47,16.637,15.838,0.105,1.678,0.161,g
2459085.78348,2020-08-24.2792974,bs,1.47,99.990,99.990,99.990,99.990,99.990,g
2459085.78470,2020-08-24.2805135,bs,1.44,16.084,15.901,0.186,1.583,0.268,g
2459085.78593,2020-08-24.2817364,bs,1.41,99.990,99.990,99.990,99.990,99.990,g
2459085.80955,2020-08-24.3053506,bt,1.45,15.925,>15.925,99.990,1.146,0.310,g
2459085.81077,2020-08-24.3065793,bt,1.51,15.915,>15.915,99.990,1.072,0.313,g
2459085.81199,2020-08-24.3078001,bt,1.50,15.911,>15.911,99.990,1.162,0.314,g
2459086.77538,2020-08-25.2712275,bs,1.48,99.990,99.990,99.990,99.990,99.990,g
2459086.77660,2020-08-25.2724424,bs,1.49,99.990,99.990,99.990,99.990,99.990,g
2459086.77784,2020-08-25.2736854,bs,1.50,16.505,15.831,0.118,1.689,0.182,g
2459087.78562,2020-08-26.2815079,bs,1.51,99.990,99.990,99.990,99.990,99.990,g
2459087.78684,2020-08-26.2827336,bs,1.53,16.345,15.923,0.149,1.551,0.211,g
2459087.78807,2020-08-26.2839591,bs,1.42,99.990,99.990,99.990,99.990,99.990,g
2459087.81028,2020-08-26.3061681,bD,1.47,16.323,16.070,0.174,1.355,0.215,g
2459087.81152,2020-08-26.3074104,bD,1.94,16.228,16.156,0.205,1.253,0.234,g
2459087.81277,2020-08-26.3086591,bD,1.55,16.223,15.912,0.165,1.568,0.235,g
2459088.76476,2020-08-27.2606885,bs,1.43,16.105,>16.105,99.990,1.285,0.263,g
2459088.76598,2020-08-27.2619093,bs,1.46,16.289,15.920,0.156,1.556,0.222,g
2459088.76720,2020-08-27.2631288,bs,1.44,16.101,15.939,0.189,1.529,0.264,g
2459088.83141,2020-08-27.3273396,bt,1.44,16.367,15.950,0.150,1.513,0.206,g
2459088.83262,2020-08-27.3285568,bt,1.46,16.180,16.151,0.214,1.258,0.245,g
2459088.83384,2020-08-27.3297738,bt,1.46,16.245,16.051,0.184,1.380,0.231,g
2459089.75403,2020-08-28.2500050,bs,1.38,15.916,>15.916,99.990,1.127,0.312,g
2459089.75525,2020-08-28.2512222,bs,1.48,15.864,>15.864,99.990,1.097,0.328,g
2459089.75647,2020-08-28.2524405,bs,1.52,16.123,16.013,0.199,1.427,0.258,g
2459089.82476,2020-08-28.3207401,bt,1.45,16.019,>16.019,99.990,1.266,0.284,g
2459089.82600,2020-08-28.3219783,bt,1.49,16.011,>16.011,99.990,0.989,0.286,g
2459089.82723,2020-08-28.3232096,bt,1.47,15.983,15.951,0.213,1.512,0.294,g
2459090.77074,2020-08-29.2667619,bs,1.48,15.819,>15.819,99.990,1.107,0.342,g
2459090.77196,2020-08-29.2679805,bs,1.47,15.689,>15.689,99.990,1.901,0.385,g
2459090.77317,2020-08-29.2691960,bs,1.48,15.854,15.785,0.206,1.762,0.331,g
2459091.64787,2020-08-30.1439300,bt,1.53,15.563,>15.563,99.990,1.514,0.432,g
2459091.64909,2020-08-30.1451545,bt,1.46,15.549,>15.549,99.990,1.167,0.438,g
2459091.65031,2020-08-30.1463725,bt,1.60,15.515,>15.515,99.990,1.706,0.452,g
2459091.80238,2020-08-30.2984513,bs,1.47,15.489,>15.489,99.990,0.901,0.463,g
2459091.80361,2020-08-30.2996850,bs,1.44,15.409,>15.409,99.990,1.917,0.498,g
2459091.80484,2020-08-30.3009109,bs,1.50,15.453,>15.453,99.990,0.713,0.478,g
2459092.81965,2020-08-31.3157758,bt,1.61,15.047,>15.047,99.990,-0.264,0.695,g
2459092.82088,2020-08-31.3169976,bt,1.95,15.241,>15.241,99.990,1.989,0.581,g
2459092.82209,2020-08-31.3182112,bt,1.97,15.166,>15.166,99.990,1.403,0.623,g
2459092.86717,2020-08-31.3632931,bC,1.94,16.071,>16.071,99.990,1.123,0.271,g
2459092.86841,2020-08-31.3645292,bC,1.94,15.950,>15.950,99.990,1.047,0.303,g
2459092.86965,2020-08-31.3657724,bC,1.93,15.935,15.821,0.198,1.704,0.307,g
2459093.88983,2020-09-01.3859998,bC,1.47,15.950,>15.950,99.990,1.281,0.303,g
2459093.89107,2020-09-01.3872429,bC,1.44,16.080,15.944,0.194,1.522,0.269,g
2459093.89231,2020-09-01.3884836,bC,1.40,15.972,>15.972,99.990,1.357,0.297,g
2459093.91261,2020-09-01.4087791,bD,1.93,15.879,>15.879,99.990,1.566,0.323,g
2459093.91385,2020-09-01.4100188,bD,1.92,15.863,>15.863,99.990,1.349,0.328,g
2459093.91509,2020-09-01.4112590,bD,1.42,15.821,>15.821,99.990,1.070,0.341,g
2459094.84339,2020-09-02.3396017,bC,1.45,16.012,15.859,0.191,1.647,0.286,g
2459094.84464,2020-09-02.3408552,bC,1.38,16.021,15.805,0.180,1.730,0.284,g
2459094.84587,2020-09-02.3420909,bC,1.46,15.849,>15.849,99.990,1.463,0.332,g
2459094.92848,2020-09-02.4247024,bD,1.45,15.814,15.811,0.219,1.721,0.343,g
2459094.92972,2020-09-02.4259417,bD,1.38,15.928,>15.928,99.990,1.514,0.309,g
2459094.93096,2020-09-02.4271789,bD,1.42,15.930,>15.930,99.990,1.184,0.308,g
2459095.27468,2020-09-02.7709312,bp,1.96,15.675,>15.675,99.990,1.067,0.390,g
2459095.27591,2020-09-02.7721576,bp,1.50,15.542,>15.542,99.990,1.153,0.441,g
2459095.27715,2020-09-02.7733912,bp,1.94,15.589,>15.589,99.990,1.691,0.422,g
2459095.84634,2020-09-03.3426043,bC,1.45,16.003,15.864,0.193,1.639,0.289,g
2459095.84758,2020-09-03.3438428,bC,1.45,16.160,15.936,0.179,1.534,0.250,g
2459095.84882,2020-09-03.3450848,bC,1.45,16.175,>16.175,99.990,1.076,0.246,g
2459096.70294,2020-09-04.1992538,bs,1.50,15.844,>15.844,99.990,1.545,0.334,g
2459096.70414,2020-09-04.2004616,bs,1.40,15.876,>15.876,99.990,1.601,0.324,g
2459096.70535,2020-09-04.2016694,bs,1.43,15.969,>15.969,99.990,1.164,0.298,g
2459096.85736,2020-09-04.3536803,bD,1.41,16.157,16.108,0.210,1.310,0.250,g
2459096.85860,2020-09-04.3549252,bD,1.47,16.133,15.886,0.175,1.605,0.256,g
2459096.85985,2020-09-04.3561744,bD,1.51,16.253,15.887,0.157,1.603,0.229,g
2459097.77976,2020-09-05.2761276,bs,1.46,16.181,16.098,0.204,1.321,0.245,g
2459097.78097,2020-09-05.2773437,bs,1.46,15.857,15.786,0.206,1.760,0.330,g
2459097.78220,2020-09-05.2785642,bs,1.40,15.876,>15.876,99.990,0.954,0.324,g
2459097.81716,2020-09-05.3135285,bt,1.41,15.860,>15.860,99.990,0.958,0.329,g
2459097.81837,2020-09-05.3147414,bt,1.50,15.805,>15.805,99.990,1.655,0.346,g
2459097.81958,2020-09-05.3159572,bt,1.43,15.806,>15.806,99.990,1.223,0.346,g
2459099.79079,2020-09-07.2872696,bD,2.02,16.324,15.933,0.153,1.537,0.215,g
2459099.79203,2020-09-07.2885149,bD,1.98,16.437,16.108,0.162,1.309,0.193,g
2459099.79328,2020-09-07.2897601,bD,2.03,16.638,15.947,0.117,1.517,0.161,g
2459099.86558,2020-09-07.3620697,bC,2.46,16.165,16.115,0.210,1.300,0.249,g
2459101.83284,2020-09-09.3294391,bD,1.44,16.391,15.854,0.134,1.655,0.202,g
2459101.83409,2020-09-09.3306883,bD,1.39,16.569,16.068,0.139,1.358,0.171,g
2459101.83534,2020-09-09.3319417,bD,1.44,16.494,15.803,0.116,1.733,0.184,g
2459102.85863,2020-09-10.3552930,bC,1.42,16.530,15.850,0.118,1.659,0.178,g
2459102.85988,2020-09-10.3565427,bC,1.44,16.579,15.897,0.117,1.589,0.170,g
2459102.86112,2020-09-10.3577856,bC,1.47,16.467,15.875,0.127,1.621,0.188,g
2459103.88123,2020-09-11.3779425,bD,1.99,16.551,15.958,0.127,1.502,0.174,g
2459103.88246,2020-09-11.3791795,bD,2.01,16.388,16.039,0.159,1.394,0.202,g
2459103.88370,2020-09-11.3804203,bD,2.01,16.436,15.974,0.144,1.481,0.194,g
2459104.85880,2020-09-12.3555818,bC,1.50,16.417,15.895,0.136,1.592,0.197,g
2459104.86005,2020-09-12.3568245,bC,1.48,16.560,15.894,0.119,1.595,0.173,g
2459104.86129,2020-09-12.3580673,bC,1.48,16.460,16.102,0.158,1.316,0.189,g
2459106.81536,2020-09-14.3122589,bD,1.44,16.357,15.947,0.151,1.518,0.208,g
2459106.81661,2020-09-14.3135064,bD,1.53,16.444,15.906,0.134,1.576,0.192,g
2459106.81786,2020-09-14.3147565,bD,1.47,16.353,16.067,0.169,1.360,0.209,g
2459109.83198,2020-09-17.3290644,bC,2.20,16.040,>16.040,99.990,1.131,0.279,g
2459109.83321,2020-09-17.3303016,bC,2.26,16.239,16.127,0.198,1.286,0.232,g
2459109.83446,2020-09-17.3315480,bC,2.28,16.110,>16.110,99.990,0.951,0.262,g
2459109.85463,2020-09-17.3517211,bD,1.79,15.244,>15.244,99.990,1.988,0.581,g
2459109.85588,2020-09-17.3529642,bD,1.75,15.378,>15.378,99.990,0.952,0.513,g
2459109.85713,2020-09-17.3542118,bD,1.72,15.231,>15.231,99.990,0.878,0.587,g
2459110.75267,2020-09-18.2498209,bD,1.44,16.428,16.072,0.158,1.352,0.195,g
2459110.75392,2020-09-18.2510688,bD,1.47,16.436,15.971,0.143,1.484,0.194,g
2459110.75516,2020-09-18.2523085,bD,1.44,16.471,15.923,0.133,1.551,0.187,g
2459114.27135,2020-09-21.7687407,bo,1.49,16.257,15.881,0.156,1.613,0.229,g
2459114.27257,2020-09-21.7699591,bo,1.49,16.209,15.777,0.148,1.776,0.239,g
2459114.79751,2020-09-22.2949311,bD,1.49,16.116,15.772,0.160,1.783,0.260,g
2459114.79875,2020-09-22.2961739,bD,1.46,16.277,15.950,0.163,1.514,0.224,g
2459118.78080,2020-09-26.2785105,bD,2.04,16.123,16.079,0.211,1.344,0.258,g
2459118.78204,2020-09-26.2797428,bD,2.03,16.357,16.112,0.176,1.304,0.208,g
2459118.78328,2020-09-26.2809939,bD,2.08,16.246,16.224,0.215,1.176,0.230,g
2459121.80112,2020-09-29.2990430,bC,1.43,16.258,15.907,0.159,1.576,0.228,g
2459121.80236,2020-09-29.3002837,bC,1.49,16.246,16.176,0.206,1.229,0.231,g
2459121.80360,2020-09-29.3015243,bC,1.48,16.304,16.008,0.168,1.435,0.219,g
2459123.78068,2020-10-01.2787440,bD,1.47,15.921,>15.921,99.990,0.645,0.311,g
2459123.78192,2020-10-01.2799859,bD,1.40,16.081,>16.081,99.990,0.791,0.268,g
