HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2458546.01167,2019-03-03.5152262,bs,1.51,16.426,16.364,0.207,1.034,0.195,g
2458546.01289,2019-03-03.5164443,bs,1.53,16.327,>16.327,99.990,0.534,0.214,g
2458546.01412,2019-03-03.5176737,bs,1.51,16.163,>16.163,99.990,0.490,0.249,g
2458550.00243,2019-03-07.5058846,bs,1.48,15.913,>15.913,99.990,0.825,0.313,g
2458550.00363,2019-03-07.5070943,bs,1.51,15.736,>15.736,99.990,0.911,0.369,g
2458550.00486,2019-03-07.5083209,bs,1.45,15.224,>15.224,99.990,0.971,0.591,g
2458550.99546,2019-03-08.4988928,bs,1.53,99.990,99.990,99.990,99.990,99.990,g
2458550.99667,2019-03-08.5001096,bs,1.55,14.637,>14.637,99.990,2.032,1.015,g
2458550.99789,2019-03-08.5013252,bs,1.55,99.990,99.990,99.990,99.990,99.990,g
2458551.99594,2019-03-09.4993349,bs,2.09,99.990,99.990,99.990,99.990,99.990,g
2458551.99715,2019-03-09.5005506,bs,2.06,99.990,99.990,99.990,99.990,99.990,g
2458551.99837,2019-03-09.5017687,bs,2.03,99.990,99.990,99.990,99.990,99.990,g
2458561.99117,2019-03-19.4942297,bs,1.50,16.532,>16.532,99.990,0.655,0.177,g
2458567.99830,2019-03-25.5011061,bs,1.46,16.305,>16.305,99.990,0.653,0.218,g
2458570.96023,2019-03-28.4629101,bs,1.60,15.602,>15.602,99.990,0.453,0.417,g
2458570.96145,2019-03-28.4641262,bs,1.54,16.458,>16.458,99.990,0.763,0.190,g
2458570.96267,2019-03-28.4653429,bs,1.56,16.607,>16.607,99.990,0.581,0.165,g
2458571.97938,2019-03-29.4820082,bs,1.57,16.942,16.515,0.148,0.900,0.121,g
2458571.98061,2019-03-29.4832306,bs,1.53,17.188,16.765,0.149,0.714,0.097,g
2458571.98181,2019-03-29.4844407,bs,1.53,16.993,16.672,0.163,0.778,0.116,g
2458572.94799,2019-03-30.4505716,bs,1.50,99.990,99.990,99.990,99.990,99.990,g
2458572.94921,2019-03-30.4517854,bs,1.58,99.990,99.990,99.990,99.990,99.990,g
2458572.95043,2019-03-30.4530020,bs,1.49,99.990,99.990,99.990,99.990,99.990,g
2458577.06908,2019-04-03.5714508,bC,1.44,17.260,16.622,0.122,0.816,0.091,g
2458577.07035,2019-04-03.5727223,bC,1.47,17.246,16.786,0.144,0.701,0.092,g
2458577.07163,2019-04-03.5739956,bC,1.47,17.326,16.678,0.121,0.774,0.085,g
2458577.93217,2019-04-04.4344976,bs,1.49,99.990,99.990,99.990,99.990,99.990,g
2458577.93338,2019-04-04.4357109,bs,1.51,99.990,99.990,99.990,99.990,99.990,g
2458577.93460,2019-04-04.4369292,bs,1.49,99.990,99.990,99.990,99.990,99.990,g
2458578.93004,2019-04-05.4323197,bs,2.03,17.113,16.994,0.197,0.579,0.104,g
2458578.93125,2019-04-05.4335329,bs,2.06,17.198,16.665,0.134,0.784,0.096,g
2458578.93247,2019-04-05.4347474,bs,2.05,17.125,16.754,0.156,0.722,0.103,g
2458579.93209,2019-04-06.4343082,bs,1.58,99.990,99.990,99.990,99.990,99.990,g
2458579.93330,2019-04-06.4355226,bs,1.58,99.990,99.990,99.990,99.990,99.990,g
2458579.93451,2019-04-06.4367408,bs,1.54,99.990,99.990,99.990,99.990,99.990,g
2458581.06086,2019-04-07.5630148,bC,1.42,17.258,16.575,0.117,0.851,0.091,g
2458581.06213,2019-04-07.5642944,bC,1.46,17.366,16.638,0.112,0.803,0.082,g
2458581.06341,2019-04-07.5655701,bC,1.41,17.192,16.490,0.115,0.921,0.096,g
2458581.91024,2019-04-08.4123618,bk,1.57,16.430,>16.430,99.990,0.464,0.195,g
2458581.91146,2019-04-08.4135799,bk,1.61,16.319,>16.319,99.990,0.991,0.216,g
2458581.91268,2019-04-08.4147932,bk,1.60,16.166,>16.166,99.990,0.047,0.248,g
2458582.91319,2019-04-09.4152549,bk,1.62,16.139,>16.139,99.990,0.396,0.254,g
2458582.91441,2019-04-09.4164730,bk,1.65,16.222,>16.222,99.990,0.325,0.236,g
2458582.91562,2019-04-09.4176854,bk,1.98,15.853,>15.853,99.990,0.539,0.331,g
2458583.91974,2019-04-10.4217388,bs,1.38,99.990,99.990,99.990,99.990,99.990,g
2458583.92094,2019-04-10.4229452,bs,1.43,15.400,>15.400,99.990,0.521,0.503,g
2458583.92216,2019-04-10.4241692,bs,1.48,16.705,>16.705,99.990,0.591,0.151,g
2458584.90123,2019-04-11.4031743,bG,1.45,16.792,>16.792,99.990,0.472,0.139,g
2458584.90249,2019-04-11.4044429,bG,1.47,16.851,16.808,0.211,0.687,0.132,g
2458584.90376,2019-04-11.4057077,bG,1.45,17.019,16.951,0.206,0.602,0.113,g
2458585.65668,2019-04-12.1585795,bo,1.47,16.483,>16.483,99.990,0.460,0.185,g
2458585.65789,2019-04-12.1597974,bo,1.47,16.349,>16.349,99.990,0.655,0.210,g
2458585.65912,2019-04-12.1610237,bo,1.48,16.313,>16.313,99.990,0.354,0.217,g
2458585.90067,2019-04-12.4025572,bG,1.42,16.916,>16.916,99.990,0.614,0.124,g
2458585.90194,2019-04-12.4038289,bG,1.42,16.779,16.486,0.167,0.924,0.141,g
2458585.90321,2019-04-12.4050960,bG,1.49,16.884,16.645,0.176,0.798,0.128,g
2458586.92818,2019-04-13.4300086,bs,1.60,16.359,>16.359,99.990,0.431,0.208,g
2458588.90079,2019-04-15.4025125,bs,1.42,99.990,99.990,99.990,99.990,99.990,g
2458588.90201,2019-04-15.4037328,bs,1.44,99.990,99.990,99.990,99.990,99.990,g
2458588.90324,2019-04-15.4049533,bs,1.47,14.099,>14.099,99.990,-0.150,1.664,g
2458589.05110,2019-04-15.5528048,bC,1.43,16.832,>16.832,99.990,0.539,0.134,g
2458589.05237,2019-04-15.5540807,bC,1.53,16.931,16.641,0.168,0.801,0.123,g
2458589.05364,2019-04-15.5553540,bC,1.54,16.824,16.672,0.191,0.778,0.135,g
2458589.90677,2019-04-16.4084348,bs,1.67,99.990,99.990,99.990,99.990,99.990,g
2458591.05382,2019-04-17.5554084,bC,1.43,16.323,>16.323,99.990,0.207,0.215,g
2458591.05509,2019-04-17.5566875,bC,1.44,16.378,>16.378,99.990,0.911,0.204,g
2458591.05637,2019-04-17.5579640,bC,1.48,16.449,>16.449,99.990,0.581,0.191,g
2458591.64813,2019-04-18.1496807,bo,1.50,16.759,16.733,0.214,0.736,0.144,g
2458591.64935,2019-04-18.1508976,bo,1.45,16.949,16.922,0.214,0.618,0.121,g
2458591.65056,2019-04-18.1521145,bo,1.46,16.841,16.810,0.213,0.685,0.133,g
2458594.05948,2019-04-20.5608883,bC,1.62,16.440,>16.440,99.990,0.515,0.193,g
2458594.06075,2019-04-20.5621673,bC,1.56,16.276,>16.276,99.990,1.061,0.224,g
2458594.06203,2019-04-20.5634400,bC,1.61,16.020,>16.020,99.990,1.330,0.284,g
2458595.02646,2019-04-21.5278121,bC,1.50,16.430,>16.430,99.990,0.617,0.195,g
2458595.02775,2019-04-21.5290993,bC,1.57,16.250,>16.250,99.990,0.763,0.230,g
2458595.02902,2019-04-21.5303751,bC,1.53,16.246,>16.246,99.990,0.301,0.231,g
2458597.01804,2019-04-23.5192641,bC,1.43,16.529,>16.529,99.990,0.673,0.178,g
2458597.01931,2019-04-23.5205307,bC,1.51,16.577,16.192,0.154,1.210,0.170,g
2458597.02058,2019-04-23.5218074,bC,1.45,16.370,>16.370,99.990,0.485,0.206,g
2458599.08040,2019-04-25.5815003,bC,1.45,16.961,>16.961,99.990,0.473,0.119,g
2458599.08167,2019-04-25.5827707,bC,1.45,16.957,16.658,0.167,0.788,0.120,g
2458599.08295,2019-04-25.5840476,bC,1.46,16.943,16.748,0.183,0.726,0.121,g
2458600.64085,2019-04-27.1418510,bo,1.96,16.532,>16.532,99.990,0.755,0.177,g
2458600.64206,2019-04-27.1430621,bo,1.66,16.678,>16.678,99.990,0.653,0.155,g
2458600.64326,2019-04-27.1442674,bo,1.68,16.705,16.135,0.130,1.276,0.151,g
2458600.88195,2019-04-27.3829379,bG,1.42,16.506,>16.506,99.990,0.440,0.181,g
2458600.88323,2019-04-27.3842113,bG,1.49,16.579,>16.579,99.990,0.568,0.170,g
2458600.88448,2019-04-27.3854719,bG,1.47,16.539,>16.539,99.990,0.580,0.176,g
2458600.91584,2019-04-27.4168208,bG,1.58,16.629,16.489,0.193,0.922,0.162,g
2458600.94270,2019-04-27.4436927,bs,1.51,17.048,16.942,0.199,0.607,0.110,g
2458600.94393,2019-04-27.4449145,bs,1.51,17.089,16.746,0.160,0.727,0.106,g
2458600.94515,2019-04-27.4461318,bs,1.50,17.012,16.744,0.171,0.728,0.114,g
2458601.02640,2019-04-27.5273775,bC,1.40,16.550,>16.550,99.990,0.783,0.174,g
2458601.02767,2019-04-27.5286489,bC,1.41,16.610,>16.610,99.990,0.631,0.165,g
2458601.02895,2019-04-27.5299278,bC,1.40,16.365,>16.365,99.990,0.764,0.207,g
2458601.08068,2019-04-27.5816495,bC,1.46,16.150,>16.150,99.990,0.855,0.252,g
2458601.08195,2019-04-27.5829215,bC,1.45,15.989,>15.989,99.990,0.403,0.292,g
2458601.08323,2019-04-27.5841993,bC,1.48,16.649,>16.649,99.990,0.668,0.159,g
2458601.61186,2019-04-28.1128048,bo,1.54,16.625,>16.625,99.990,0.759,0.163,g
2458601.61307,2019-04-28.1140148,bo,1.51,16.743,>16.743,99.990,0.546,0.146,g
2458601.61433,2019-04-28.1152682,bo,1.51,16.843,16.617,0.178,0.818,0.133,g
2458601.63413,2019-04-28.1350728,bo,1.65,16.659,>16.659,99.990,0.605,0.158,g
2458601.63534,2019-04-28.1362827,bo,1.66,16.862,16.695,0.188,0.762,0.131,g
2458601.63656,2019-04-28.1374964,bo,1.63,16.754,16.693,0.207,0.763,0.144,g
2458601.65699,2019-04-28.1579240,bo,1.51,16.991,>16.991,99.990,0.478,0.116,g
2458601.65819,2019-04-28.1591328,bo,1.47,16.708,16.650,0.208,0.795,0.151,g
2458601.65941,2019-04-28.1603487,bo,1.52,16.814,16.537,0.170,0.882,0.137,g
2458602.86498,2019-04-29.3658395,bG,1.50,16.736,16.710,0.214,0.752,0.147,g
2458602.86625,2019-04-29.3671050,bG,1.45,16.749,>16.749,99.990,0.724,0.145,g
2458602.86752,2019-04-29.3683814,bG,1.49,16.685,16.602,0.203,0.831,0.154,g
2458603.87235,2019-04-30.3731456,bG,1.44,16.826,16.543,0.169,0.877,0.135,g
2458603.87362,2019-04-30.3744172,bG,1.43,16.951,16.745,0.181,0.728,0.120,g
2458603.87488,2019-04-30.3756820,bG,1.51,16.835,>16.835,99.990,0.629,0.134,g
2458605.07767,2019-05-01.5783923,bC,1.43,17.261,17.058,0.182,0.546,0.091,g
2458605.07894,2019-05-01.5796671,bC,1.41,17.202,16.751,0.145,0.724,0.096,g
2458605.08022,2019-05-01.5809444,bC,1.43,17.328,16.550,0.107,0.871,0.085,g
2458605.89312,2019-05-02.3937884,bk,1.49,16.978,16.687,0.168,0.768,0.117,g
2458605.89433,2019-05-02.3950040,bk,1.49,17.009,16.644,0.157,0.799,0.114,g
2458605.89555,2019-05-02.3962206,bk,1.46,16.902,>16.902,99.990,0.623,0.126,g
2458607.86299,2019-05-04.3635239,bG,1.41,16.981,16.357,0.123,1.040,0.117,g
2458607.86425,2019-05-04.3647826,bG,1.42,16.898,16.637,0.173,0.804,0.126,g
2458607.86553,2019-05-04.3660690,bG,1.49,16.932,16.859,0.205,0.655,0.123,g
2458608.89628,2019-05-05.3967562,bs,1.47,99.990,99.990,99.990,99.990,99.990,g
2458608.89749,2019-05-05.3979666,bs,1.46,99.990,99.990,99.990,99.990,99.990,g
2458608.89872,2019-05-05.3991859,bs,1.48,17.210,16.456,0.109,0.950,0.095,g
2458610.99145,2019-05-07.4917883,bC,1.48,17.311,16.540,0.108,0.879,0.086,g
2458610.99274,2019-05-07.4930736,bC,1.46,17.170,16.677,0.139,0.775,0.098,g
2458610.99402,2019-05-07.4943581,bC,1.46,17.409,16.762,0.121,0.716,0.079,g
2458612.97950,2019-05-09.4797081,bC,1.41,17.305,16.610,0.116,0.824,0.087,g
2458612.98077,2019-05-09.4809767,bC,1.40,17.254,16.679,0.129,0.774,0.091,g
2458612.98205,2019-05-09.4822534,bC,1.46,17.238,16.775,0.143,0.708,0.092,g
2458615.02463,2019-05-11.5247052,bC,1.43,17.321,16.472,0.100,0.936,0.086,g
2458615.02591,2019-05-11.5259814,bC,1.46,17.406,16.729,0.118,0.739,0.079,g
2458615.02717,2019-05-11.5272451,bC,1.48,17.320,16.618,0.115,0.818,0.086,g
2458616.59504,2019-05-13.0950038,bo,1.56,17.003,16.610,0.153,0.824,0.115,g
2458616.59625,2019-05-13.0962162,bo,1.50,17.080,16.515,0.130,0.900,0.107,g
2458616.59747,2019-05-13.0974366,bo,1.54,17.109,16.671,0.146,0.779,0.104,g
2458618.83256,2019-05-15.3323737,bG,1.43,16.959,16.713,0.175,0.749,0.119,g
2458618.83382,2019-05-15.3336434,bG,1.46,16.868,16.839,0.214,0.667,0.130,g
2458618.83508,2019-05-15.3349061,bG,1.40,16.772,16.539,0.177,0.880,0.142,g
2458618.95456,2019-05-15.4543671,bC,1.45,16.620,16.269,0.159,1.128,0.163,g
2458618.95584,2019-05-15.4556468,bC,1.48,16.451,>16.451,99.990,0.640,0.191,g
2458618.95710,2019-05-15.4569106,bC,1.51,16.408,>16.408,99.990,0.742,0.199,g
2458619.89277,2019-05-16.3925343,bs,1.49,16.635,>16.635,99.990,0.783,0.161,g
2458619.89399,2019-05-16.3937494,bs,1.40,16.492,>16.492,99.990,0.467,0.184,g
2458619.89522,2019-05-16.3949712,bs,1.46,16.740,16.669,0.206,0.781,0.146,g
2458620.99748,2019-05-17.4971668,bC,1.52,16.422,>16.422,99.990,0.701,0.196,g
2458620.99876,2019-05-17.4984357,bC,1.49,16.275,>16.275,99.990,0.422,0.224,g
2458621.00003,2019-05-17.4997115,bC,1.46,16.377,>16.377,99.990,0.900,0.204,g
2458621.10123,2019-05-17.6009032,bC,1.48,16.750,>16.750,99.990,0.719,0.145,g
2458621.10249,2019-05-17.6021665,bC,1.44,16.866,16.289,0.129,1.108,0.130,g
2458621.10377,2019-05-17.6034458,bC,1.47,16.880,>16.880,99.990,0.606,0.129,g
2458621.82053,2019-05-18.3201528,bG,1.53,15.391,>15.391,99.990,1.849,0.507,g
2458621.82180,2019-05-18.3214195,bG,1.53,15.383,>15.383,99.990,0.685,0.511,g
2458621.82306,2019-05-18.3226841,bG,1.40,15.610,>15.610,99.990,1.268,0.414,g
2458623.99512,2019-05-20.4946090,bC,1.51,14.874,>14.874,99.990,-1.732,0.816,g
2458624.81856,2019-05-21.3179865,bk,1.59,15.799,>15.799,99.990,0.659,0.348,g
2458624.81977,2019-05-21.3192033,bk,1.44,15.676,>15.676,99.990,0.847,0.390,g
2458624.82099,2019-05-21.3204214,bk,1.53,15.762,>15.762,99.990,0.490,0.360,g
2458625.81129,2019-05-22.3106652,bk,1.52,16.011,>16.011,99.990,0.862,0.286,g
2458625.81251,2019-05-22.3118842,bk,1.51,15.875,>15.875,99.990,0.420,0.324,g
2458625.81372,2019-05-22.3130998,bk,1.57,15.833,>15.833,99.990,0.814,0.337,g
2458626.64475,2019-05-23.1440567,bo,2.01,16.207,>16.207,99.990,0.811,0.239,g
2458626.64596,2019-05-23.1452690,bo,1.64,16.181,>16.181,99.990,0.834,0.245,g
2458626.64717,2019-05-23.1464869,bo,1.62,16.203,>16.203,99.990,0.734,0.240,g
2458627.57535,2019-05-24.0746083,bo,1.55,15.875,>15.875,99.990,0.412,0.324,g
2458627.57657,2019-05-24.0758178,bo,1.48,15.874,>15.874,99.990,1.158,0.325,g
2458627.57777,2019-05-24.0770243,bo,1.50,15.960,>15.960,99.990,0.306,0.300,g
2458628.96482,2019-05-25.4639844,bC,2.19,16.963,16.678,0.169,0.774,0.119,g
2458628.96610,2019-05-25.4652672,bC,2.17,16.727,>16.727,99.990,0.658,0.148,g
2458628.96742,2019-05-25.4665909,bC,2.28,16.791,>16.791,99.990,0.693,0.139,g
2458631.92253,2019-05-28.4215104,bC,1.46,17.266,16.640,0.123,0.801,0.090,g
2458631.92381,2019-05-28.4227903,bC,1.39,17.317,16.612,0.115,0.822,0.086,g
2458631.92509,2019-05-28.4240660,bC,1.37,17.241,16.685,0.131,0.769,0.092,g
2458632.95112,2019-05-29.4500422,bs,1.46,16.992,>16.992,99.990,0.548,0.116,g
2458632.95272,2019-05-29.4516372,bs,1.44,16.752,>16.752,99.990,0.684,0.145,g
2458632.95432,2019-05-29.4532368,bs,1.52,16.614,>16.614,99.990,0.612,0.164,g
2458634.98281,2019-05-31.4815972,bC,1.42,17.319,16.768,0.132,0.713,0.086,g
2458634.98410,2019-05-31.4828824,bC,1.42,17.303,16.779,0.135,0.705,0.087,g
2458634.98538,2019-05-31.4841643,bC,1.47,17.300,16.731,0.130,0.738,0.087,g
2458635.88938,2019-06-01.3881111,bG,1.48,17.053,16.759,0.167,0.719,0.110,g
2458635.89066,2019-06-01.3893853,bG,1.46,17.005,16.562,0.146,0.861,0.115,g
2458635.89192,2019-06-01.3906494,bG,1.44,17.120,16.423,0.115,0.979,0.103,g
2458635.94786,2019-06-01.4465892,bs,1.44,16.999,>16.999,99.990,0.424,0.115,g
2458635.94945,2019-06-01.4481795,bs,1.59,16.863,16.833,0.214,0.671,0.131,g
2458635.95105,2019-06-01.4497769,bs,1.41,16.741,>16.741,99.990,0.586,0.146,g
2458637.77982,2019-06-03.2784400,bG,1.45,16.904,16.488,0.150,0.922,0.126,g
2458637.78109,2019-06-03.2797045,bG,1.52,16.955,16.674,0.169,0.777,0.120,g
2458637.78236,2019-06-03.2809854,bG,1.49,16.999,16.800,0.182,0.692,0.115,g
2458639.91614,2019-06-05.4146218,bC,1.43,17.423,16.541,0.097,0.878,0.078,g
2458639.91742,2019-06-05.4159087,bC,1.39,17.419,16.616,0.105,0.820,0.078,g
2458639.91869,2019-06-05.4171821,bC,1.41,17.277,16.661,0.124,0.786,0.089,g
2458641.89527,2019-06-07.3936349,bC,1.48,17.229,16.667,0.131,0.782,0.093,g
2458641.89655,2019-06-07.3949181,bC,1.47,17.126,16.437,0.116,0.967,0.103,g
2458641.89783,2019-06-07.3961929,bC,1.41,17.402,16.904,0.139,0.629,0.080,g
2458642.84340,2019-06-08.3417131,bk,1.54,16.943,16.629,0.164,0.809,0.121,g
2458642.84463,2019-06-08.3429424,bk,1.53,16.929,16.357,0.129,1.041,0.123,g
2458642.84585,2019-06-08.3441598,bk,1.52,16.913,16.698,0.180,0.760,0.125,g
2458643.79952,2019-06-09.2977825,bG,1.43,17.149,16.937,0.181,0.610,0.100,g
2458643.80079,2019-06-09.2990469,bG,1.49,16.945,16.559,0.154,0.864,0.121,g
2458644.76210,2019-06-10.2602991,bk,1.52,17.058,16.595,0.143,0.836,0.109,g
2458644.76332,2019-06-10.2615171,bk,1.57,16.979,16.659,0.163,0.788,0.117,g
2458644.76455,2019-06-10.2627421,bk,1.52,16.979,16.588,0.153,0.841,0.117,g
2458646.73708,2019-06-12.2351666,bs,1.48,16.447,>16.447,99.990,0.454,0.192,g
2458646.73830,2019-06-12.2363843,bs,1.47,16.492,>16.492,99.990,0.767,0.184,g
2458646.73952,2019-06-12.2376045,bs,1.48,16.394,>16.394,99.990,0.589,0.201,g
2458647.53555,2019-06-13.0335910,bo,2.04,16.400,>16.400,99.990,0.631,0.200,g
2458647.53676,2019-06-13.0347973,bo,2.05,16.539,>16.539,99.990,0.496,0.176,g
2458647.53797,2019-06-13.0360070,bo,2.06,99.990,99.990,99.990,99.990,99.990,g
2458648.75011,2019-06-14.2480833,bk,1.50,16.116,>16.116,99.990,0.434,0.260,g
2458648.75133,2019-06-14.2493,bk,1.57,16.141,>16.141,99.990,0.228,0.254,g
2458648.75254,2019-06-14.2505188,bk,1.51,16.029,>16.029,99.990,0.865,0.281,g
2458649.53350,2019-06-15.0314232,bo,1.56,16.095,>16.095,99.990,0.335,0.265,g
2458649.53472,2019-06-15.0326412,bo,1.49,15.992,>15.992,99.990,0.324,0.291,g
2458649.53593,2019-06-15.0338593,bo,1.47,16.213,>16.213,99.990,0.489,0.238,g
2458650.74318,2019-06-16.2410339,bG,1.50,15.919,>15.919,99.990,1.326,0.312,g
2458650.74445,2019-06-16.2423115,bG,1.49,15.699,>15.699,99.990,0.750,0.382,g
2458650.74572,2019-06-16.2435741,bG,1.47,15.775,>15.775,99.990,0.822,0.356,g
2458651.72683,2019-06-17.2246415,bs,2.24,15.759,>15.759,99.990,-0.432,0.361,g
2458651.72805,2019-06-17.2258589,bs,1.51,15.736,>15.736,99.990,0.947,0.369,g
2458651.72925,2019-06-17.2270687,bs,1.98,15.614,>15.614,99.990,0.493,0.413,g
2458652.76161,2019-06-18.2593688,bs,1.50,16.006,>16.006,99.990,0.574,0.287,g
2458652.76284,2019-06-18.2605908,bs,1.43,16.058,>16.058,99.990,0.587,0.274,g
2458652.76406,2019-06-18.2618083,bs,1.45,16.006,>16.006,99.990,0.135,0.288,g
2458653.74631,2019-06-19.2440155,bs,1.52,15.092,>15.092,99.990,0.838,0.667,g
2458653.74753,2019-06-19.2452324,bs,1.49,15.405,>15.405,99.990,2.374,0.500,g
2458653.74874,2019-06-19.2464515,bs,1.60,15.185,>15.185,99.990,1.222,0.613,g
2458653.89054,2019-06-19.3882300,bG,1.56,15.769,>15.769,99.990,1.079,0.358,g
2458653.89183,2019-06-19.3895160,bG,1.48,15.879,>15.879,99.990,0.743,0.323,g
2458653.89309,2019-06-19.3907811,bG,1.53,15.814,>15.814,99.990,1.018,0.343,g
2458654.77094,2019-06-20.2685881,bG,1.65,13.812,>13.812,99.990,-0.719,2.169,g
2458654.77220,2019-06-20.2698490,bG,1.47,14.147,>14.147,99.990,2.251,1.594,g
2458654.89838,2019-06-20.3960238,bG,2.36,13.873,>13.873,99.990,-0.050,2.050,g
2458654.89966,2019-06-20.3972925,bG,1.62,14.620,>14.620,99.990,-1.384,1.031,g
2458654.90092,2019-06-20.3985569,bG,1.62,14.673,>14.673,99.990,-1.091,0.981,g
2458655.01555,2019-06-20.5131832,bC,1.52,16.773,16.690,0.203,0.766,0.142,g
2458655.01683,2019-06-20.5144625,bC,1.51,16.724,>16.724,99.990,0.624,0.148,g
2458655.01810,2019-06-20.5157366,bC,1.42,16.649,>16.649,99.990,0.556,0.159,g
2458656.71895,2019-06-22.2165017,bG,1.48,14.930,>14.930,99.990,1.322,0.775,g
2458656.72023,2019-06-22.2177775,bG,1.52,15.145,>15.145,99.990,-0.596,0.636,g
2458656.72150,2019-06-22.2190468,bG,1.53,15.128,>15.128,99.990,0.237,0.645,g
2458657.74633,2019-06-23.2438306,bk,1.49,16.369,>16.369,99.990,0.873,0.206,g
2458657.74756,2019-06-23.2450614,bk,1.53,16.366,>16.366,99.990,0.880,0.206,g
2458657.74878,2019-06-23.2462768,bk,1.52,16.410,>16.410,99.990,0.477,0.198,g
2458661.93725,2019-06-27.4345414,bC,1.46,17.518,16.621,0.096,0.816,0.071,g
2458661.93852,2019-06-27.4358092,bC,1.42,17.525,16.661,0.099,0.786,0.071,g
2458662.97490,2019-06-28.4721420,bC,1.44,17.472,16.615,0.100,0.821,0.075,g
2458662.97618,2019-06-28.4734162,bC,1.39,17.413,16.845,0.130,0.664,0.079,g
2458662.97745,2019-06-28.4746923,bC,1.45,17.523,16.542,0.089,0.878,0.071,g
2458666.81914,2019-07-02.3162122,bk,1.46,16.953,>16.953,99.990,0.428,0.120,g
2458666.82036,2019-07-02.3174291,bk,1.49,16.885,>16.885,99.990,0.477,0.128,g
2458666.82158,2019-07-02.3186517,bk,1.52,16.891,16.818,0.205,0.680,0.127,g
2458667.68837,2019-07-03.1854033,bs,1.48,17.116,16.600,0.136,0.831,0.103,g
2458667.68958,2019-07-03.1866168,bs,1.46,17.209,16.609,0.126,0.825,0.095,g
2458667.69081,2019-07-03.1878465,bs,1.47,17.294,17.028,0.172,0.561,0.088,g
2458669.06981,2019-07-04.5667890,bC,1.48,17.402,16.595,0.104,0.836,0.080,g
2458669.07109,2019-07-04.5680700,bC,1.42,17.279,16.862,0.149,0.654,0.089,g
2458669.07236,2019-07-04.5693429,bC,1.45,17.421,16.492,0.093,0.919,0.078,g
2458670.87195,2019-07-06.3688562,bs,1.65,99.990,99.990,99.990,99.990,99.990,g
2458670.87316,2019-07-06.3700652,bs,1.64,99.990,99.990,99.990,99.990,99.990,g
2458670.87437,2019-07-06.3712800,bs,1.60,99.990,99.990,99.990,99.990,99.990,g
2458672.03649,2019-07-07.5333421,bC,1.51,17.307,16.471,0.102,0.936,0.087,g
2458672.03776,2019-07-07.5346201,bC,1.56,17.427,16.697,0.112,0.760,0.078,g
2458673.77715,2019-07-09.2739359,bs,1.47,17.009,16.781,0.178,0.704,0.114,g
2458673.77836,2019-07-09.2751531,bs,1.42,17.097,>17.097,99.990,0.444,0.105,g
2458673.77957,2019-07-09.2763641,bs,1.45,17.011,16.534,0.141,0.884,0.114,g
2458674.81149,2019-07-10.3082471,bs,1.43,16.990,16.837,0.191,0.668,0.116,g
2458674.81272,2019-07-10.3094770,bs,1.49,16.995,>16.995,99.990,0.484,0.116,g
2458674.81392,2019-07-10.3106858,bs,1.48,17.095,16.520,0.129,0.895,0.106,g
2458674.87614,2019-07-10.3729046,bs,1.51,17.300,16.854,0.145,0.658,0.087,g
2458674.87737,2019-07-10.3741274,bs,1.54,17.206,16.676,0.135,0.775,0.095,g
2458674.87860,2019-07-10.3753589,bs,1.54,17.296,16.341,0.091,1.056,0.088,g
2458676.71584,2019-07-12.2125334,bG,1.45,16.195,>16.195,99.990,0.389,0.242,g
2458676.71713,2019-07-12.2138133,bG,1.48,16.369,>16.369,99.990,0.745,0.206,g
2458676.71839,2019-07-12.2150813,bG,1.54,16.379,>16.379,99.990,0.512,0.204,g
2458677.50207,2019-07-12.9987329,bo,1.48,16.310,>16.310,99.990,0.902,0.217,g
2458677.50349,2019-07-13.0001584,bo,1.50,16.298,>16.298,99.990,0.742,0.220,g
2458677.50471,2019-07-13.0013755,bo,1.45,16.463,>16.463,99.990,0.456,0.189,g
2458677.85832,2019-07-13.3549630,bC,1.56,16.824,16.618,0.182,0.818,0.135,g
2458677.85960,2019-07-13.3562469,bC,2.13,16.614,>16.614,99.990,0.769,0.164,g
2458677.86088,2019-07-13.3575260,bC,2.08,16.580,>16.580,99.990,0.610,0.170,g
2458679.01977,2019-07-14.5163782,bC,1.53,16.687,>16.687,99.990,0.613,0.154,g
2458679.02103,2019-07-14.5176481,bC,1.45,16.698,16.604,0.201,0.829,0.152,g
2458679.02232,2019-07-14.5189341,bC,1.46,16.885,16.372,0.137,1.026,0.128,g
2458679.77027,2019-07-15.2668584,bG,1.66,15.906,>15.906,99.990,0.786,0.315,g
2458679.77155,2019-07-15.2681380,bG,1.63,15.881,>15.881,99.990,0.603,0.323,g
2458679.77281,2019-07-15.2693995,bG,1.61,15.921,>15.921,99.990,0.384,0.311,g
2458680.78532,2019-07-16.2818805,bk,1.73,15.480,>15.480,99.990,1.119,0.467,g
2458680.78653,2019-07-16.2830928,bk,1.96,15.601,>15.601,99.990,0.099,0.417,g
2458680.78776,2019-07-16.2843226,bk,1.61,15.581,>15.581,99.990,1.340,0.425,g
2458680.96830,2019-07-16.4648476,bC,1.40,16.387,>16.387,99.990,0.946,0.202,g
2458680.96957,2019-07-16.4661210,bC,1.47,16.270,>16.270,99.990,0.564,0.225,g
2458680.97085,2019-07-16.4673974,bC,1.45,16.327,>16.327,99.990,0.725,0.214,g
